Time, step_count, frequency, a_variance
19.0777241135,1,0.0524171538519,0.0106038914435
19.6372610474,2,1.78719212159,0.122139949186
20.0961140537,3,2.17934716812,0.136751157504
20.7058061504,4,1.64017215476,0.369821191168
21.301162138,5,1.67966732663,0.483469435848
21.9506980324,6,1.53956079815,0.771480430273
22.6279901409,7,1.47646781558,0.809022699387
23.2013923264,8,1.74397661082,0.90974199352
23.6803332901,9,2.08794000868,1.03431728695
24.4706572628,10,1.26530389377,1.08338669558
25.0493892956,11,1.72791541399,1.1559179886
25.714465313,12,1.50358752063,1.24984863511
26.3085841465,13,1.68316495547,1.35189973503
26.9413222599,14,1.58043269216,1.46439314119
27.579130106,15,1.56787033299,1.52224072714
28.1398982334,16,1.78326825485,1.58521837203
28.6689242649,17,1.89026615037,1.70302623343
29.3251840878,18,1.52378671555,1.86836928562
29.9826431847,19,1.52100716942,1.99168914453
30.5836272812,20,1.66393754141,2.0188808451
31.1523871994,21,1.75821109747,2.01590174461
31.7573822117,22,1.65290618881,2.1460173681
32.3642731285,23,1.64774257165,2.17155248658
32.9753501987,24,1.63645479221,2.25176158207
34.8368681049,25,0.537196014433,2.31289922006
36.0146821117,26,0.849030487175,2.34593619657
36.7416483402,27,1.37557971859,2.46790983517
37.2451182842,28,1.98621588422,2.44823143918
37.8718649483,29,1.59554100143,2.44913087437
38.1651910877,30,3.40917451774,2.460124415
39.1560780144,31,1.00919688524,2.51852630352
39.4099799728,32,3.93852810763,2.51793775628
39.684944067,33,3.6368384863,2.50872325961
40.3604349709,34,1.4804048349,2.54526590498
41.0032789326,35,1.55558745132,2.54613131607
41.5993089294,36,1.67776790639,2.57098828965
41.9275238132,37,3.0467844371,2.6095433603
42.2008468723,38,3.65867411026,2.60533689975
42.8588759518,39,1.51968967824,2.65409570985
43.1589679337,40,3.33231162562,2.64641373416
43.5438458538,41,2.59822647038,2.63341343782
44.1540388679,42,1.63882571058,2.64260576226
44.4628989315,43,3.23771221341,2.6327358328
44.7676817989,44,3.28102431881,2.62238741053
45.3893479919,45,1.60858031408,2.63531563472
46.8148829555,46,0.701491037069,2.67672698938
47.2334897327,47,2.38887675615,2.66971465268
47.8550987148,48,1.60872836271,2.71627001927
48.5015468502,49,1.54691450911,2.72163019006
49.2866628075,50,1.27369720454,2.7485540865
49.7126808071,51,2.34731865983,2.72154661865
50.3771507645,52,1.50495893597,2.75320257456
50.7015006447,53,3.08309039401,2.74976539472
51.619752636,54,1.08902568086,2.77830323238
52.2043988609,55,1.71043608473,2.76882342195
52.9592135715,56,1.32482844589,2.7525832522
53.5493646431,57,1.6944813764,2.74991076264
54.3382716942,58,1.26757645102,2.7750789151
54.8499725628,59,1.95426676277,2.76617744704
55.4883306789,60,1.56651881554,2.77315669068
55.9492545891,61,2.16955549061,2.77182377023
56.7719736862,62,1.21548169172,2.80518015011
57.3375345898,63,1.76815616802,2.80840585138
57.9432014656,64,1.65107262737,2.81371304094
58.2245284748,65,3.55458227363,2.81089490996
58.5698775482,66,2.89562091517,2.8002335461
59.2132443619,67,1.55432325505,2.80263846106
59.8039814663,68,1.69280038874,2.80924623435
71.2023355007,69,0.0877319652452,2.36006122562
71.8747345448,70,1.48721210845,2.33596632206
72.7130574226,71,1.19285781932,2.34026037357
73.0878445148,72,2.6681815377,2.33040353228
73.6886765003,73,1.6643587961,2.33288395883
74.1186374664,74,2.32579252263,2.33681270858
74.9170293331,75,1.25251776944,2.32827593497
75.3050553322,76,2.5771468984,2.33737449516
76.1184710979,77,1.22938359704,2.34182868481
76.7928361416,78,1.48287638784,2.34393091682
77.4408111095,79,1.54326949258,2.34613430521
77.8121890545,80,2.69267470944,2.35383252619
78.6508429146,81,1.19238704737,2.35920399837
79.293618927,82,1.55575189596,2.37312617204
79.8427850533,83,1.82094261135,2.37930066154
80.4632230568,84,1.61176458292,2.38971238516
81.0683980751,85,1.65241454082,2.40022847708
81.446781559,86,2.64282148292,2.41057402606
82.25568573,87,1.23624038034,2.43595592556
82.8474127483,88,1.68996846346,2.45378154322
84.0200497341,89,0.852778832774,2.46068896492
84.6154288483,90,1.67960208249,2.46069021958
85.2274367046,91,1.63396595255,2.46508386423
85.8269826603,92,1.6679288561,2.48310425943
86.487044735,93,1.51500902474,2.48062038667
87.0292796326,94,1.84421918324,2.53303885036
87.321198864,95,3.42560507286,2.52941660613
87.5902246666,96,3.71711557141,2.52713467347
88.2941047382,97,1.42069656507,2.54143105672
88.903497858,98,1.64097684645,2.56677108354
89.8393148613,99,1.06858498673,2.56911687535
90.6624578667,100,1.21485573403,2.56523891565
90.9445947838,101,3.54437841821,2.57391136334
91.3126198482,102,2.71720623552,2.56316059437
91.9420716763,103,1.58868392387,2.56780847738
92.5183897018,104,1.73515308493,2.5676805123
93.2646348476,105,1.34004221754,2.56913472258
93.7284648418,106,2.15596234073,2.55939646128
94.3466536045,107,1.61762888683,2.57347630346
94.6885227203,108,2.92509604904,2.57722300415
95.0848275661,109,2.52331004925,2.57251167611
96.237338686,110,0.867670587106,2.58355225229
97.4574815273,111,0.819576172657,2.58777243997
98.0323475838,112,1.73953565147,2.60704831094
98.6998745441,113,1.4980668338,2.60239152358
99.4634026527,114,1.30970947728,2.63569003811
99.9149786472,115,2.21446669486,2.62416548341
100.599328661,116,1.46124056394,2.61798553602
100.926629686,117,3.05529137529,2.60637901184
