x,y,z,s
2.18679190368e-06,2.03925746525e-07,-0.0,0.999999999998
0.00110260291465,0.00050484845237,0.000430271079569,0.99999917213
0.0021818595912,0.000686306012583,0.0012904662384,0.999996551579
0.00372451560839,0.000405018150322,0.00251507450918,0.99998981912
0.00463380140308,-0.000320800046647,0.00425456769665,0.999980161616
0.00414001347692,5.52977451109e-05,0.00600950845527,0.999973371165
0.00358871480767,0.00104594009847,0.00734748591432,0.999966020216
0.00364884893676,0.00217265849825,0.00798608583623,0.999959093108
0.0045722942528,0.00291948926206,0.00849231394973,0.999949224367
0.0061619113963,0.00250991997226,0.00905583188879,0.999936859536
0.00743119737462,0.000845108770446,0.0103438693561,0.999918530413
0.0080798717471,-0.0011189677261,0.0119528849781,0.99989529058
0.0080227727821,-0.00255491783482,0.0137267264831,0.999870333839
0.00768468391123,-0.00312370957766,0.0155498313877,0.999844683346
0.00742883191676,-0.00282221455423,0.0176917923816,0.999811906332
0.00753357165018,-0.00158762383177,0.0196372319099,0.999777527189
0.00855317144935,0.000217422713829,0.0210827031287,0.999741124299
0.0109154578569,0.00161105548566,0.0223626381933,0.999689036497
0.0141350884446,0.00171968367577,0.0238418556992,0.999614329569
0.0176786245914,0.000450821321251,0.0258706289313,0.999508866169
0.0204513797408,-0.000561692550294,0.0280978046864,0.999395786933
0.0225685173168,-0.00120881738381,0.0299772506225,0.999295034127
0.0247841055177,-0.00260790015897,0.0314415891981,0.999194862596
0.0270724242541,-0.00428702610898,0.033006319216,0.999079220154
0.0292517820044,-0.00538488730645,0.0352421901818,0.998936096189
0.0312899061777,-0.00649422391456,0.0377025637382,0.998777894987
0.0325521310854,-0.00814919373308,0.040141202387,0.998630378706
0.0325889504656,-0.0101368787401,0.0426784028255,0.998505762592
0.0317933701087,-0.0128309379015,0.0453027534562,0.998384800154
0.0299820299159,-0.0164357996028,0.0480142510088,0.998261275455
0.027047442206,-0.0202954057716,0.0509577131012,0.998128170051
0.024219534863,-0.0226834788594,0.0534702110952,0.998017940943
0.0216426243772,-0.0244847431755,0.0554324793202,0.997927519612
0.0191679708565,-0.0267752629643,0.0573850795904,0.997808912982
0.0160404707769,-0.0294853961255,0.0596335255014,0.997655831111
0.0120550044371,-0.031579428739,0.0619422576541,0.997507179556
0.0101237967534,-0.0337386898593,0.0631950395643,0.997379364395
