x,y,z,s
2.18679190368e-06,2.03925746525e-07,-0.0,0.999999999998
-0.00115631486539,0.00139766343939,-0.00225891269467,0.999995803384
-0.00254100078847,0.0026558251672,-0.00449584388334,0.999983138506
-0.00406425792906,0.00423705247989,-0.00681920496119,0.999959512999
-0.00545803851715,0.00604209760303,-0.00942361861155,0.999922446135
-0.0071069026867,0.00843870984238,-0.012459794819,0.999861507222
-0.00858844856684,0.0112744257423,-0.0154572152828,0.999780076002
-0.00980354479683,0.0148963350191,-0.017861618375,0.999681425406
-0.0104370006202,0.018515384054,-0.0194999513031,0.999583914172
-0.0106656046597,0.02203020799,-0.020079576539,0.999498737077
-0.0106414049417,0.0250846666306,-0.0199929126702,0.999428738552
-0.010258240338,0.0273719595441,-0.0195631285817,0.999381222725
-0.00972153999376,0.0281697794337,-0.0183375874488,0.999387656554
-0.0087384639715,0.0280708351724,-0.0167182824002,0.999427919609
-0.00810431464297,0.0269813740208,-0.0146612217635,0.999495559828
-0.00786655646061,0.0256946118668,-0.012430405027,0.999561598523
-0.00815230285039,0.0240797614167,-0.0103126366662,0.999623606451
-0.00895280464518,0.0223810422787,-0.00853676016285,0.999672976509
-0.0106356973063,0.0200526916324,-0.0070044396964,0.999717814849
-0.0127885223619,0.0180769026008,-0.00597199207164,0.999736972708
-0.0155376685414,0.0145770926905,-0.00532622012795,0.999758831221
-0.0175426756799,0.0123571739714,-0.00549648045499,0.999754641642
-0.0197977296524,0.0104552983105,-0.00721036037206,0.999723335399
-0.0209236769945,0.00899023306112,-0.00927829171276,0.999697598653
-0.0200816649387,0.00722256991371,-0.0110674308089,0.999710994834
-0.0168260770265,0.00460795990862,-0.0124594015977,0.999770180166
-0.0121781094005,0.00236277807744,-0.0138854714472,0.99982663728
-0.00509566724894,0.0042433262422,-0.0156361233713,0.999855759599
0.00520209095197,0.0115798486882,-0.0176414627901,0.999763784173
0.0179637918653,0.0226517534662,-0.0186829088575,0.999407398994
0.0306920867676,0.0313104643894,-0.0185903758081,0.998865380598
0.0427030493824,0.0369019010298,-0.0178466734471,0.998246560485
0.0528911513829,0.0436655335758,-0.016132162423,0.997514711981
0.0630194260304,0.0526247480972,-0.013097691013,0.996537825835
0.0732589735473,0.0602003960307,-0.0103277392289,0.995440793274
0.0818354016032,0.0639340326599,-0.0101624824666,0.994541165796
0.0915684719997,0.0648237556032,-0.0112139177085,0.993623340957
0.101136080392,0.0674243453001,-0.0129822749431,0.99250033322
0.108531873844,0.07331716297,-0.0141905305651,0.991284043459
0.114006249887,0.0791785018881,-0.0151644121027,0.990203706533
0.117884819532,0.0859735432654,-0.0156975677692,0.989174052201
0.12097656428,0.0918002705457,-0.0149207257436,0.988288800486
0.123729327606,0.0955931666389,-0.0155830222752,0.987577930798
0.127829802285,0.0993026642203,-0.0171236657452,0.986663723159
0.133664157948,0.102499694679,-0.0187270300295,0.985533867413
0.139472159247,0.104178885425,-0.0205574701285,0.98451595571
0.141455735081,0.109716677177,-0.022148824724,0.98359643926
0.143548344376,0.11975473048,-0.0230265282685,0.982101041823
0.146892435827,0.125591704487,-0.0240797566605,0.980851416566
0.148797367305,0.129790927694,-0.0236307176296,0.980028187225
0.147191959625,0.132273637066,-0.020872747957,0.980001296097
0.147114708015,0.134907552041,-0.019099032596,0.979689972411
0.155195858908,0.14172372708,-0.0173122439628,0.977511594187
0.163273322236,0.140782451009,-0.0152782447902,0.97636504391
0.1632024986,0.133010963918,-0.00883015768463,0.977545424133
0.159183153773,0.12905619589,0.00038743776451,0.978777335122
0.157261992819,0.127411946219,0.00549491623774,0.979287836885
0.156669819994,0.123714119835,0.00733188545803,0.979844695609
0.149971028079,0.121335035273,0.00832323556692,0.981181544722
0.140297543361,0.118565627118,0.00917689209534,0.982941796875
0.130009723825,0.115014906306,0.0131888119654,0.984730977616
0.121463601669,0.111597291405,0.0119753337207,0.986229805574
0.113450608185,0.104738477551,0.00701970863293,0.987982557798
0.103467681815,0.100844782293,0.00169717121029,0.989505880889
0.0917434917327,0.0991652077367,-0.00340143586976,0.990826838319
0.0818738349673,0.0980195099009,-0.0072237273252,0.991784587796
0.0754168599872,0.0945844842036,-0.00992278545987,0.992606473335
0.0700145702053,0.0911488676123,-0.0109006632962,0.993313152753
0.0654518222402,0.0862356849214,-0.0114320442277,0.994056725734
0.0612509695807,0.0803801037061,-0.01166745111,0.994812157263
0.0585611171936,0.0739782511798,-0.0109870693603,0.99547832634
0.0582508507519,0.0684330941827,-0.00926082593557,0.99591063209
0.0576951903319,0.0616055536085,-0.00218775415041,0.996429242098
0.0563650871738,0.0525759827276,0.000803198346827,0.997024622495
0.0514467285648,0.048439799491,0.00142249097057,0.997499271411
0.0457564589419,0.0491118428295,0.00141031713436,0.997743646617
0.0399963883176,0.0497950762691,0.000884560647022,0.997957893327
0.0347611612475,0.0479412111973,-0.000243265259195,0.99824508151
0.0286386173923,0.0447295636403,-0.00439291685165,0.998578889228
0.0240468611834,0.044941956993,-0.0117972242856,0.998630459413
0.0238467113488,0.0490601332164,-0.0196238624229,0.998318256725
0.0260336711302,0.0591019160759,-0.0266308391731,0.997557020871
0.0325616688335,0.0783860754232,-0.0302124476369,0.995933014269
0.0453382701594,0.0972866354772,-0.0295494240263,0.993783972177
0.0540581715747,0.0996238577667,-0.0306895558003,0.993081543588
0.0685461221061,0.0968587395416,-0.0332032751841,0.992379643199
0.0834037978608,0.0948579663643,-0.0336755714111,0.991419047936
0.0965093821792,0.0957453648846,-0.0306161366784,0.990243109761
0.106068911305,0.103660025875,-0.0263404012825,0.988589990011
0.114544968838,0.113525980094,-0.0235505532835,0.986628944131
0.120620546556,0.123864018138,-0.0241685863674,0.984644234326
0.125877638394,0.132835942189,-0.0269396020542,0.982742942206
0.131105809124,0.141053763993,-0.0300763856623,0.980821346374
0.13714331076,0.154052076699,-0.0320945363716,0.977972193221
0.139150488856,0.162041305851,-0.0325003408787,0.976382857537
0.139150277109,0.170816362179,-0.0319496400448,0.974904195956
0.138105152558,0.176033268836,-0.0312398396016,0.974147487561
0.136158770098,0.179230651318,-0.031650172269,0.973825153479
0.132824025084,0.181949397746,-0.0321565659228,0.973764935849
0.127660845901,0.183701177334,-0.0329302378699,0.974100705935
0.125455277763,0.183555263334,-0.0349489783965,0.97434439881
0.131396180993,0.18623180003,-0.0349375528997,0.973052993251
0.138735510532,0.182357953165,-0.0354063206941,0.972750958617
0.140248847963,0.183714077935,-0.0318899796268,0.972400343178
0.151076232916,0.188710521439,-0.0286093543232,0.969920520348
0.172782650235,0.180924752278,-0.0287810782237,0.967772720905
0.184636011554,0.173707457759,-0.0279480896737,0.966930280134
0.181735266055,0.171614272659,-0.0288760231124,0.967825919151
0.171611178672,0.172997784673,-0.0306348722974,0.969372412674
0.16594370242,0.183004741955,-0.0264639710784,0.968644212435
0.161371401596,0.188882045371,-0.0209449010221,0.968423541022
0.151082981571,0.181601089325,-0.0133228174177,0.97160561936
0.137824558547,0.172182980309,-0.00833073200201,0.97533994651
0.126618457486,0.165847058079,-0.00802004959547,0.977956133145
0.119890715959,0.15595956885,-0.00922436348907,0.98041712563
0.107096149218,0.144197400397,-0.0169403687401,0.983590640688
0.0984086935757,0.138111608461,-0.0223619680492,0.985261820544
0.08710207187,0.130738009424,-0.0279875540593,0.987186658533
0.0771880245166,0.122797245753,-0.030846424009,0.988944560343
0.0703838216982,0.11463046223,-0.0315439310319,0.99040948864
0.0644011557204,0.106706640317,-0.0296438671022,0.991759761836
0.0572965063643,0.0994248728777,-0.0260178891654,0.993053308969
0.0523414689941,0.0914516503285,-0.0221770271225,0.994185669653
0.0507000577749,0.0824714104977,-0.0181922466757,0.995136680438
0.0493248494798,0.0744168797778,-0.0121473322182,0.995932542669
0.0493905240642,0.064571565086,-0.00614697920851,0.99667111113
0.0486262684051,0.0535404651419,-0.00382082672542,0.997373704234
