Time, x, y, z,,,,,,,,,,,,
13.88355284,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
13.90460997,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
13.92755704,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
13.95395188,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
13.98087292,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.00747495,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.03456287,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.06126385,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.08432393,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.11240392,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.141079,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.171387,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.18619685,-0.766,-9.96,0.919,100.632917,0.231595935,,,,,,,,,,
14.47501187,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.49727898,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.52087383,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.54047089,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.56752687,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.59434991,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.61190586,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.64863091,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.67603688,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.71711092,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.74704604,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.77851086,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.81497984,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.83986287,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.88109593,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.90463905,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
14.93186097,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
15.14635873,-0.919,-9.96,-0.153,100.06957,0.203477895,,,,,,,,,,
15.16744471,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.19218183,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.21842575,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.24734879,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.27810979,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.29611683,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.32445288,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.35026169,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.36997581,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.39320374,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.42551875,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.45598578,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
15.48812675,-1.225,-10.113,1.225,105.274019,0.460312812,,,,,,,,,,
