x,y,z,s
2.18679190368e-06,2.03925746525e-07,-0.0,0.999999999998
0.00260854528644,-0.00125925909013,0.00104340059844,0.999995260525
0.00481739353382,-0.00333733398322,0.00235307378428,0.999980058784
0.00651153925677,-0.00609414209912,0.0036362188059,0.999953618525
0.00769399584319,-0.00918248741027,0.00434392260636,0.999918804048
0.0082035673916,-0.0121027916763,0.0048235115385,0.999881471802
0.00836549937745,-0.0138195940841,0.00564230202718,0.999853590116
0.0086476473136,-0.017322260348,0.00786500346244,0.999781625763
0.009396667155,-0.0221625225495,0.0110412693625,0.999649246292
0.0106622954316,-0.0273956294803,0.014386118649,0.999464273765
0.0121475939982,-0.0330156634724,0.0181409235698,0.999216347353
0.0135476506356,-0.0398574532005,0.0225004546124,0.998860137421
0.0154759289822,-0.0487789039745,0.028484711452,0.998283394314
0.0194371820402,-0.0578782591361,0.0365519718341,0.997464914886
0.0239753754302,-0.0636956143593,0.0448794951095,0.996671400715
0.0289071672039,-0.0678018408974,0.0522709730617,0.995909148181
0.0345678249186,-0.0717169308669,0.0581613115389,0.995127634601
0.0411486153815,-0.0762586958832,0.0637200530716,0.994198751554
0.0476399731895,-0.0798911391787,0.0688450961598,0.993281526844
0.053157996408,-0.081898989617,0.0729319413788,0.992546076938
0.0590155816538,-0.0848555811841,0.0751852351365,0.991798302016
0.0656366954322,-0.0892698416508,0.0771411658931,0.990844064477
0.0702351239199,-0.0930221619109,0.0797148037612,0.989979522426
0.0721737300725,-0.0954308913564,0.0836497243891,0.989285914825
0.0740063114,-0.096592223491,0.0858253333761,0.988851364152
0.0799075430771,-0.100359118711,0.0879241479913,0.987832058627
0.0874802005019,-0.105985832364,0.0895963821868,0.986451573143
0.0947286653188,-0.109459290475,0.0907257511317,0.985298930161
0.0984708945079,-0.10929261888,0.0914576247928,0.984882789605
0.100064514402,-0.108122788522,0.089471854142,0.985033676011
0.0996851628307,-0.105712502593,0.0836552145675,0.985844582164
0.0967582264918,-0.102714497019,0.0757958460699,0.987087922845
0.0939608267235,-0.0983600885737,0.068421376466,0.988339603203
0.0910023788243,-0.0945939821965,0.0625379456872,0.989373312218
0.0906997796575,-0.093939959545,0.0565093077979,0.989826011026
0.0910195903995,-0.093793178559,0.0532372169408,0.989991955802
0.0906790393245,-0.0917614263661,0.0499034581072,0.99038719566
0.0891112880701,-0.0890782595266,0.0479428935488,0.990871192929
0.0861392741522,-0.0886890728887,0.0459601597261,0.991262799421
0.0839548204967,-0.0909073538535,0.0427024203325,0.991394948761
0.0834517589511,-0.0920874688326,0.0385787910728,0.991497543563
0.0823665177754,-0.0888356703701,0.0348123176653,0.992024235066
0.0780843658531,-0.0836814292208,0.0334766718479,0.99286432238
0.0733491670707,-0.0780753174464,0.0339571746846,0.99366546422
0.0701663673273,-0.0735301221705,0.0359845831191,0.994170564746
0.0694238431319,-0.0710372516072,0.0392473668971,0.994280485115
0.0691418576128,-0.0707867742287,0.0438581241259,0.994125294452
0.0677024999994,-0.0722517086961,0.0488369571632,0.993886821373
0.0639922021238,-0.0737528494469,0.0533521620118,0.993790250543
0.0578662883341,-0.0731531798406,0.0555499594724,0.994089687582
0.0522411277733,-0.0701534896488,0.0557614536191,0.994605455821
0.0484964245,-0.0662958432804,0.0552834796213,0.995086275081
0.0474871703387,-0.0638744559914,0.0551515815993,0.995300620703
0.0482563925243,-0.0631634395391,0.0549118391341,0.995322254553
0.0498312795713,-0.062803065145,0.0541746823561,0.995307853067
0.0517556694115,-0.0613872294545,0.0527064006022,0.995376810097
0.0544403085413,-0.0598629573968,0.0512235847785,0.99540384945
0.0560917638985,-0.0596437291423,0.0503713178046,0.995368811014
0.0559775887944,-0.0614614576759,0.0499983597767,0.995283458515
0.0563654222723,-0.0636917751443,0.0489834125491,0.995171805391
0.0578383029586,-0.0672091791962,0.0477525204499,0.994915752078
0.0615575031464,-0.0723521863827,0.0443651058209,0.994488598385
0.065939549344,-0.0751791858836,0.0413560941479,0.994127627279
0.0675989338291,-0.0756831947726,0.0407396675934,0.994003379098
0.0690820506115,-0.0783271007244,0.0414949098606,0.993665289738
0.0736524157455,-0.0866247326057,0.0415712606806,0.992644602887
0.0781882391292,-0.0932959199294,0.0406103346552,0.99173245954
0.0782156412192,-0.0931771387205,0.0403194319476,0.991753335107
0.0768520647549,-0.0886942481742,0.0417674122791,0.992210952245
0.0751125599263,-0.083845864534,0.0443261301843,0.992654606862
0.0727133430765,-0.0799322585917,0.0483995905901,0.99296580173
