x,y,z,s
2.18679190368e-06,2.03925746525e-07,-0.0,0.999999999998
-0.00140372090239,-0.000258877677624,-0.00111870247419,0.999998355526
-0.00320717749566,-0.000249364555992,-0.00278647292434,0.999990943658
-0.0053110258951,-3.77858835101e-06,-0.00489607826158,0.999973910363
-0.00795912903918,0.00111588027824,-0.0069887460992,0.999943280644
-0.0119021511289,0.00169281725765,-0.00947349022688,0.999882856214
-0.016143822988,0.000379265813803,-0.0128492812161,0.999787041879
-0.0204179073448,-0.000982109951983,-0.0165465790037,0.999654117804
-0.0249065408524,-0.00235020529355,-0.0202217875509,0.999482476118
-0.0290542364577,-0.00340537708944,-0.0240218227293,0.999283346596
-0.0321735796715,-0.00417684283129,-0.027579237531,0.999092988872
-0.0337889774199,-0.00458075755066,-0.0307988158905,0.998943819544
-0.0332829200902,-0.0046861020731,-0.0327943532971,0.99889680051
-0.03026295848,-0.00452477913572,-0.0326919303757,0.998996955654
-0.0258779903246,-0.0049190330272,-0.0316745574774,0.999151067226
-0.0194501733488,-0.00621223508286,-0.0296026184884,0.999353182749
-0.0109629446216,-0.00730127250004,-0.0255100425152,0.999587786538
-0.00139444610178,-0.00892374120588,-0.019497695493,0.99976910446
0.00782246690784,-0.0142388815677,-0.0134799758959,0.999777151926
0.015690441298,-0.0220810231761,-0.0104356218741,0.999578579334
0.0221702139298,-0.0273585809619,-0.0120727507332,0.999306878968
0.0290959722686,-0.0313159744416,-0.0161109206217,0.998956041265
0.0349856177385,-0.0343059822231,-0.0213264965067,0.998571122495
0.0411137755314,-0.033669679932,-0.024222405365,0.99829318599
0.0489629808779,-0.0314842641415,-0.0246578995177,0.997999677157
0.0578803060731,-0.0307252785167,-0.0247915126203,0.997542584721
0.0663479550493,-0.0304233715221,-0.0244466022768,0.99703296383
0.0725897937691,-0.0296533329087,-0.0225991429762,0.996664778361
0.0770399150484,-0.0264334382529,-0.0202635504892,0.996471531632
0.0789126088655,-0.0225506356834,-0.0182078718445,0.996460105772
0.0787288679996,-0.0198718437408,-0.0169976558329,0.996553036655
0.0776099749492,-0.0183846237324,-0.0169044858507,0.996670926513
0.07710279689,-0.0184129256477,-0.0178338074883,0.996693572865
0.0767514779884,-0.0200517266763,-0.019035045928,0.996666848004
0.0753302621078,-0.0249021768142,-0.0170364526113,0.996702058031
0.0753605699046,-0.0261636350639,-0.0151397974961,0.996698066235
0.0780827437945,-0.0264128530513,-0.0133359045203,0.99650770191
0.0820463462998,-0.0250228628497,-0.0100530556538,0.996263614444
0.083960668038,-0.0207289982004,-0.00409071652824,0.996245040587
0.087111711867,-0.0178271549251,0.00210473517066,0.99603680268
0.0856163593664,-0.00926449491983,0.00746024295397,0.996257172078
0.0777065921224,0.00957869369519,0.00853575810854,0.996893712991
0.0759767963332,0.0140044145052,0.0041721818756,0.997002505359
0.0770127955429,0.014832694751,-0.000721046935966,0.996919505567
0.0715031722049,0.0172295596933,-0.00412274465407,0.997283029844
0.0628528206001,0.0218749964312,-0.00980080637163,0.997734910519
0.058243336834,0.027458434763,-0.0153860883844,0.997806101584
0.054949438793,0.0339339725493,-0.0154023774258,0.997793471342
0.0485874561033,0.0385882674607,-0.00854070389244,0.998036703283
0.0404105378587,0.0426691303652,-0.00331798165099,0.998266159269
0.0321592542325,0.0475717923496,-0.0017757802153,0.998348412902
0.0223063827535,0.0555597382112,-0.0032790122036,0.998200775825
0.0137998760238,0.0640765951266,-0.00802343317289,0.997817306875
0.00797825450764,0.0717880440479,-0.014470210489,0.997283027628
0.00286068948321,0.0796225463534,-0.0214820895054,0.996589477367
