Time, step_count, frequency, a_variance
26.4797229385,1,0.0377647455874,0.0161721571573
27.3638369656,2,1.13107582216,0.32528418417
28.2347969627,3,1.14815835772,0.409167812465
29.4136159039,4,0.848306695049,0.824091080463
29.8688270664,5,2.19678268512,1.0774657657
30.3943578815,6,1.90283799012,1.09390284009
31.4707718277,7,0.929010631619,1.35495471792
32.5485070133,8,0.927871719639,1.63303289917
33.651207962,9,0.90686418758,1.72785127781
34.7532880783,10,0.907375049448,1.88979532656
35.8511972904,11,0.910822123512,2.00377893925
37.7163269997,12,0.536155740292,2.29171102002
38.6176550865,13,1.10947391365,2.33891049835
39.8627951622,14,0.803122491621,2.42031444115
40.2485721588,15,2.59217114753,2.47023898447
41.3346400738,16,0.920752732148,2.54738922655
42.4173801422,17,0.923582703875,2.64474199559
42.6780851364,18,3.83575313953,2.65198070819
43.5285659313,19,1.17580550436,2.6814345485
43.7794740677,20,3.98552240862,2.71691134981
44.6389890194,21,1.16344689294,2.72404502612
46.8348169994,22,0.455409079896,2.89381126325
47.6402188015,23,1.24161629318,2.99606567808
48.9740808678,24,0.749702705616,3.04478707856
50.0741267872,25,0.909052960743,3.05893464103
50.9505198669,26,1.14104050237,3.13155954521
51.4248059463,27,2.1084321118,3.11802608305
52.2751241493,28,1.17603033371,3.10746734142
53.351727047,29,0.928847583625,3.14830548529
54.4729862785,30,0.891854418535,3.15963120336
55.5090542889,31,0.965187603542,3.25803542737
56.6769162273,32,0.856265597032,3.27778944309
57.7329822636,33,0.946910482582,3.37865581673
58.7847751236,34,0.950757547423,3.42640088631
59.9975932694,35,0.824525922128,3.50817636734
61.1004162884,36,0.906763807743,3.57055959382
61.5764120674,37,2.10085896564,3.63062856017
62.6973641968,38,0.892098755874,3.67918212137
64.5681410885,39,0.534537284714,3.77401672318
64.898433075,40,3.02762416582,3.8483814123
66.0005842304,41,0.907316564552,3.94893748537
67.0872322178,42,0.920261217641,4.01016799731
67.7715591049,43,1.46128994609,4.07822321374
68.196037159,44,2.35583439583,4.10720052719
69.2879031754,45,0.915863288161,4.1982396806
70.3873863506,46,0.909518237738,4.27352338256
71.498388319,47,0.900088414294,4.32896599668
72.2281303692,48,1.37034723402,4.33166980224
72.584456234,49,2.80641990607,4.41486924354
73.6691193867,50,0.921945211761,4.46079244738
74.792452364,51,0.890207997283,4.54009079679
75.7137701798,52,1.08540178305,4.53840074052
82.4610312271,53,0.148208286737,4.12071346101
84.0430853653,54,0.632089620617,4.04412654085
