time,ax,ay,az,gx,gy,gz,mx,my,mz
1.4666221529543514E18,-0.23294067,4.20195,7.81221,-2.8372345,-2.7139893,2.7642822,-17.701721,7.4508667,-50.460815
1.466622152959387E18,-0.23431396,4.081772,7.9039154,-0.40834045,0.44015503,0.04272461,-17.701721,6.76651,-49.79019
1.4666221529795284E18,-0.37109375,3.799286,8.639496,-0.3560028,0.29489136,-0.004272461,-17.241922,7.4508667,-49.789936
1.46662215299967E18,-0.38401794,3.866684,9.029404,-0.19258118,0.02999878,-0.032043457,-17.356873,7.2799683,-49.622345
1.4666221530198116E18,-0.22021484,3.9357758,9.091568,-0.09751892,-0.09176636,-0.0491333,-17.83905,6.9036865,-49.92401
1.4666221530399532E18,-0.21159363,3.9271698,8.918259,-0.08042908,-0.16333008,-0.064086914,-18.160501,7.223002,-50.236767
1.4666221530600947E18,-0.35647583,3.8170013,8.551788,-0.17442322,-0.0949707,-0.0021362305,-18.2918,7.255554,-50.268772
1.4666221530802363E18,-0.34599304,3.7361755,8.660751,-0.27696228,0.001159668,0.0630188,-18.390274,7.108879,-50.37651
1.4666221531003779E18,-0.34272766,3.75177,8.721329,-0.2844391,0.15390015,0.0982666,-18.390274,7.108879,-50.37651
1.4666221531205197E18,-0.23638916,3.6972656,8.380051,-0.27482605,0.23614502,0.09185791,-18.390274,7.365608,-50.544167
1.4666221531406612E18,-0.4108429,3.601471,8.548431,-0.20326233,0.1368103,0.0982666,-18.476486,7.365608,-50.711823
1.4666221531608028E18,-0.38401794,3.5531616,8.378067,-0.11140442,0.013977051,0.07904053,-18.390274,7.793236,-51.046944
1.4666221531809444E18,-0.54875183,3.5937805,7.8512573,-0.1872406,0.0043640137,0.07583618,-18.21804,8.306503,-51.130676
1.466622153201086E18,-0.40582275,3.4098969,7.4644775,-0.43717957,-0.046905518,0.09933472,-17.959785,8.306503,-50.711823
1.466622153226263E18,-0.35588074,3.371582,7.8560944,-0.68284607,0.082336426,0.050201416,-17.615128,8.477592,-50.6279
1.466622153241369E18,-0.25480652,3.089096,8.147034,-0.75868225,0.15496826,0.008544922,-17.27047,8.99086,-50.544167
1.466622153261511E18,-0.28822327,2.8394775,8.458694,-0.7405243,0.33547974,-0.018157959,-17.098045,9.418678,-50.6279
1.4666221532816525E18,-0.25860596,2.7097168,8.314697,-0.78538513,0.42947388,-0.0064086914,-16.8396,10.017395,-50.6279
1.466622153301794E18,-0.3163452,2.64357,8.972595,-0.85588074,0.28634644,-0.025634766,-16.8396,10.787392,-50.37651
1.4666221533219356E18,-0.35665894,2.4300385,10.055466,-0.7202301,0.2414856,-0.066223145,-16.8396,11.300659,-50.125122
1.4666221533420772E18,-0.56018066,2.417389,10.134735,-0.5461273,0.30236816,-0.058746338,-16.753578,11.813927,-49.957657
1.4666221533672543E18,-0.74801636,2.624405,9.722168,-0.52049255,0.30236816,0.06942749,-16.581154,12.498283,-50.292778
