time,ax,ay,az,gx,gy,gz,mx,my,mz
1.4666254024643643E18,-0.5372772,2.7010345,8.994263,-0.3688202,-0.121673584,-0.17730713,-27.97699,-57.435608,-64.2807
1.4666254024794703E18,-0.46064758,2.716034,9.098114,-0.3773651,0.35684204,0.5116272,-28.665924,-57.435608,-63.610077
1.4666254025046474E18,-0.45739746,2.64357,9.147919,0.0135650635,-0.034088135,0.11001587,-28.20638,-57.663982,-62.939453
1.466625402524789E18,-0.56941223,2.5477753,9.115021,0.0028839111,-0.040496826,0.09613037,-28.149033,-57.778168,-62.939453
1.4666254025449306E18,-0.582901,2.5286102,9.110535,-0.015274048,-0.03942871,0.1121521,-27.976685,-57.709656,-62.53723
1.466625402565072E18,-0.37887573,2.5368958,9.187698,-0.03236389,0.04815674,0.08224487,-27.861786,-57.778168,-62.380726
1.4666254025852137E18,-0.36888123,2.5976715,9.257477,-0.0259552,0.0663147,0.034179688,-27.878244,-57.72923,-62.36485
1.4666254026103908E18,-0.64175415,2.5425262,9.166351,0.0135650635,0.041748047,0.05126953,-27.890587,-57.692528,-62.185287
1.466625402625497E18,-0.6115265,2.5525513,9.049896,0.015701294,0.0524292,0.064086914,-27.890587,-57.60708,-61.766243
1.4666254026456387E18,-0.35977173,2.64357,9.147491,0.011428833,-0.004180908,0.048065186,-27.890587,-57.949257,-61.68251
1.4666254026657802E18,-0.32435608,2.6123505,9.131393,7.4768066E-4,-0.020202637,0.035247803,-27.890587,-57.949257,-61.766434
1.4666254026859218E18,-0.18374634,2.5042114,9.182068,-0.011001587,0.0022277832,0.0032043457,-27.890587,-57.778168,-61.6827
1.4666254027060634E18,-0.24098206,2.423874,9.291779,0.012496948,0.023590088,-0.0074768066,-28.06282,-57.863808,-61.766434
1.466625402726205E18,-0.47564697,2.4902954,9.070206,0.048812866,0.020385742,-0.008544922,-28.149033,-57.863808,-62.017822
1.466625402751382E18,-0.55184937,2.6289978,8.82663,0.017837524,-0.099243164,0.02243042,-28.149033,-57.77836,-61.9339
1.4666254027664883E18,-0.4169922,2.676529,9.042709,0.0039520264,-0.10031128,0.010681152,-28.06282,-58.035088,-61.9339
