Time, x, y, z,,,,,,,,,
32.02173196,1.3940735,-9.397858,-0.7850189,,,,,,,,,
32.0295509,1.3536072,-9.324066,-0.85643005,,,,,,,,,
32.03533493,1.3274231,-9.366913,-0.84690857,,,,,,,,,
32.04058085,1.1941223,-9.407379,-0.70884705,,,,,,,,,
32.04633389,1.1774597,-9.445465,-0.6041107,,,,,,,,,
32.05175982,1.0132141,-9.54306,-0.3827362,,,,,,,,,
32.05682288,0.7442322,-9.554962,-0.4565277,,,,,,,,,
32.06295882,0.6704407,-9.588287,-0.41844177,,,,,,,,,
32.06860791,0.6775818,-9.452606,-0.47795105,,,,,,,,,
32.07443892,0.74661255,-9.431183,-0.5565033,,,,,,,,,
32.08133398,0.8513489,-9.466888,-0.70884705,,,,,,,,,
32.08609401,1.1036682,-9.431183,-0.8016815,,,,,,,,,
32.09185802,1.1965027,-9.416901,-0.6802826,,,,,,,,,
32.09824191,1.4726257,-9.366913,-0.7969208,,,,,,,,,
32.1034268,1.5202332,-9.47403,-0.80882263,,,,,,,,,
32.10954581,1.5726013,-9.424042,-0.78977966,,,,,,,,,
32.11493598,1.8368225,-9.381195,-0.89689636,,,,,,,,,
32.1280819,1.9367981,-9.404999,-0.8373871,,,,,,,,,
32.13599502,2.051056,-9.366913,-0.76597595,,,,,,,,,
32.25359784,2.058197,-9.34787,-0.84928894,,,,,,,,,
32.26359497,-0.1222229,-9.621613,-0.5969696,,,,,,,,,
32.27224885,-0.5364075,-9.528778,-0.4089203,,,,,,,,,
32.27932797,-0.7244568,-9.614471,-0.54460144,,,,,,,,,
32.28386484,-0.6982727,-9.645416,-0.7231293,,,,,,,,,
32.28833185,-0.72683716,-9.740631,-0.830246,,,,,,,,,
32.29381596,-0.71255493,-9.771576,-1.1468353,,,,,,,,,
32.29927288,-0.60543823,-9.897736,-1.087326,,,,,,,,,
32.30472599,-0.39596558,-9.950104,-1.042099,,,,,,,,,
32.31021987,-0.47927856,-10.045319,-0.7778778,,,,,,,,,
32.315791,-0.5007019,-10.133392,-0.81596375,,,,,,,,,
32.320711,-0.5411682,-10.164337,-1.1325531,,,,,,,,,
32.325132,-0.57925415,-10.154816,-1.1920624,,,,,,,,,
32.32960592,-0.5982971,-10.11673,-1.3063202,,,,,,,,,
32.33593689,-0.591156,-10.076263,-1.4729462,,,,,,,,,
32.36246596,-0.5840149,-9.962006,-1.6919403,,,,,,,,,
32.37089287,-0.18173218,-9.8072815,-1.6276703,,,,,,,,,
32.37811481,-0.10079956,-9.976288,-1.3467865,,,,,,,,,
32.38545881,-0.1388855,-10.028656,-1.1016083,,,,,,,,,
32.39013301,-0.10079956,-10.040558,-0.9992523,,,,,,,,,
32.39583694,-0.086517334,-10.002472,-1.0325775,,,,,,,,,
32.40109979,-0.1222229,-10.004852,-0.9516449,,,,,,,,,
32.40684687,-0.45309448,-9.942963,-0.98020935,,,,,,,,,
32.41258894,-0.56259155,-9.785858,-1.1563568,,,,,,,,,
32.41799699,-0.94107056,-9.654938,-1.4991302,,,,,,,,,
32.4233769,-1.1576843,-9.557343,-1.7776337,,,,,,,,,
32.429592,-1.2600403,-9.574005,-1.8490448,,,,,,,,,
32.43377696,-1.2933655,-9.457367,-1.8918915,,,,,,,,,
32.44020186,-1.2600403,-9.447845,-1.9156952,,,,,,,,,
32.44567286,-1.4171448,-9.457367,-1.9442596,,,,,,,,,
32.45059787,-1.4219055,-9.447845,-2.0013885,,,,,,,,,
32.45579182,-1.3909607,-9.416901,-2.13945,,,,,,,,,
32.46123086,-1.3314514,-9.421661,-2.2846527,,,,,,,,,
32.46961699,-1.2362366,-9.397858,-2.3560638,,,,,,,,,
32.47663795,-1.1624451,-9.457367,-2.3346405,,,,,,,,,
32.48233591,-0.87680054,-9.393097,-2.287033,,,,,,,,,
32.48920594,-0.80300903,-9.376434,-2.1370697,,,,,,,,,
32.49529587,-0.7911072,-9.454987,-2.068039,,,,,,,,,
32.50122701,-0.7173157,-9.483551,-1.9609222,,,,,,,,,
32.50739895,-0.60543823,-9.364532,-1.9371185,,,,,,,,,
32.51401101,-0.6720886,-9.393097,-1.7443085,,,,,,,,,
32.51942883,-0.7173157,-9.393097,-1.7919159,,,,,,,,,
32.52812801,-0.73635864,-9.383575,-1.7585907,,,,,,,,,
32.53675281,-0.8696594,-9.407379,-1.7466888,,,,,,,,,
32.54475986,-0.7149353,-9.34787,-1.844284,,,,,,,,,
32.55393682,-0.6816101,-9.440704,-1.88237,,,,,,,,,
32.56602584,-0.52926636,-9.638275,-2.0085297,,,,,,,,,
32.57079683,-0.48880005,-9.676361,-2.0894623,,,,,,,,,
32.57561599,-0.37930298,-9.654938,-2.234665,,,,,,,,,
32.58050881,-0.37930298,-9.654938,-2.234665,,,,,,,,,
32.58515297,-0.36740112,-9.60733,-2.3036957,,,,,,,,,
32.589568,-0.2864685,-9.554962,-2.20372,,,,,,,,,
32.59417592,-0.1793518,-9.483551,-2.4893646,,,,,,,,,
32.59862481,-0.14126587,-9.485931,-2.6345673,,,,,,,,,
32.60322295,-0.20315552,-9.54306,-2.646469,,,,,,,,,
32.60746799,-0.2293396,-9.535919,-2.6678925,,,,,,,,,
32.61238681,-0.27218628,-9.554962,-2.6179047,,,,,,,,,
32.61668383,-0.30551147,-9.531158,-2.4512787,,,,,,,,,
32.62168489,-0.3269348,-9.454987,-2.4131927,,,,,,,,,
32.6260079,-0.39596558,-9.459747,-2.3346405,,,,,,,,,
32.63152181,-0.42453003,-9.402618,-2.2727509,,,,,,,,,
32.63665997,-0.47451782,-9.395477,-2.2322845,,,,,,,,,
32.64211594,-0.43881226,-9.390717,-2.2084808,,,,,,,,,
32.64728294,-0.43881226,-9.450226,-2.2132416,,,,,,,,,
32.65353595,-0.4507141,-9.435944,-2.1442108,,,,,,,,,
32.65899788,-0.4673767,-9.485931,-2.170395,,,,,,,,,
32.66447197,-0.42453003,-9.431183,-2.094223,,,,,,,,,
32.66966091,-0.44833374,-9.34787,-2.151352,,,,,,,,,
32.6757258,-0.44595337,-9.309784,-2.048996,,,,,,,,,
32.68527685,-0.3864441,-8.971771,-2.1275482,,,,,,,,,
32.69294702,-0.39834595,-8.917023,-2.0966034,,,,,,,,,
32.6983379,-0.24838257,-8.748016,-2.0013885,,,,,,,,,
32.70376192,-0.18887329,-8.740875,-1.9514008,,,,,,,,,
32.70890985,-0.08175659,-8.7361145,-1.9323578,,,,,,,,,
32.71442185,-0.017486572,-8.757538,-1.8347626,,,,,,,,,
32.71966086,0.12771606,-8.762299,-1.7419281,,,,,,,,,
32.725031,0.14437866,-8.802765,-1.6871796,,,,,,,,,
32.73010098,0.17294312,-8.855133,-1.632431,,,,,,,,,
32.734825,0.48953247,-8.928925,-1.7728729,,,,,,,,,
32.74009381,0.48953247,-8.928925,-1.7728729,,,,,,,,,
32.74552189,-0.05795288,-9.257416,-1.696701,,,,,,,,,
32.75085794,-0.10079956,-9.338348,-1.9704437,,,,,,,,,
32.87135492,-0.010345459,-9.4930725,-2.4798431,,,,,,,,,
32.87981688,0.03250122,-9.643036,-2.4679413,,,,,,,,,
32.88892685,0.1491394,-9.704926,-2.601242,,,,,,,,,
32.89736997,0.19198608,-9.702545,-2.4322357,,,,,,,,,
32.90622293,0.1991272,-9.750153,-2.3846283,,,,,,,,,
32.91464792,0.2324524,-9.626373,-2.351303,,,,,,,,,
32.92114697,0.11343384,-9.583527,-2.2013397,,,,,,,,,
32.92622386,0.084869385,-9.495453,-2.2061005,,,,,,,,,
32.9316908,0.07296753,-9.407379,-2.0894623,,,,,,,,,
32.93681489,0.12057495,-9.41214,-1.9894867,,,,,,,,,
32.94280683,0.106292725,-9.338348,-1.7752533,,,,,,,,,
32.94980393,0.061065674,-9.169342,-1.5895844,,,,,,,,,
32.95520602,0.08248901,-9.100311,-1.5562592,,,,,,,,,
32.96067201,-0.015106201,-9.047943,-1.587204,,,,,,,,,
32.96681796,-0.060333252,-9.055084,-1.5800629,,,,,,,,,
32.97323786,-0.088897705,-9.007477,-1.7038422,,,,,,,,,
32.9802569,-0.21981812,-8.919403,-1.9133148,,,,,,,,,
32.98593293,-0.26028442,-8.986053,-1.8490448,,,,,,,,,
32.99182497,-0.31503296,-9.043182,-1.965683,,,,,,,,,
32.99738298,-0.3293152,-9.036041,-2.0918427,,,,,,,,,
33.00321399,-0.3697815,-9.15506,-2.2513275,,,,,,,,,
33.00967799,-0.33883667,-9.145538,-2.2275238,,,,,,,,,
33.02156602,-0.2626648,-9.233612,-2.215622,,,,,,,,,
33.02719699,-0.25552368,-9.245514,-2.1727753,,,,,,,,,
33.03289996,-0.19839478,-9.186005,-1.8680878,,,,,,,,,
33.03825484,-0.2793274,-9.186005,-1.7966766,,,,,,,,,
33.04368292,-0.28408813,-9.15744,-1.7609711,,,,,,,,,
33.04876696,-0.28884888,-9.152679,-1.7919159,,,,,,,,,
33.05413495,-0.30789185,-9.131256,-1.7657318,,,,,,,,,
33.05929791,-0.3126526,-9.255035,-1.6229095,,,,,,,,,
33.06469785,-0.31741333,-9.338348,-1.5991058,,,,,,,,,
33.07081495,-0.34121704,-9.469269,-1.5324554,,,,,,,,,
33.07712279,-0.25076294,-9.621613,-1.5657806,,,,,,,,,
33.08303391,-0.18887329,-9.876312,-1.6181488,,,,,,,,,
33.08943187,-0.15078735,-10.066742,-1.6609955,,,,,,,,,
33.09588085,-0.07223511,-10.100067,-1.715744,,,,,,,,,
33.10301481,0.013458252,-10.166718,-1.6229095,,,,,,,,,
33.11057483,0.18008423,-10.031036,-1.7633514,,,,,,,,,
33.11851798,0.22055054,-10.033417,-1.8657074,,,,,,,,,
33.12519084,0.37765503,-9.92868,-1.927597,,,,,,,,,
33.13138782,0.5109558,-9.776337,-1.8728485,,,,,,,,,
33.13682185,0.6680603,-9.583527,-1.6728973,,,,,,,,,
33.14372502,0.7156677,-9.469269,-1.6014862,,,,,,,,,
33.14945589,0.7513733,-9.390717,-1.5134125,,,,,,,,,
33.15544497,0.710907,-9.364532,-1.6681366,,,,,,,,,
33.16115294,0.75375366,-9.393097,-1.6586151,,,,,,,,,
33.16834889,0.8156433,-9.41214,-1.7633514,,,,,,,,,
33.17287694,0.73947144,-9.47641,-1.7728729,,,,,,,,,
33.17794786,0.8013611,-9.457367,-1.6847992,,,,,,,,,
33.18208991,0.8085022,-9.490692,-1.5443573,,,,,,,,,
33.18688499,0.8513489,-9.471649,-1.4515228,,,,,,,,,
33.1913818,0.8180237,-9.495453,-1.2825165,,,,,,,,,
33.1961578,0.7775574,-9.464508,-1.4039154,,,,,,,,,
33.20153199,0.73709106,-9.416901,-1.5134125,,,,,,,,,
33.20765887,0.6109314,-9.381195,-1.4610443,,,,,,,,,
33.21306787,0.5347595,-9.402618,-1.549118,,,,,,,,,
33.21912085,0.48953247,-9.424042,-1.5467377,,,,,,,,,
33.22453795,0.38955688,-9.383575,-1.5324554,,,,,,,,,
33.23093997,0.29910278,-9.47403,-1.6395721,,,,,,,,,
33.23673783,0.41812134,-9.552582,-1.6824188,,,,,,,,,
33.24408399,0.41812134,-9.554962,-1.401535,,,,,,,,,
33.24952589,0.5014343,-9.593048,-1.5634003,,,,,,,,,
33.25521384,0.6180725,-9.600189,-1.606247,,,,,,,,,
33.26020895,0.5942688,-9.516876,-1.4943695,,,,,,,,,
33.26553284,0.5942688,-9.516876,-1.4943695,,,,,,,,,
33.27127992,0.8227844,-9.526398,-1.670517,,,,,,,,,
33.27757679,0.7823181,-9.519257,-1.5753021,,,,,,,,,
33.28311597,0.8561096,-9.457367,-1.4181976,,,,,,,,,
33.28893291,0.6442566,-9.471649,-1.4039154,,,,,,,,,
33.2944089,0.8227844,-9.452606,-1.3705902,,,,,,,,,
33.30003391,0.8227844,-9.402618,-1.2563324,,,,,,,,,
33.30955492,0.84658813,-9.416901,-1.2182465,,,,,,,,,
33.314772,0.84658813,-9.416901,-1.2182465,,,,,,,,,
33.31991087,0.8680115,-9.462128,-1.272995,,,,,,,,,
33.32536279,0.91799927,-9.488312,-1.0754242,,,,,,,,,
33.33046995,0.6775818,-9.562103,-1.1801605,,,,,,,,,
33.33580981,0.7775574,-9.528778,-1.2420502,,,,,,,,,
33.34088384,0.7085266,-9.578766,-1.3848724,,,,,,,,,
33.34620701,0.7085266,-9.619232,-1.3777313,,,,,,,,,
33.35235702,0.6752014,-9.662079,-1.3991547,,,,,,,,,
33.35833488,0.5799866,-9.638275,-1.144455,,,,,,,,,
33.3637818,0.691864,-9.673981,-1.337265,,,,,,,,,
33.48529802,0.8846741,-9.726349,-1.2967987,,,,,,,,,
33.49279295,0.8656311,-9.557343,-1.2682343,,,,,,,,,
33.5013269,0.90371704,-9.433563,-1.1039886,,,,,,,,,
33.50801097,0.8894348,-9.407379,-1.1349335,,,,,,,,,
33.51292788,0.91799927,-9.431183,-1.106369,,,,,,,,,
33.51834785,1.089386,-9.385956,-1.0206757,,,,,,,,,
33.52456079,0.710907,-9.564484,-1.1158905,,,,,,,,,
33.53407489,1.0584412,-9.497833,-1.1920624,,,,,,,,,
33.540269,1.1274719,-9.514496,-1.0920868,,,,,,,,,
33.54576002,1.1441345,-9.535919,-1.0349579,,,,,,,,,
33.55190001,1.198883,-9.535919,-0.9659271,,,,,,,,,
33.55724083,1.2726746,-9.535919,-1.0373383,,,,,,,,,
33.56403695,1.256012,-9.488312,-1.0063934,,,,,,,,,
33.59264694,1.1465149,-9.393097,-1.1277924,,,,,,,,,
33.60263692,0.9322815,-9.416901,-1.1420746,,,,,,,,,
33.60776101,0.72280884,-9.47879,-0.9111786,,,,,,,,,
33.61275493,0.9084778,-9.5121155,-1.3444061,,,,,,,,,
33.61758195,0.9632263,-9.524017,-1.3063202,,,,,,,,,
33.6225668,1.0298767,-9.54306,-1.1873016,,,,,,,,,
33.62775479,1.070343,-9.569244,-1.0516205,,,,,,,,,
33.63276182,1.1417542,-9.643036,-1.0349579,,,,,,,,,
33.63766395,1.217926,-9.590668,-0.97306824,,,,,,,,,
33.64262281,1.3083801,-9.383575,-0.7635956,,,,,,,,,
33.64733301,1.1869812,-9.509735,-0.9992523,,,,,,,,,
33.65260588,1.3940735,-9.438324,-0.98973083,,,,,,,,,
33.65735684,1.3774109,-9.435944,-0.91593933,,,,,,,,,
33.66232787,1.4178772,-9.376434,-0.79216003,,,,,,,,,
33.66732894,1.4559631,-9.388336,-0.7516937,,,,,,,,,
33.67229091,1.4654846,-9.400238,-0.72789,,,,,,,,,
33.67729794,1.4440613,-9.452606,-0.66362,,,,,,,,,
33.68228088,1.3774109,-9.462128,-0.67552185,,,,,,,,,
33.68717299,1.3417053,-9.481171,-0.67552185,,,,,,,,,
33.69212781,1.2607727,-9.550201,-0.70170593,,,,,,,,,
33.69679891,1.2084045,-9.54068,-0.8588104,,,,,,,,,
33.70207392,1.1560364,-9.521637,-0.7707367,,,,,,,,,
33.70677386,1.1869812,-9.554962,-0.75883484,,,,,,,,,
33.71213089,1.0989075,-9.495453,-0.63505554,,,,,,,,,
33.71683179,1.0584412,-9.483551,-0.73979187,,,,,,,,,
33.72183095,1.0584412,-9.464508,-0.811203,,,,,,,,,
33.72679101,1.0084534,-9.464508,-0.8421478,,,,,,,,,
33.73179589,1.0013123,-9.47403,-0.7802582,,,,,,,,,
33.73647891,1.0513,-9.507355,-0.71836853,,,,,,,,,
33.74171101,1.0346375,-9.419281,-0.83262634,,,,,,,,,
33.74637185,1.0132141,-9.4930725,-0.8040619,,,,,,,,,
33.75199996,0.9894104,-9.502594,-0.83976746,,,,,,,,,
33.75668894,0.9798889,-9.545441,-0.7873993,,,,,,,,,
33.76165997,1.0132141,-9.631134,-0.84690857,,,,,,,,,
33.766322,0.9822693,-9.6406555,-0.8421478,,,,,,,,,
33.77633081,1.0132141,-9.654938,-0.8707123,,,,,,,,,
33.78840981,1.0941467,-9.593048,-0.83976746,,,,,,,,,
33.79324399,1.2655334,-9.495453,-0.8516693,,,,,,,,,
33.79818402,1.3298035,-9.524017,-0.7802582,,,,,,,,,
33.80277,1.3821716,-9.47879,-0.79216003,,,,,,,,,
33.8070129,1.3821716,-9.4930725,-0.74931335,,,,,,,,,
33.81147586,1.4202576,-9.497833,-0.9183197,,,,,,,,,
33.81567083,1.4178772,-9.526398,-0.894516,,,,,,,,,
33.82140099,1.3464661,-9.54068,-0.91593933,,,,,,,,,
33.82662593,1.3488464,-9.521637,-0.90641785,,,,,,,,,
33.83223496,1.2441101,-9.550201,-0.9326019,,,,,,,,,
33.83769094,1.1631775,-9.54306,-0.98973083,,,,,,,,,
33.84319888,1.1441345,-9.514496,-0.98973083,,,,,,,,,
33.84973393,1.1012878,-9.54306,-0.90641785,,,,,,,,,
33.859439,1.1703186,-9.447845,-0.8611908,,,,,,,,,
33.86419879,1.1846008,-9.454987,-0.75883484,,,,,,,,,
33.86939584,1.2512512,-9.466888,-0.7540741,,,,,,,,,
33.87430297,1.3321838,-9.374054,-0.6969452,,,,,,,,,
33.87933193,1.3464661,-9.435944,-0.66600037,,,,,,,,,
33.88391601,1.3964539,-9.447845,-0.67552185,,,,,,,,,
33.88902389,1.3417053,-9.450226,-0.6302948,,,,,,,,,
33.89361201,1.3964539,-9.445465,-0.67552185,,,,,,,,,
33.89898788,1.384552,-9.4097595,-0.6374359,,,,,,,,,
33.90362082,1.3298035,-9.483551,-0.67552185,,,,,,,,,
33.90859185,1.3559875,-9.509735,-0.68504333,,,,,,,,,
33.91316997,1.2869568,-9.571625,-0.7112274,,,,,,,,,
33.91830884,1.2583923,-9.583527,-0.8016815,,,,,,,,,
33.92323695,1.3179016,-9.581146,-0.6898041,,,,,,,,,
33.92820202,1.301239,-9.581146,-0.6874237,,,,,,,,,
33.93277679,1.2798157,-9.585907,-0.64933777,,,,,,,,,
33.93789087,1.3417053,-9.502594,-0.6731415,,,,,,,,,
33.94248687,1.3179016,-9.519257,-0.56126404,,,,,,,,,
33.94768392,1.3916931,-9.466888,-0.55174255,,,,,,,,,
33.95226489,1.467865,-9.4930725,-0.4160614,,,,,,,,,
33.95731293,1.532135,-9.433563,-0.4660492,,,,,,,,,
33.96185099,1.5035706,-9.4930725,-0.39701843,,,,,,,,,
33.96826397,1.4393005,-9.464508,-0.43510437,,,,,,,,,
34.11385273,1.2107849,-9.483551,-0.5731659,,,,,,,,,
34.12269567,1.7701721,-9.631134,-0.4255829,,,,,,,,,
34.13070082,1.6820984,-9.597809,-0.30418396,,,,,,,,,
34.13906383,1.570221,-9.533539,-0.3089447,,,,,,,,,
34.1469798,1.3631287,-9.433563,-0.5065155,,,,,,,,,
34.15745567,1.1798401,-9.402618,-0.54460144,,,,,,,,,
34.16855763,1.1655579,-9.362152,-0.57792664,,,,,,,,,
34.18096875,1.1965027,-9.416901,-0.64219666,,,,,,,,,
34.19114183,1.2464905,-9.431183,-0.66600037,,,,,,,,,
34.20166563,1.3631287,-9.424042,-0.6302948,,,,,,,,,
34.21361875,1.3036194,-9.4097595,-0.7374115,,,,,,,,,
34.22372769,1.467865,-9.4930725,-0.95640564,,,,,,,,,
34.23330878,1.5416565,-9.521637,-0.8707123,,,,,,,,,
34.24359869,1.5821228,-9.485931,-0.7540741,,,,,,,,,
34.25406574,1.615448,-9.528778,-0.8421478,,,,,,,,,
34.26678776,1.6083069,-9.459747,-0.7707367,,,,,,,,,
34.27773475,1.5654602,-9.483551,-0.72550964,,,,,,,,,
34.28773283,1.5583191,-9.454987,-0.7350311,,,,,,,,,
34.29724168,1.3988342,-9.431183,-0.7945404,,,,,,,,,
34.30743264,1.2655334,-9.54068,-0.88023376,,,,,,,,,
34.31753062,1.2488708,-9.550201,-0.8278656,,,,,,,,,
34.33170771,1.0870056,-9.6596985,-0.5969696,,,,,,,,,
34.3443818,1.5940247,-9.5383,-0.73979187,,,,,,,,,
34.35416578,1.6178284,-9.535919,-0.3589325,,,,,,,,,
34.3649187,1.5178528,-9.4097595,-0.4731903,,,,,,,,,
34.37725472,1.217926,-9.466888,-0.57792664,,,,,,,,,
34.38730072,0.96084595,-9.4930725,-0.5565033,,,,,,,,,
34.39914083,0.85849,-9.578766,-0.6802826,,,,,,,,,
34.40925669,0.82992554,-9.597809,-0.644577,,,,,,,,,
34.4191358,0.8656311,-9.643036,-0.5636444,,,,,,,,,
34.42878675,0.8489685,-9.654938,-0.5231781,,,,,,,,,
34.43968462,0.8965759,-9.6406555,-0.5469818,,,,,,,,,
34.4489777,0.9489441,-9.54306,-0.5731659,,,,,,,,,
34.45783471,1.0846252,-9.419281,-0.53507996,,,,,,,,,
34.47017383,1.1060486,-9.447845,-0.48033142,,,,,,,,,
34.4844067,1.1512756,-9.495453,-0.46366882,,,,,,,,,
34.49747466,1.3059998,-9.60495,-0.37321472,,,,,,,,,
34.50801562,1.4178772,-9.554962,-0.3422699,,,,,,,,,
34.51843666,1.4464417,-9.471649,-0.33750916,,,,,,,,,
34.52758264,1.4916687,-9.440704,-0.35417175,,,,,,,,,
34.53558373,1.4440613,-9.338348,-0.41844177,,,,,,,,,
34.54485964,1.3607483,-9.364532,-0.42082214,,,,,,,,,
34.55321883,1.2607727,-9.497833,-0.42082214,,,,,,,,,
34.56230163,1.1631775,-9.578766,-0.59935,,,,,,,,,
34.57097577,1.0727234,-9.652557,-0.5731659,,,,,,,,,
34.57569384,0.8751526,-9.704926,-0.6779022,,,,,,,,,
34.57997774,0.82992554,-9.66922,-0.6945648,,,,,,,,,
34.58904575,0.7347107,-9.673981,-0.75645447,,,,,,,,,
34.59423684,0.73709106,-9.60257,-0.6874237,,,,,,,,,
34.59968065,0.6942444,-9.583527,-0.7612152,,,,,,,,,
34.60514163,0.65615845,-9.569244,-0.8350067,,,,,,,,,
34.6118648,0.7013855,-9.564484,-0.7873993,,,,,,,,,
34.73723864,0.7513733,-9.609711,-0.7945404,,,,,,,,,
34.74379467,0.22769165,-9.73587,-0.71598816,,,,,,,,,
34.74895762,0.6775818,-9.278839,-0.32798767,,,,,,,,,
34.75439381,0.35385132,-9.419281,-0.39463806,,,,,,,,,
34.75973462,0.6418762,-9.519257,-0.7040863,,,,,,,,,
34.76512765,0.54190063,-9.585907,-0.644577,,,,,,,,,
34.77026176,0.52285767,-9.600189,-0.6540985,,,,,,,,,
34.77585863,0.53237915,-9.550201,-0.53507996,,,,,,,,,
34.78108381,0.5609436,-9.516876,-0.48033142,,,,,,,,,
34.78650879,0.59664917,-9.516876,-0.48747253,,,,,,,,,
34.7917087,0.6109314,-9.483551,-0.52793884,,,,,,,,,
34.79719566,0.64663696,-9.495453,-0.5565033,,,,,,,,,
34.80276178,0.67282104,-9.535919,-0.5636444,,,,,,,,,
34.80826568,0.6752014,-9.528778,-0.5136566,,,,,,,,,
34.81336283,0.63949585,-9.526398,-0.54222107,,,,,,,,,
34.81884884,0.67996216,-9.562103,-0.4493866,,,,,,,,,
34.82418369,0.6037903,-9.54068,-0.49699402,,,,,,,,,
34.82979464,0.59902954,-9.554962,-0.44224548,,,,,,,,,
34.83549785,0.5538025,-9.507355,-0.51127625,,,,,,,,,
34.84161281,0.55618286,-9.452606,-0.5826874,,,,,,,,,
34.8470168,0.5014343,-9.595428,-0.40415955,,,,,,,,,
34.8527727,0.45620728,-9.550201,-0.4898529,,,,,,,,,
34.85809564,0.41574097,-9.54306,-0.51127625,,,,,,,,,
34.86370777,0.4133606,-9.485931,-0.48747253,,,,,,,,,
34.86890363,0.38955688,-9.519257,-0.5374603,,,,,,,,,
34.87441777,0.3871765,-9.54068,-0.61839294,,,,,,,,,
34.87997173,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.8856368,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.89119076,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.89692472,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.90264677,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.90850972,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.91377973,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.91956972,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.92613362,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.93236183,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.94090365,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.9472947,0.34909058,-9.547821,-0.6469574,,,,,,,,,
34.95331978,0.4371643,-9.554962,-0.9683075,,,,,,,,,
34.96004962,0.48239136,-9.578766,-1.0016327,,,,,,,,,
34.96662663,0.480011,-9.545441,-0.98020935,,,,,,,,,
34.97326063,0.53237915,-9.574005,-1.0540009,,,,,,,,,
34.9803667,0.54190063,-9.593048,-0.9492645,,,,,,,,,
34.99334167,0.5538025,-9.524017,-0.9921112,,,,,,,,,
34.99990272,0.49191284,-9.452606,-1.0468597,,,,,,,,,
35.00717877,0.4871521,-9.4288025,-1.1539764,,,,,,,,,
35.01314377,0.5109558,-9.464508,-1.1658783,,,,,,,,,
35.01911878,0.43478394,-9.481171,-1.1563568,,,,,,,,,
35.02529978,0.480011,-9.502594,-1.1730194,,,,,,,,,
35.03086185,0.396698,-9.60733,-1.0825653,,,,,,,,,
35.03876375,0.38955688,-9.623993,-1.1016083,,,,,,,,,
35.04502772,0.38955688,-9.631134,-1.1373138,,,,,,,,,
35.0511558,0.4205017,-9.583527,-1.1634979,,,,,,,,,
35.05776071,0.29434204,-9.502594,-1.1849213,,,,,,,,,
35.06246375,0.2967224,-9.504974,-1.2111053,,,,,,,,,
35.06810068,0.29196167,-9.3454895,-1.2230072,,,,,,,,,
35.07320165,0.30862427,-9.431183,-1.2182465,,,,,,,,,
35.07839774,0.24673462,-9.390717,-1.292038,,,,,,,,,
35.0836377,0.32528687,-9.34787,-1.2991791,,,,,,,,,
35.09044169,0.2895813,-9.340729,-1.2491913,,,,,,,,,
35.09620975,0.2800598,-9.459747,-1.3705902,,,,,,,,,
35.10344862,0.3467102,-9.481171,-1.3396454,,,,,,,,,
35.10966181,0.29434204,-9.507355,-1.4634247,,,,,,,,,
35.11601066,0.44906616,-9.533539,-1.4277191,,,,,,,,,
35.12511276,0.40621948,-9.60257,-1.4158173,,,,,,,,,
35.13242268,0.4300232,-9.626373,-1.4681854,,,,,,,,,
35.13931178,0.36813354,-9.693024,-1.4919891,,,,,,,,,
35.14496469,0.33480835,-9.652557,-1.4086761,,,,,,,,,
35.15112971,0.27529907,-9.652557,-1.3943939,,,,,,,,,
35.15787267,0.20864868,-9.588287,-1.4253387,,,,,,,,,
35.16336774,0.16342163,-9.5383,-1.375351,,,,,,,,,
35.1700878,0.15628052,-9.514496,-1.3277435,,,,,,,,,
35.17603563,0.10153198,-9.450226,-1.3229828,,,,,,,,,
35.18179964,0.108673096,-9.390717,-1.2801361,,,,,,,,,
35.18954371,0.11819458,-9.426422,-1.3063202,,,,,,,,,
35.1970868,0.15151978,-9.495453,-1.318222,,,,,,,,,
35.2039678,0.09439087,-9.54306,-1.3444061,,,,,,,,,
35.21085667,0.13723755,-9.614471,-1.3206024,,,,,,,,,
35.21672367,0.1253357,-9.569244,-1.3206024,,,,,,,,,
35.22407173,0.106292725,-9.66684,-1.2111053,,,,,,,,,
35.23121881,0.0920105,-9.552582,-1.1992035,,,,,,,,,
35.33555769,0.106292725,-9.562103,-1.2872772,,,,,,,,,
35.34207868,-0.067474365,-9.533539,-1.6728973,,,,,,,,,
35.34984969,-0.015106201,-9.450226,-1.7324066,,,,,,,,,
35.35615086,-0.065093994,-9.462128,-1.7752533,,,,,,,,,
35.3627417,0.03012085,-9.471649,-1.8181,,,,,,,,,
35.37121367,0.106292725,-9.47403,-1.7419281,,,,,,,,,
35.37956165,0.13961792,-9.462128,-1.651474,,,,,,,,,
35.39259767,0.0920105,-9.535919,-1.5443573,,,,,,,,,
35.40415167,-0.03652954,-9.552582,-1.6157684,,,,,,,,,
