Time, x, y, z
4.885729074,-0.005584717,1.4137878,9.302994
4.890436888,-0.005584717,1.4494934,9.186356
4.895868063,-0.017486572,1.4423523,9.114944
4.901303053,-0.03414917,1.4137878,9.229202
4.906332016,-0.03414917,1.3947449,9.231583
4.910626888,-0.010345459,1.3947449,9.233963
4.915277004,-0.050811768,1.3518982,9.376785
4.919728041,-0.007965088,1.3638,9.400589
4.924442053,0.011077881,1.3638,9.40535
4.92891407,0.011077881,1.3638,9.40535
4.933872938,-0.01272583,1.3638,9.417252
4.938490868,0.042022705,1.3852234,9.298233
4.942584991,0.087249756,1.4042664,9.395828
4.948137999,0.108673096,1.4423523,9.338699
4.953617096,0.15151978,1.3899841,9.34108
4.958525896,0.11819458,1.4280701,9.379166
4.963135004,0.09677124,1.382843,9.352982
4.967983961,0.022979736,1.4042664,9.352982
4.973520994,0.015838623,1.4114075,9.34108
4.97843504,0.001556397,1.4304504,9.229202
4.983532906,0.001556397,1.4304504,9.229202
4.988411903,-0.0317688,1.4566345,9.283951
4.993362904,-0.038909912,1.4185486,9.2173
4.998091936,-0.06985474,1.4256897,9.238724
5.00295496,0.05630493,1.4399719,9.205399
5.007597923,0.018218994,1.4399719,9.260147
5.012887955,0.037261963,1.4399719,9.295853
5.017546892,0.058685303,1.4161682,9.374405
5.022403955,0.084869385,1.401886,9.355362
5.027083874,0.087249756,1.3804626,9.467239
5.03193903,0.13485718,1.4233093,9.412491
5.036953926,0.108673096,1.3780823,9.443436
5.04202795,0.0753479,1.3923645,9.352982
5.047235012,0.05154419,1.420929,9.383926
5.052109957,0.006317139,1.4352112,9.286331
5.057108879,0.011077881,1.3995056,9.312515
5.061964035,-0.01272583,1.4185486,9.169693
5.066920042,-0.038909912,1.4137878,9.264908
5.07199192,-0.050811768,1.3995056,9.314896
5.076916933,-0.027008057,1.4185486,9.324417
5.081847906,-0.043670654,1.3995056,9.300613
5.08663702,-0.048431396,1.3876038,9.393448
5.091506958,-0.0317688,1.3876038,9.355362
5.193358898,-0.010345459,1.3518982,9.362503
5.198580027,-0.0317688,1.5209045,9.264908
5.203144073,-0.06985474,1.4613953,9.324417
5.20779109,-0.048431396,1.447113,9.379166
5.212461948,-0.09841919,1.4280701,9.424393
5.216862917,-0.010345459,1.4447327,9.491043
5.221939087,-0.010345459,1.4447327,9.491043
5.227803946,0.044403076,1.4137878,9.488663
5.232191086,0.14675903,1.4328308,9.310135
5.236743927,0.13961792,1.4423523,9.310135
5.242037058,0.13961792,1.4423523,9.310135
5.247071028,-0.10317993,1.3518982,9.400589
5.252135992,-0.12936401,1.3114319,9.386307
5.257718086,-0.08175659,1.3257141,9.336319
5.262796879,0.08248901,1.3542786,9.336319
5.267476082,0.12295532,1.4233093,9.248245
5.272527933,0.14437866,1.4494934,9.260147
5.277158976,0.1324768,1.4042664,9.203018
5.282000065,0.0920105,1.4233093,9.198257
5.286572933,0.025360107,1.3995056,9.331558
5.29112792,0.025360107,1.3995056,9.331558
5.296015024,-0.03414917,1.3209534,9.431534
5.300453901,-0.015106201,1.3614197,9.452957
5.305248022,-0.007965088,1.3971252,9.462479
5.309971094,0.025360107,1.3947449,9.424393
5.314596891,0.09677124,1.4233093,9.441055
5.319226027,0.0753479,1.4447327,9.322037
5.324267864,0.03488159,1.4328308,9.412491
5.328928947,-0.022247314,1.4137878,9.424393
5.333771944,-0.10079956,1.3709412,9.443436
5.338466883,-0.09603882,1.3138123,9.550552
5.344067097,-0.09841919,1.3114319,9.550552
5.348638058,0.03012085,1.3852234,9.455338
5.353420973,0.0753479,1.447113,9.362503
5.358063936,0.17294312,1.466156,9.322037
5.362767935,0.16342163,1.4780579,9.203018
5.367065907,0.11343384,1.4637756,9.27919
5.371855021,0.11105347,1.4542542,9.274429
5.376556873,0.108673096,1.4994812,9.2434845
5.381152868,0.13723755,1.511383,9.231583
5.385046959,0.13723755,1.511383,9.231583
5.38951087,0.15866089,1.4756775,9.233963
5.394207954,0.14675903,1.4756775,9.200638
5.39872694,0.13723755,1.4542542,9.231583
5.403630018,0.15390015,1.4756775,9.260147
5.408432961,0.03488159,1.4304504,9.322037
5.413760901,0.06820679,1.4042664,9.319656
5.419007063,0.046783447,1.4185486,9.350601
5.424059868,0.027740479,1.4042664,9.350601
5.429177046,0.020599365,1.3971252,9.355362
5.434267998,0.06820679,1.3947449,9.338699
5.438692093,0.022979736,1.4042664,9.3910675
5.443235874,0.037261963,1.3352356,9.369644
5.447964907,0.063446045,1.3614197,9.400589
5.452691078,0.08248901,1.382843,9.417252
5.458126068,0.084869385,1.3638,9.417252
5.463078022,0.108673096,1.3685608,9.350601
5.468451023,0.08963013,1.3709412,9.386307
5.473248005,0.07058716,1.3638,9.305374
5.478489876,0.013458252,1.3876038,9.362503
5.483084917,0.03250122,1.3638,9.388687
5.487490892,0.058685303,1.4304504,9.357742
5.492690086,0.08010864,1.3947449,9.257767
5.498616934,0.08248901,1.4185486,9.224442
5.503362894,0.025360107,1.4328308,9.298233
5.507951975,0.07296753,1.4161682,9.267288
5.513207912,0.04916382,1.4590149,9.241104
5.518040895,0.042022705,1.4494934,9.210159
5.522778034,0.07772827,1.4137878,9.21254
5.527658939,0.08248901,1.4328308,9.324417
5.531960011,0.11105347,1.4090271,9.264908
5.53528595,0.108673096,1.3947449,9.34584
5.539417028,0.12295532,1.4280701,9.253006
5.544224024,0.07058716,1.4137878,9.426773
5.548922062,0.046783447,1.4042664,9.333939
5.555124998,0.04916382,1.3947449,9.329178
5.560786009,0.022979736,1.420929,9.381546
5.567106009,0.039642334,1.4328308,9.443436
5.572300911,0.07058716,1.4613953,9.310135
5.577241898,0.065826416,1.4637756,9.183975
5.582836866,0.08248901,1.5185242,9.229202
5.587781906,0.022979736,1.5447083,9.219681
5.593924046,0.027740479,1.549469,9.300613
5.599164009,0.027740479,1.549469,9.300613
5.604772091,0.08963013,1.4756775,9.312515
5.60948801,0.10391235,1.4637756,9.414871
5.613811016,0.12295532,1.4637756,9.472
5.61756587,0.106292725,1.4399719,9.476761
5.622420073,0.106292725,1.4399719,9.476761
5.627007961,0.08010864,1.4423523,9.46962
5.630800962,0.08248901,1.4399719,9.438675
5.63436389,0.09439087,1.4685364,9.388687
5.638143063,0.05630493,1.4685364,9.364883
5.641911983,0.05630493,1.4685364,9.364883
5.645590067,0.042022705,1.5280457,9.188736
5.649209023,0.08248901,1.4923401,9.100662
5.653351069,0.15628052,1.4899597,9.27681
5.65763998,0.15628052,1.4899597,9.27681
5.661199093,0.106292725,1.4756775,9.331558
5.665140867,0.039642334,1.4256897,9.374405
5.668747902,0.04916382,1.382843,9.402969
5.673904896,0.06820679,1.3899841,9.424393
5.679934025,0.025360107,1.3614197,9.452957
5.683883905,0.0920105,1.3518982,9.429153
5.687634945,0.13961792,1.3304749,9.424393
5.692034006,0.1491394,1.3804626,9.3910675
5.792169094,0.1491394,1.3804626,9.3910675
5.79748702,0.12057495,1.4399719,9.310135
5.801841021,0.0753479,1.4804382,9.27681
5.806746006,0.0753479,1.4804382,9.27681
5.811295033,0.084869385,1.4994812,9.262527
5.815979958,0.07772827,1.5018616,9.222061
5.820482016,0.063446045,1.4923401,9.229202
5.82522893,0.05154419,1.4971008,9.229202
5.829763889,0.061065674,1.4709167,9.233963
5.834676027,0.07058716,1.4923401,9.322037
5.841434956,0.0753479,1.4518738,9.27681
5.846690893,0.10391235,1.4423523,9.379166
5.853718996,0.063446045,1.4375916,9.352982
5.860085011,0.042022705,1.4185486,9.312515
5.865230083,0.08010864,1.4328308,9.393448
5.869340897,0.06820679,1.466156,9.367264
5.873368979,0.16342163,1.485199,9.3267975
5.876929998,0.15151978,1.4947205,9.34346
5.881422997,0.11343384,1.4828186,9.329178
5.886151075,0.11343384,1.4828186,9.329178
5.891396046,0.16104126,1.447113,9.3910675
5.896440029,0.11105347,1.4566345,9.362503
5.900773048,0.20150757,1.4566345,9.383926
5.905343056,0.20150757,1.4732971,9.364883
5.909909964,0.21102905,1.4375916,9.381546
5.914537907,0.18484497,1.4256897,9.374405
5.919056892,0.12295532,1.4423523,9.362503
5.923721075,0.0920105,1.4375916,9.393448
5.928265095,0.08248901,1.3947449,9.379166
5.933111906,0.08248901,1.3947449,9.40535
5.937413931,0.11819458,1.3876038,9.355362
5.941974878,0.16342163,1.3995056,9.417252
5.94647789,0.17294312,1.3995056,9.383926
5.951032877,0.17294312,1.3995056,9.383926
5.955733061,0.13961792,1.3590393,9.357742
5.960177898,0.11343384,1.3709412,9.424393
5.964749098,0.13723755,1.4161682,9.41011
5.969268084,0.165802,1.382843,9.383926
5.973869085,0.21102905,1.4185486,9.417252
5.978378057,0.14437866,1.4042664,9.352982
5.983175993,0.1324768,1.3923645,9.286331
5.987669945,0.05154419,1.3733215,9.360123
5.991798878,0.05392456,1.4352112,9.241104
5.996155024,0.039642334,1.4304504,9.317276
6.004575968,0.006317139,1.4637756,9.222061
6.010331869,0.044403076,1.4399719,9.288712
6.018364906,0.020599365,1.3995056,9.2173
6.022259951,0.03012085,1.4352112,9.248245
6.025865078,0.027740479,1.4137878,9.238724
6.030411959,0.06820679,1.4304504,9.27681
6.035126925,0.020599365,1.4328308,9.352982
6.039705038,0.020599365,1.4328308,9.352982
6.044238091,0.00869751,1.420929,9.300613
6.048979044,0.03488159,1.4161682,9.362503
6.05388999,0.03012085,1.401886,9.448196
6.058592081,0.061065674,1.4137878,9.381546
6.063163042,0.03012085,1.4566345,9.255386
6.067929983,0.044403076,1.420929,9.291092
6.072627068,0.03488159,1.4494934,9.262527
6.077316999,-0.050811768,1.447113,9.331558
6.081825018,-0.050811768,1.447113,9.400589
6.086472988,-0.05795288,1.4114075,9.253006
6.090749979,-0.05795288,1.4280701,9.300613
6.095653057,-0.03652954,1.4352112,9.293472
6.10027194,0.022979736,1.4280701,9.295853
6.104886055,-0.010345459,1.4042664,9.272049
6.109292984,0.042022705,1.3923645,9.395828
6.113601923,0.042022705,1.3923645,9.395828
6.118005037,0.022979736,1.3995056,9.445816
6.122631073,0.025360107,1.4447327,9.41011
6.127218008,-0.015106201,1.4042664,9.4743805
6.131633997,0.046783447,1.401886,9.398209
6.136085033,0.11343384,1.4137878,9.398209
6.140326977,0.05630493,1.4137878,9.379166
6.144816875,0.07058716,1.3614197,9.422012
6.149400949,0.058685303,1.3638,9.40535
6.154125929,0.058685303,1.3638,9.40535
6.158521891,0.03250122,1.3899841,9.383926
6.165256023,0.04916382,1.4090271,9.388687
6.169928074,-0.019866943,1.3947449,9.350601
6.175165892,-0.0317688,1.382843,9.34584
6.181298971,-0.05795288,1.3542786,9.288712
6.187813997,-0.09365845,1.3733215,9.372025
6.193000078,-0.07223511,1.3638,9.393448
6.196877956,-0.0317688,1.3638,9.374405
6.200689077,-0.038909912,1.3471375,9.443436
6.204954863,-0.0317688,1.337616,9.398209
6.208920002,-0.091278076,1.3447571,9.414871
6.212925911,-0.091278076,1.3447571,9.414871
6.216821909,-0.05557251,1.3542786,9.402969
6.22072506,-0.07223511,1.3590393,9.350601
6.227611065,-0.050811768,1.4328308,9.376785
6.232923031,0.001556397,1.4114075,9.376785
6.237637043,0.001556397,1.4114075,9.376785
6.242218971,-0.022247314,1.3971252,9.333939
6.246979952,-0.07937622,1.4613953,9.324417
6.251937866,-0.09603882,1.3852234,9.231583
6.256428957,-0.11746216,1.4042664,9.293472
6.26216507,-0.10079956,1.3804626,9.286331
6.267423868,-0.13174438,1.4185486,9.312515
6.272238016,-0.16744995,1.382843,9.3077545
6.277013063,-0.21029663,1.4090271,9.283951
6.28175807,-0.18173218,1.4066467,9.267288
6.286521912,-0.14126587,1.3876038,9.272049
6.410543079,-0.06271362,1.4399719,9.245865
6.417110081,0.1491394,1.3495178,9.481522
6.423400278,0.1491394,1.3614197,9.4743805
6.428180094,0.106292725,1.3471375,9.488663
6.432342167,0.13485718,1.3352356,9.519608
6.437099094,0.14437866,1.3447571,9.414871
6.442568178,0.14675903,1.3399963,9.481522
6.447605248,0.13009644,1.3161926,9.467239
6.45322525,0.13961792,1.3257141,9.488663
6.459055061,0.1253357,1.2947693,9.383926
6.465403194,0.09439087,1.337616,9.350601
6.470345135,0.07058716,1.318573,9.436295
6.475597258,0.06820679,1.3090515,9.355362
6.480512257,0.020599365,1.3233337,9.393448
6.485397215,0.027740479,1.3352356,9.322037
6.489998217,0.00869751,1.3233337,9.41011
6.4948312,-0.010345459,1.3471375,9.324417
6.499045248,-0.003204346,1.3209534,9.314896
6.504277105,-0.017486572,1.3804626,9.288712
6.508311148,-0.038909912,1.4352112,9.136368
6.513634081,-0.038909912,1.4304504,9.129227
6.51776516,-0.13412476,1.4423523,9.176834
6.52413928,-0.09603882,1.4114075,9.110184
6.530442114,-0.088897705,1.4399719,9.126846
6.535728092,-0.05319214,1.4637756,9.195877
6.541847105,-0.03652954,1.4494934,9.162552
6.549198265,-0.112701416,1.4375916,9.203018
6.553518171,-0.15078735,1.382843,9.28157
6.55833828,-0.15078735,1.4161682,9.3267975
6.562936182,-0.09841919,1.4066467,9.2173
6.567629213,-0.09365845,1.4233093,9.291092
6.572298164,-0.041290283,1.4161682,9.236343
6.577329273,-0.041290283,1.4161682,9.236343
6.583017225,-0.024627686,1.4566345,9.314896
6.588525171,0.027740479,1.4375916,9.322037
6.594397182,0.022979736,1.4613953,9.324417
6.599856253,-0.019866943,1.4375916,9.319656
6.605635281,0.025360107,1.4566345,9.336319
6.612084265,0.037261963,1.4828186,9.267288
6.616927261,0.044403076,1.4923401,9.319656
6.620895262,0.03250122,1.5137634,9.295853
6.624625082,0.027740479,1.4923401,9.305374
6.629254217,0.025360107,1.4732971,9.286331
6.634441252,0.020599365,1.4613953,9.286331
6.639686222,-0.01272583,1.4399719,9.255386
6.645146246,0.018218994,1.4352112,9.367264
6.649753208,0.07772827,1.3995056,9.310135
6.653955097,0.037261963,1.4185486,9.34346
6.657340164,-0.003204346,1.4304504,9.426773
6.66108119,0.003936768,1.3923645,9.424393
6.666336174,0.003936768,1.3923645,9.424393
6.671294088,0.0920105,1.3757019,9.457718
6.676218147,0.087249756,1.3757019,9.314896
6.681388254,0.17532349,1.3876038,9.081619
6.68616807,0.13485718,1.3876038,9.521988
