time,ax,ay,az,gx,gy,gz,mx,my,mz
1.4666211843145126E18,0.49708557,5.5079956,7.7831116,-3.3285675,-2.6071777,-3.1199646,-8.743286,-41.13922,-42.41638
1.4666211843245834E18,0.23524475,5.538147,7.8904114,-0.2780304,0.48928833,-0.08117676,-7.709503,-40.797424,-42.41638
1.466621184329619E18,0.21916199,5.5895996,8.013107,-0.27696228,0.5213318,-0.057678223,-7.1355186,-40.911358,-42.41638
1.4666211843497605E18,0.0025787354,5.4249268,8.246826,-0.25453186,0.45724487,-0.070495605,-6.6761017,-40.968323,-42.583847
1.466621184369902E18,-0.5412903,5.203186,8.525436,-0.08149719,0.34829712,-0.027770996,-6.6760254,-40.865784,-42.550354
1.4666211843900436E18,-0.5190277,5.2782593,8.363358,0.01890564,0.24255371,0.06942749,-6.5612793,-40.797424,-42.751568
1.4666211844101852E18,-0.16142273,5.4028015,8.046478,0.062698364,0.2276001,0.055541992,-6.2822614,-40.846252,-43.086678
1.4666211844353623E18,-0.12916565,5.5275574,8.042038,0.170578,0.33013916,-0.018157959,-6.072998,-40.882874,-43.086624
1.4666211844504684E18,-0.2406311,5.557251,7.9714966,0.2400055,0.4529724,-0.02243042,-5.6423187,-40.797424,-43.086624
1.4666211844706102E18,-0.7331848,5.636566,7.547928,0.23680115,0.46365356,0.025634766,-5.470085,-40.797424,-43.25428
1.4666211844907517E18,-0.8824158,5.772644,7.069412,0.025314331,0.4871521,0.055541992,-5.297661,-40.711975,-43.338013
1.4666211845108933E18,-0.81425476,5.755951,7.5122375,-0.1594696,0.36431885,-0.018157959,-5.039215,-40.540886,-43.338013
1.466621184531035E18,-0.84381104,5.9498596,8.252167,-0.07295227,0.3611145,-0.014953613,-4.5225143,-40.626335,-43.25428
1.4666211845511764E18,-1.0132599,5.851242,8.350388,0.06803894,0.29595947,0.0010681152,-4.1778564,-40.797424,-43.170357
1.466621184571318E18,-1.0578613,5.873825,7.8698883,0.042404175,0.20089722,0.06515503,-4.005623,-40.626335,-42.835236
1.4666211845914596E18,-1.228775,5.955246,8.205154,-0.016342163,0.047088623,0.092926025,-3.8333893,-40.540886,-42.751503
1.4666211846116014E18,-1.193573,5.8585815,8.380646,0.09794617,0.053497314,0.23071289,-3.5749435,-40.711975,-42.835236
1.466621184631743E18,-0.7993622,5.8361053,8.116989,0.19407654,0.15924072,0.27557373,-3.3164978,-40.797424,-42.751312
1.4666211846518845E18,-0.75975037,5.724884,8.118835,0.21437073,0.18167114,0.27664185,-3.2304764,-40.882874,-42.583847
