time,ax,ay,az,gx,gy,gz,mx,my,mz
1.4658458715432684E18,0.74601746,0.11495972,9.635437,1.004776,1.2840118,-0.66560364,-17.088318,10.597229,-39.886475
1.4658458715533391E18,0.73838806,0.11135864,9.452988,0.11503601,0.08024597,0.024398804,-15.710449,10.597229,-39.21585
1.4658458715734807E18,0.9026947,0.06253052,9.354599,0.062698364,0.0054779053,0.042556763,-16.169739,11.053467,-38.32194
1.4658458715936223E18,0.94906616,0.0077056885,9.30777,-0.02168274,-0.07035828,0.019058228,-16.22734,10.768127,-37.540054
1.4658458716137638E18,0.9762268,-0.032852173,9.264969,-0.011001587,-0.035110474,0.016921997,-16.261902,11.144409,-37.47284
1.4658458716339054E18,0.96121216,-0.14941406,9.302643,0.032791138,0.041793823,0.025466919,-16.514587,11.167145,-37.65157
1.465845871654047E18,0.8473511,-0.19186401,9.291779,0.044540405,0.05781555,0.0041046143,-16.301182,11.085729,-37.491936
1.4658458716741888E18,0.7959137,-0.1761322,9.360535,0.048812866,0.05354309,-0.0033721924,-16.22734,11.281204,-37.45594
1.4658458716943304E18,0.86128235,-0.08746338,9.126038,0.033859253,0.050338745,-0.0129852295,-15.968895,11.452293,-37.036896
1.465845871714472E18,0.8169708,0.03804016,9.216339,-0.04197693,0.07597351,-0.0012359619,-16.141129,11.623383,-36.953163
1.4658458717346135E18,0.7608185,0.03337097,9.561081,-0.04838562,0.0962677,0.00944519,-15.882683,11.366653,-37.20455
1.465845871754755E18,0.74632263,-0.07337952,9.786346,0.007156372,0.07170105,0.0041046143,-15.882683,11.708832,-37.372017
1.4658458717748966E18,0.70454407,0.05027771,9.64888,0.062698364,0.119766235,0.011581421,-15.796471,11.366653,-37.539673
1.4658458717950382E18,0.6652374,0.05718994,9.608566,0.07978821,0.115493774,0.023330688,-15.451813,11.452293,-37.623405
1.4658458718151798E18,0.6454468,0.18426514,9.4431,0.066970825,0.07597351,0.028671265,-15.451813,11.708832,-37.79106
1.4658458718353216E18,0.6698456,0.17184448,9.368561,0.04133606,0.10054016,0.05003357,-15.451813,11.623383,-37.539864
1.4658458718554632E18,0.61221313,0.1113739,9.4674835,0.022109985,0.08985901,0.05644226,-15.451813,11.537743,-37.3724
1.4658458718756047E18,0.7080078,0.0079193115,9.390305,0.033859253,0.07810974,0.037216187,-15.279579,11.452103,-36.953354
1.4658458718957463E18,0.61221313,0.018875122,9.368408,0.04988098,0.16355896,0.07246399,-15.107346,11.452103,-36.5345
1.465845871915888E18,0.5439911,-0.023651123,9.498322,0.01890564,0.090927124,0.05430603,-15.021133,11.452103,-36.702156
1.4658458719360294E18,0.5092926,0.018875122,9.35994,-0.04624939,0.07810974,0.043624878,-15.021133,11.537743,-36.702156
1.465845871956171E18,0.5164337,-0.08380127,9.628983,-0.027023315,0.070632935,0.046829224,-15.021133,11.452103,-36.367035
1.4658458719763126E18,0.525177,-0.010681152,9.629501,0.02104187,0.05354309,0.03187561,-14.935112,11.623192,-36.450768
1.4658458719964544E18,0.5738983,0.06594849,9.413849,-0.013137817,0.009750366,0.011581421,-14.935112,11.623192,-36.5345
1.465845872016596E18,0.4938202,0.21569824,9.291779,-0.06440735,0.061019897,0.022262573,-14.849091,11.708832,-36.785698
1.4658458720367375E18,0.44284058,0.12509155,9.573944,-0.037704468,0.12937927,0.057510376,-14.849091,11.708832,-37.12082
1.465845872056879E18,0.60110474,-0.10719299,9.399628,0.02104187,0.18278503,0.048965454,-14.935303,11.879921,-37.372017
1.4658458720770207E18,0.3287964,-0.023406982,9.486694,-0.060134888,0.017227173,0.013717651,-14.763069,11.794472,-37.539482
1.4658458720971622E18,0.4537506,-0.0856781,9.621033,-0.071884155,-0.07356262,-0.010848999,-14.676857,11.965561,-37.623215
1.4658458721173038E18,0.45176697,0.0074920654,9.574966,-0.069747925,-0.12483215,0.0041046143,-14.504623,11.965561,-37.79087
1.4658458721374456E18,0.4486084,0.18096924,9.427383,-0.067611694,-0.024429321,0.05857849,-14.590645,11.623383,-37.874603
1.4658458721575872E18,0.709198,-0.103271484,9.648605,-0.04197693,0.021499634,0.0660553,-14.504433,11.452293,-38.209724
1.4658458721777288E18,0.72236633,-0.124816895,9.742004,-0.016342163,0.0076141357,0.021194458,-14.762878,11.281204,-38.37738
1.4658458721928348E18,0.5562439,-0.096069336,9.703003,0.014633179,-0.04899597,0.019058228,-14.762878,11.366844,-38.796425
1.465845872218012E18,0.59306335,-0.1535492,9.633072,-0.020614624,-0.09919739,-0.0076446533,-14.8489,11.623573,-39.047813
1.4658458722381535E18,0.6226959,-0.10656738,9.436371,-0.008865356,-0.07783508,-0.027938843,-14.934921,11.623573,-38.796425
1.465845872258295E18,0.43978882,-0.014251709,9.335297,-0.02381897,-0.030838013,9.0026855E-4,-14.934921,11.623573,-38.712692
1.4658458722784366E18,0.5260773,-0.09593201,9.348953,0.007156372,0.06529236,0.014785767,-15.107155,11.794662,-38.545036
1.4658458722985784E18,0.46099854,-0.17269897,9.518677,0.0723114,0.040725708,9.0026855E-4,-14.934921,11.965752,-38.545036
1.46584587231872E18,0.31459045,-0.013656616,9.362625,0.14601135,0.11122131,0.019058228,-14.8489,12.136841,-38.293648
1.4658458723388616E18,0.19073486,0.15626526,9.505814,0.18232727,0.04927063,0.02973938,-14.590454,12.22229,-38.209915
1.4658458723590031E18,0.39282227,0.39772034,9.0173645,0.03492737,-0.0019989014,0.043624878,-14.590454,12.13665,-37.958527
1.4658458723791447E18,0.43380737,0.29696655,9.190598,-0.088974,0.056747437,0.07246399,-14.504433,11.965561,-37.707138
1.4658458723992863E18,0.44577026,0.14100647,9.789886,0.0050201416,0.17958069,0.1013031,-14.504433,12.13665,-37.707138
1.4658458724194278E18,0.43978882,0.055099487,9.725983,0.1278534,0.25221252,0.10343933,-14.418411,12.13665,-37.623405
1.4658458724395694E18,0.46696472,-0.14865112,9.631729,0.15348816,0.2714386,0.08955383,-14.33239,12.051201,-38.293648
1.4658458724597112E18,0.32783508,-0.057754517,9.756363,0.1000824,0.08024597,0.044692993,-14.33239,12.051201,-38.209915
1.4658458724798528E18,0.25367737,0.06813049,9.33284,0.116104126,0.20307922,0.039352417,-14.33239,12.051201,-38.62896
1.4658458724999944E18,0.064712524,0.14892578,9.3452,0.07551575,0.18492126,0.05644226,-14.246178,12.30793,-38.712692
1.465845872520136E18,0.40638733,0.047348022,9.300644,0.071243286,0.43058777,0.1013031,-14.332199,12.222481,-38.88035
1.4658458725402775E18,0.5233917,-0.07395935,9.871582,0.12464905,0.46369934,0.06285095,-14.4182205,12.222481,-39.299393
1.465845872560419E18,0.10696411,0.02243042,9.890137,0.24320984,0.36863708,0.035079956,-14.245987,11.965752,-39.634705
1.4658458725805606E18,1.8310547E-4,0.3344574,9.48233,0.23786926,0.3141632,0.06925964,-13.987541,11.794662,-39.969826
1.4658458726007025E18,-0.05831909,0.4402008,9.406723,0.15989685,0.20307922,0.06071472,-13.642883,11.880112,-39.886093
1.465845872620844E18,-0.031600952,0.42892456,9.498657,0.18019104,0.32484436,0.08314514,-13.47065,11.537933,-39.886093
1.4658458726409856E18,-0.18850708,0.25663757,9.717194,0.253891,0.4113617,0.08314514,-13.03997,11.452293,-39.80217
1.4658458726611272E18,-0.08227539,0.2775116,9.445038,0.18019104,0.5010834,-1.6784668E-4,-13.03997,11.024475,-40.221024
1.4658458726812687E18,-0.2962494,0.23049927,9.490494,0.18980408,0.53526306,-0.0129852295,-12.781715,10.853386,-40.72361
1.4658458727014103E18,-0.35238647,0.3320923,9.349243,0.170578,0.5673065,-0.010848999,-12.265015,10.511208,-41.142464
1.465845872721552E18,-0.5188751,0.4212036,9.217377,0.12892151,0.6442108,0.010513306,-11.834335,10.254669,-41.561317
1.4658458727416934E18,-0.76434326,0.38572693,9.210663,0.0018157959,0.6431427,0.0051727295,-11.662102,10.08358,-42.315483
