time,ax,ay,az,gx,gy,gz,mx,my,mz
1.456434134164494E18,-1.7393494,-9.272888,0.28292847,0.016693115,-0.055130005,0.013290405,3.2276154,70.06874,34.745598
1.4564341341846356E18,-1.8186646,-9.268448,0.1982727,0.0134887695,-0.05406189,0.009017944,3.3136368,70.15419,34.913254
1.4564341342047772E18,-1.7821198,-9.196716,0.19204712,0.007080078,-0.041244507,0.015426636,3.399849,69.9831,34.913254
1.4564341342249188E18,-1.7250977,-9.215424,0.28877258,0.023101807,-0.027359009,0.0058135986,3.399849,69.89746,34.745598
1.4564341342450604E18,-1.7250977,-9.267105,0.29896545,0.014556885,-0.03804016,0.018630981,3.486061,69.89746,34.82933
1.456434134265202E18,-1.7801819,-9.289658,0.2957611,0.019897461,-0.06047058,0.007949829,3.486061,69.81182,35.08072
1.4564341342853435E18,-1.7935638,-9.253738,0.19976807,6.713867E-4,-0.048721313,0.011154175,3.399849,69.81182,35.08072
1.4564341343054853E18,-1.8017273,-9.242752,0.2080841,0.011352539,-0.00920105,0.011154175,3.5720825,69.64073,35.164642
1.456434134325627E18,-1.7797241,-9.253738,0.26254272,0.0038757324,0.007888794,0.006881714,3.486061,69.55528,35.332108
1.4564341343457684E18,-1.8182831,-9.198868,0.28997803,0.009216309,-0.020950317,0.01222229,3.6582947,69.55528,35.248375
1.45643413436591E18,-1.7622986,-9.21431,0.34147644,0.009216309,-0.017745972,0.013290405,3.5720825,69.81182,35.248375
1.4564341343860516E18,-1.7583618,-9.220474,0.2974701,0.015625,-0.00920105,0.009017944,3.744316,70.06855,35.248375
1.4564341344061932E18,-1.836029,-9.246017,0.268219,0.015625,-6.5612793E-4,0.009017944,3.658104,70.06855,35.164642
1.4564341344263347E18,-1.8504486,-9.272888,0.2507019,0.0134887695,0.01322937,0.0143585205,3.658104,70.23964,34.913254
1.4564341344464765E18,-1.7756042,-9.272888,0.268219,0.009216309,0.03565979,0.016494751,3.4858704,70.154,34.661865
1.456434134466618E18,-1.7250977,-9.238022,0.34829712,0.016693115,0.026046753,0.0015411377,3.3996582,70.154,34.49421
1.4564341344867597E18,-1.7609863,-9.237015,0.36158752,0.019897461,0.0025482178,0.007949829,3.5718918,70.23945,34.326744
1.4564341345069012E18,-1.7830505,-9.215912,0.28736877,0.0038757324,0.003616333,0.0058135986,3.3996582,70.23945,34.24282
1.4564341345270428E18,-1.7825623,-9.253738,0.27272034,0.006011963,0.010025024,0.01008606,3.1412125,70.154,34.326744
1.4564341345471844E18,-1.7705383,-9.208298,0.3256836,0.008148193,0.026046753,0.0143585205,3.2274246,70.06836,34.410667
1.456434134567326E18,-1.782135,-9.225235,0.335495,0.010284424,0.015365601,0.002609253,3.3996582,70.23945,34.410667
1.4564341345874675E18,-1.769104,-9.272888,0.38316345,0.010284424,0.010025024,0.0047454834,3.313446,69.89727,34.578323
1.4564341346076093E18,-1.8430328,-9.2426605,0.34484863,0.0049438477,0.0025482178,0.0036773682,3.4856796,70.06836,34.913445
1.456434134627751E18,-1.838623,-9.196259,0.33598328,-3.9672852E-4,0.024978638,0.0047454834,3.313446,70.23945,34.997177
1.4564341346478925E18,-1.8017273,-9.233383,0.32688904,0.009216309,0.028182983,0.011154175,3.227234,70.23945,35.164642
1.456434134668034E18,-1.7989502,-9.178513,0.34346008,0.012420654,0.029251099,0.019699097,3.227234,70.23945,35.08091
1.4564341346881756E18,-1.7124786,-9.196716,0.3322296,0.019897461,0.029251099,0.006881714,3.3994675,70.15381,34.82952
1.4564341347083172E18,-1.7534637,-9.215424,0.31500244,0.006011963,0.008956909,0.01222229,3.3994675,70.23945,34.82952
1.4564341347284588E18,-1.7132721,-9.265564,0.2637329,0.0049438477,0.018569946,0.011154175,3.4856796,70.23945,34.82952
1.4564341347486003E18,-1.758667,-9.258499,0.27772522,6.713867E-4,0.012161255,0.006881714,3.5718918,70.49618,34.82952
1.4564341347687421E18,-1.833664,-9.253738,0.30334473,-3.9672852E-4,0.0068206787,0.007949829,3.658104,70.41073,34.410477
1.4564341347888837E18,-1.8388519,-9.216034,0.26942444,0.0049438477,0.022842407,0.01222229,3.744316,70.32528,34.4944
1.4564341348090253E18,-1.7815247,-9.215958,0.306015,0.007080078,0.014297485,0.013290405,3.6582947,70.23983,34.24301
1.4564341348291668E18,-1.7383118,-9.247803,0.31248474,0.011352539,0.008956909,0.007949829,3.5722733,70.23983,34.24301
1.4564341348493084E18,-1.7442474,-9.208984,0.268219,0.0049438477,0.0046844482,0.006881714,3.5722733,70.23983,34.4944
1.45643413486945E18,-1.8400421,-9.215424,0.32899475,0.009216309,0.0014801025,0.013290405,3.5722733,70.23983,34.4944
1.4564341348895916E18,-1.8315735,-9.229233,0.34173584,0.006011963,-0.0017242432,0.020767212,3.4000397,70.15419,34.410477
1.4564341349097334E18,-1.8017273,-9.234573,0.36134338,0.0038757324,-0.005996704,0.01222229,3.6584854,69.89746,34.326744
1.456434134929875E18,-1.8783569,-9.253738,0.38316345,0.0038757324,0.010025024,-0.0037994385,3.4862518,69.89746,34.662056
1.4564341349500165E18,-1.8796539,-9.2907715,0.36401367,-0.00680542,0.0068206787,-0.007003784,3.4862518,69.89746,34.410667
1.456434134970158E18,-1.8890533,-9.196259,0.2820282,-0.0014648438,0.0014801025,0.01008606,3.3140182,69.89746,34.49459
1.4564341349902996E18,-1.8367462,-9.1467285,0.27944946,0.0049438477,0.030319214,0.0058135986,3.4862518,69.89746,34.74598
1.4564341350104412E18,-1.869751,-9.136856,0.323761,0.0038757324,0.028182983,0.01008606,3.4002304,69.89746,34.578323
1.4564341350305828E18,-1.8208771,-9.146072,0.23451233,0.010284424,0.01109314,0.01008606,3.2279968,69.81182,34.4944
1.4564341350507244E18,-1.8175964,-9.145386,0.22990417,0.009216309,0.017501831,0.007949829,3.3140182,69.72637,34.578323
1.4564341350708662E18,-1.8915253,-9.059158,0.3065338,-0.007873535,0.020706177,0.030380249,3.0555725,69.81201,34.326935
1.4564341350910077E18,-1.8208771,-8.967651,0.19288635,-0.05380249,0.030319214,0.048538208,3.141594,69.72637,34.075546
1.4564341351111493E18,-1.6583405,-9.138794,0.6269989,-0.05166626,-0.018814087,0.078445435,3.3138275,69.46964,34.326935
1.456434135131291E18,-1.5143433,-9.210815,0.8046417,-0.062347412,-0.09465027,0.08805847,3.5720825,69.384,34.075546
1.4564341351514324E18,-1.4668274,-9.42691,0.86361694,-0.04525757,-0.15873718,0.103012085,3.744316,69.127464,33.90789
1.456434135171574E18,-1.7307434,-9.311218,0.83688354,-0.03564453,-0.11280823,0.10194397,4.0887833,69.213104,33.991623
1.4564341351917156E18,-2.0469055,-9.292053,0.5559082,-0.020690918,0.003616333,0.10835266,4.1748047,69.213104,33.824158
1.4564341352118572E18,-2.108261,-9.354538,0.3665161,-0.016418457,0.13606262,0.11155701,4.261017,69.127464,33.740234
1.456434135231999E18,-1.8934937,-9.427521,0.21209717,-0.012145996,0.23112488,0.09660339,4.4332504,68.956375,33.991623
1.456434135247105E18,-1.5994415,-9.464478,0.28660583,0.001739502,0.26530457,0.08378601,4.6056747,68.956375,34.15909
1.4564341352773174E18,-1.2265778,-9.369095,0.30773926,-0.007873535,0.27598572,0.06990051,4.433441,69.127464,33.991432
1.4564341352924237E18,-1.1503448,-9.349533,0.28782654,-0.02923584,0.24073792,0.06990051,4.5196533,69.38419,34.24282
1.4564341353125652E18,-1.3107452,-9.318344,0.12208557,-0.06341553,0.17344666,0.08805847,4.433441,69.46964,34.15909
1.4564341353327068E18,-1.1356812,-9.283081,-0.047286987,-0.09011841,0.14994812,0.10621643,4.002762,69.29855,34.15909
