Time, x, y, z
4.973871231,2.0415344,-0.53811646,8.838821
4.97826314,2.01297,-0.49526978,8.89595
4.981887102,1.9891663,-0.5000305,8.922134
4.986275196,2.0343933,-0.48336792,8.934036
4.990578175,2.0272522,-0.4595642,8.869766
4.995221138,1.9844055,-0.52145386,9.0125885
4.999630213,2.0105896,-0.54763794,9.141129
5.00399518,2.0105896,-0.54763794,9.141129
5.008319139,1.9796448,-0.55477905,9.143509
5.012505054,2.0058289,-0.5500183,9.169693
5.016854048,2.0296326,-0.509552,9.0959015
5.021253109,2.0939026,-0.5119324,9.081619
5.025896072,2.1058044,-0.5404968,8.984024
5.030250072,2.084381,-0.53811646,9.029251
5.034598112,2.0415344,-0.52145386,9.031631
5.038921118,1.9891663,-0.5119324,9.050674
5.043996096,1.9891663,-0.5119324,9.050674
5.049380064,1.9701233,-0.46194458,8.988785
5.054853201,1.9891663,-0.4357605,9.017349
5.059713125,1.9796448,-0.47384644,8.998306
5.06550312,1.9653625,-0.4857483,9.029251
5.071750164,1.9820251,-0.4857483,9.062576
5.076669216,1.9891663,-0.50717163,9.079239
5.081585169,2.0153503,-0.4928894,9.050674
5.086956024,2.0439148,-0.49050903,9.031631
5.092057228,2.0272522,-0.50479126,9.176834
5.09663415,1.9820251,-0.49765015,9.210159
5.10118413,1.9629822,-0.48812866,9.112564
5.104640007,1.9391785,-0.50479126,9.0768585
5.110222101,1.8939514,-0.45480347,9.053055
5.114933014,1.8939514,-0.4357605,9.103043
5.120244026,1.929657,-0.43814087,9.014969
5.126450062,1.846344,-0.49050903,9.041153
5.131406069,1.846344,-0.46194458,8.995926
5.136277199,1.891571,-0.44052124,8.953079
5.141185999,1.9082336,-0.44528198,9.029251
5.146015167,1.910614,-0.4690857,9.062576
5.160499096,1.8796692,-0.47860718,9.107803
5.165158033,1.9367981,-0.48098755,9.193497
5.169796228,1.9867859,-0.55477905,9.167313
5.173707008,1.9677429,-0.5428772,9.305374
5.1794312,1.9867859,-0.5357361,9.329178
5.185144186,2.0105896,-0.55477905,9.41011
5.189613104,2.0034485,-0.53811646,9.500565
5.193580151,2.0343933,-0.56192017,9.429153
5.197955132,2.0343933,-0.5238342,9.53389
5.202488184,2.0343933,-0.53097534,9.41011
5.209004164,2.0296326,-0.5024109,9.367264
5.214053154,2.01297,-0.47384644,9.21492
5.218141079,1.9487,-0.4190979,9.172073
5.222292185,1.9510803,-0.41671753,9.245865
5.22655201,1.9415588,-0.40957642,9.050674
5.230480194,1.9415588,-0.40957642,9.050674
5.23478508,1.9653625,-0.4429016,9.131607
5.238870144,1.9439392,-0.46670532,9.205399
5.243198156,1.9225159,-0.45004272,9.188736
5.247422218,1.9439392,-0.42861938,9.302994
5.25139904,1.9558411,-0.5024109,9.229202
5.255792141,1.9558411,-0.5024109,9.229202
5.260758162,1.9391785,-0.5024109,9.295853
5.265659094,2.001068,-0.5024109,9.317276
5.272008181,1.9320374,-0.5523987,9.283951
5.27778101,2.0177307,-0.5404968,9.260147
5.284322023,1.974884,-0.5000305,9.222061
5.290009022,1.993927,-0.5190735,9.269669
5.295171022,1.9701233,-0.5500183,9.272049
5.300681114,1.9677429,-0.5904846,9.238724
5.305471182,1.9963074,-0.58810425,9.302994
5.309324026,1.9796448,-0.6095276,9.176834
5.314068079,1.9653625,-0.62142944,9.226822
5.318807125,2.0415344,-0.61428833,9.269669
5.323635101,2.0367737,-0.65237427,9.195877
5.328309059,2.0677185,-0.6595154,9.110184
5.33321023,2.0724792,-0.63571167,9.067337
5.338900089,2.0939026,-0.64523315,9.081619
5.343735218,2.020111,-0.65475464,9.005447
5.348424196,1.9963074,-0.6404724,9.026871
5.353153229,1.9629822,-0.6023865,8.924515
5.358911037,1.993927,-0.5571594,8.900711
5.36406517,1.8963318,-0.6166687,8.795975
5.368007183,1.9082336,-0.55477905,8.817398
5.371614218,1.9415588,-0.56430054,8.888809
5.375560999,1.9248962,-0.6261902,8.9292755
5.379445076,1.9463196,-0.5833435,8.976883
5.383701086,1.9463196,-0.5833435,8.976883
5.387569189,1.9772644,-0.6095276,8.962601
5.391144037,1.9963074,-0.6190491,9.057816
5.395902157,1.9510803,-0.6166687,9.155411
5.40045023,1.9201355,-0.6428528,9.27681
5.405272007,1.9034729,-0.64523315,9.162552
5.410485029,1.9034729,-0.64523315,9.162552
5.415530205,1.8844299,-0.60476685,9.1601715
5.420175076,1.8796692,-0.62857056,9.198257
5.424244165,1.8796692,-0.62857056,9.198257
5.427979231,1.8630066,-0.6309509,9.15065
5.431881189,1.7987366,-0.5857239,9.08638
5.435741186,1.8368225,-0.57144165,9.107803
5.439715147,1.8725281,-0.58810425,9.114944
5.44355607,1.8725281,-0.58810425,9.114944
5.447447062,1.865387,-0.61190796,9.233963
5.451027155,1.8534851,-0.6190491,9.28157
5.455649138,1.8939514,-0.58810425,9.324417
5.472571135,1.9082336,-0.59762573,9.091141
5.477553129,1.8511047,-0.58096313,9.231583
5.482725143,1.9582214,-0.592865,9.34584
5.488023043,1.9272766,-0.63809204,9.238724
5.493064165,1.8058777,-0.5904846,9.233963
5.497931004,1.8296814,-0.5595398,9.250626
5.502444029,1.8415833,-0.5523987,9.21492
5.50757122,1.7939758,-0.54525757,9.131607
5.512437105,1.7987366,-0.5333557,9.162552
5.517168999,1.801117,-0.5404968,9.157791
5.521636009,1.8177795,-0.5000305,9.15303
5.526388168,1.7963562,-0.53811646,9.14827
5.529905081,1.7463684,-0.5666809,9.260147
5.534198046,1.7558899,-0.5666809,9.412491
5.538086176,1.7749329,-0.55477905,9.381546
5.541944027,1.7749329,-0.55477905,9.381546
5.551270008,1.7963562,-0.5690613,9.369644
5.557210207,1.8392029,-0.573822,9.3077545
5.563111067,1.8677673,-0.592865,9.34584
5.697546005,1.846344,-0.5119324,9.376785
5.704397202,1.7892151,-0.46670532,9.224442
5.710627079,1.8106384,-0.4595642,9.143509
5.716836214,1.8368225,-0.47860718,9.238724
5.722989082,1.8201599,-0.50479126,9.205399
5.729337215,1.8701477,-0.46432495,9.269669
5.735605001,1.8963318,-0.4762268,9.195877
5.741678,1.8796692,-0.49050903,9.162552
5.747822046,1.8511047,-0.47384644,9.169693
5.754301071,1.8772888,-0.46432495,9.08638
5.758660078,1.9677429,-0.54763794,9.172073
5.764408112,1.7654114,-0.49765015,9.183975
5.768697023,1.8034973,-0.44528198,9.017349
5.772915125,1.8106384,-0.44052124,8.96022
5.777313232,1.7844543,-0.44052124,9.060196
5.781608105,1.6963806,-0.45718384,9.069717
5.786144018,1.6963806,-0.45718384,9.069717
5.790436029,1.6582947,-0.4190979,9.074478
5.794717073,1.7154236,-0.426239,9.005447
5.799038172,1.7701721,-0.42861938,9.02449
5.803349018,1.7963562,-0.46194458,9.062576
5.807910204,1.8296814,-0.48098755,9.072098
5.812177181,1.8487244,-0.50717163,9.198257
5.81648922,1.8368225,-0.4595642,9.174454
5.820812225,1.7939758,-0.51431274,9.1792145
5.825235128,1.7939758,-0.51431274,9.1792145
5.829546213,1.7892151,-0.4762268,9.174454
5.833843231,1.7463684,-0.4429016,9.138748
5.838117123,1.7416077,-0.4524231,9.145889
5.842367172,1.7011414,-0.3952942,9.124466
5.846687078,1.6916199,-0.4357605,9.164932
5.850999117,1.6749573,-0.4357605,9.157791
5.85535121,1.6749573,-0.4357605,9.157791
5.859643221,1.6963806,-0.44766235,9.131607
5.865016222,1.6820984,-0.47146606,9.122086
5.869349003,1.6868591,-0.43338013,9.167313
5.873733044,1.7035217,-0.45480347,9.136368
5.877957106,1.7035217,-0.45480347,9.112564
5.882088184,1.7106628,-0.48098755,9.183975
5.886340141,1.7535095,-0.43814087,9.200638
5.890633106,1.717804,-0.4762268,9.210159
5.895158052,1.7368469,-0.46432495,9.193497
5.899456024,1.7368469,-0.46432495,9.193497
5.903801203,1.7915955,-0.47860718,9.222061
5.908049107,1.7558899,-0.5238342,9.257767
5.912232161,1.6725769,-0.4928894,9.288712
5.917788029,1.6416321,-0.4857483,9.264908
5.922512054,1.615448,-0.49050903,9.250626
5.927378178,1.5773621,-0.4524231,9.222061
5.931980133,1.5606995,-0.52145386,9.176834
5.936562061,1.6011658,-0.44766235,9.205399
5.941134214,1.6511536,-0.50479126,9.2173
5.946038008,1.5987854,-0.4357605,9.195877
5.950544119,1.6011658,-0.41671753,9.207779
5.955209017,1.634491,-0.46432495,9.222061
5.959607124,1.6368713,-0.5119324,9.176834
5.964540005,1.6368713,-0.5119324,9.176834
5.968922138,1.634491,-0.48336792,9.188736
