time,ax,ay,az,gx,gy,gz,mx,my,mz
8.54372689155E11,0.02873042,-0.094570965,9.520543,-0.066046394,-0.017044231,-0.0031957934,-31.300001,71.8,-68.700005
8.54553890572E11,0.021547815,-0.1352724,9.562442,-0.06498113,-0.017044231,-0.0053263223,-31.5,72.0,-68.3
8.54563910239E11,0.025139118,-0.12689269,9.536105,-0.066046394,-0.017044231,-0.0053263223,-31.5,72.1,-68.5
8.54576944864E11,0.027533319,-0.11611878,9.518148,-0.06391586,-0.017044231,-0.0063915867,-31.2,72.0,-68.3
8.54586929614E11,0.016759412,-0.12928689,9.534908,-0.06391586,-0.015978966,-0.0031957934,-31.2,72.1,-68.6
8.54597013822E11,0.04309563,-0.107739076,9.494206,-0.06391586,-0.017044231,-0.004261058,-31.300001,71.9,-67.8
8.54607104239E11,0.023942016,-0.11372458,9.496601,-0.06391586,-0.017044231,-0.004261058,-31.4,72.1,-68.3
8.54614792322E11,0.02873042,-0.12569559,9.522937,-0.06391586,-0.017044231,-0.004261058,-31.4,72.1,-68.200005
8.54624110447E11,0.031124622,-0.11611878,9.543288,-0.06391586,-0.017044231,-0.0053263223,-31.4,72.1,-68.1
8.54636965739E11,0.021547815,-0.089782566,9.509769,-0.06391586,-0.015978966,-0.004261058,-31.4,72.1,-68.0
8.54647565322E11,0.034715924,-0.12569559,9.515755,-0.06178534,-0.014913702,-0.004261058,-31.4,72.1,-67.700005
8.54657048614E11,0.022744916,-0.10534488,9.516952,-0.06178534,-0.015978966,-0.0053263223,-31.4,72.1,-67.4
8.54666936239E11,0.027533319,-0.093373865,9.543288,-0.06391586,-0.017044231,-0.004261058,-31.5,72.1,-67.200005
8.54673808114E11,0.020350715,-0.11372458,9.509769,-0.06498113,-0.018109497,-0.004261058,-31.5,72.0,-66.9
8.54684361822E11,0.04309563,-0.11851298,9.515755,-0.06498113,-0.017044231,-0.004261058,-31.4,72.1,-66.9
8.54693809572E11,0.016759412,-0.11731588,9.504981,-0.06391586,-0.018109497,-0.0053263223,-31.5,72.1,-66.9
8.54704210572E11,0.020350715,-0.11252748,9.514558,-0.06391586,-0.01917476,-0.004261058,-31.4,72.1,-66.9
8.54717004156E11,0.038307227,-0.11851298,9.496601,-0.0628506,-0.017044231,-0.004261058,-31.4,72.1,-66.9
8.54725884822E11,0.047884032,-0.11611878,9.515755,-0.06391586,-0.018109497,-0.0053263223,-31.4,72.1,-66.9
8.54733678197E11,0.02873042,-0.09816227,9.5492735,-0.0628506,-0.018109497,-0.004261058,-31.4,72.1,-66.9
8.54744264531E11,0.037110128,-0.11611878,9.508572,-0.06391586,-0.015978966,-0.0053263223,-31.4,72.1,-66.9
8.54757054031E11,0.034715924,-0.095768064,9.519346,-0.06178534,-0.01917476,-0.004261058,-31.4,72.1,-66.9
8.54767200156E11,0.033518825,-0.095768064,9.5253315,-0.06178534,-0.017044231,-0.004261058,-31.300001,72.1,-66.9
8.54777154489E11,0.031124622,-0.10055647,9.519346,-0.06391586,-0.017044231,-0.004261058,-31.300001,72.1,-66.9
8.54787197239E11,0.03232172,-0.08499416,9.500193,-0.06391586,-0.020240024,-0.0053263223,-31.4,72.1,-66.9
8.54794709531E11,0.035913024,-0.11611878,9.527725,-0.06178534,-0.018109497,-0.0031957934,-31.4,72.1,-66.9
8.54804244156E11,0.011971008,-0.12689269,9.49301,-0.0628506,-0.017044231,-0.0053263223,-31.300001,72.1,-66.9
8.54817098031E11,0.035913024,-0.10055647,9.52174,-0.0628506,-0.017044231,-0.004261058,-31.300001,72.1,-66.9
8.54824177656E11,0.039504327,-0.108936176,9.5253315,-0.06498113,-0.017044231,-0.0053263223,-31.300001,72.1,-66.9
8.54837704614E11,0.031124622,-0.10534488,9.540894,-0.06391586,-0.017044231,-0.0053263223,-31.300001,72.1,-67.0
8.54847223781E11,0.023942016,-0.09696517,9.496601,-0.0628506,-0.017044231,-0.004261058,-31.300001,72.1,-67.0
8.54854756822E11,0.045489833,-0.10175357,9.51336,-0.06178534,-0.014913702,-0.0053263223,-31.4,72.1,-67.0
8.54865243197E11,0.039504327,-0.11731588,9.544485,-0.06178534,-0.018109497,-0.0063915867,-31.4,72.1,-67.0
8.54874613364E11,0.04189853,-0.12808979,9.53012,-0.0628506,-0.018109497,-0.004261058,-31.4,72.1,-67.0
8.54887840239E11,0.045489833,-0.10175357,9.548077,-0.0628506,-0.015978966,-0.004261058,-31.4,72.1,-67.0
8.54896129989E11,0.038307227,-0.09696517,9.518148,-0.06178534,-0.014913702,-0.0053263223,-31.4,72.1,-67.1
8.54904568572E11,0.017956512,-0.110133275,9.52174,-0.0628506,-0.017044231,-0.004261058,-31.4,72.1,-67.200005
8.54916014906E11,0.023942016,-0.10654198,9.546879,-0.066046394,-0.018109497,-0.0031957934,-31.4,72.200005,-67.1
8.54926613072E11,0.02873042,-0.093373865,9.563639,-0.06178534,-0.014913702,-0.004261058,-31.4,72.1,-67.1
8.54938541739E11,0.029927522,-0.11611878,9.495404,-0.06391586,-0.015978966,-0.004261058,-31.4,72.200005,-67.1
8.54945445447E11,0.029927522,-0.10414778,9.504981,-0.0628506,-0.017044231,-0.004261058,-31.4,72.1,-67.1
8.54955490656E11,0.01436521,-0.10295067,9.532514,-0.06391586,-0.018109497,-0.0031957934,-31.4,72.1,-67.0
8.54970105989E11,0.02633622,-0.10414778,9.514558,-0.06391586,-0.015978966,-0.0063915867,-31.4,72.1,-67.0
8.54977082406E11,0.021547815,-0.073023155,9.537302,-0.06391586,-0.017044231,-0.0053263223,-31.4,72.1,-67.0
8.54986492656E11,0.027533319,-0.11133038,9.520543,-0.0628506,-0.018109497,-0.007456851,-31.4,72.200005,-67.1
8.54995851489E11,0.02873042,-0.11252748,9.532514,-0.06391586,-0.018109497,-0.0053263223,-31.4,72.200005,-67.1
8.55010146447E11,0.045489833,-0.090979666,9.537302,-0.06178534,-0.017044231,-0.0053263223,-31.4,72.200005,-67.1
8.55019417989E11,0.035913024,-0.11133038,9.519346,-0.06391586,-0.017044231,-0.004261058,-31.4,72.200005,-67.1
8.55028856156E11,0.020350715,-0.107739076,9.531317,-0.06391586,-0.018109497,-0.004261058,-31.4,72.200005,-67.1
8.55036560531E11,0.035913024,-0.110133275,9.519346,-0.0628506,-0.015978966,-0.0053263223,-31.4,72.200005,-67.1
8.55046582989E11,0.031124622,-0.11731588,9.520543,-0.0628506,-0.017044231,-0.004261058,-31.4,72.200005,-67.1
8.55055639031E11,0.037110128,-0.11492168,9.503783,-0.06498113,-0.017044231,-0.004261058,-31.5,72.200005,-67.1
8.55068301531E11,0.021547815,-0.1328782,9.5253315,-0.06391586,-0.017044231,-0.004261058,-31.4,72.1,-67.200005
8.55075774822E11,0.046686932,-0.12330139,9.556456,-0.06391586,-0.018109497,-0.004261058,-31.4,72.1,-67.200005
8.55089844739E11,0.034715924,-0.11971009,9.568427,-0.06498113,-0.01917476,-0.0031957934,-31.4,72.200005,-67.3
8.55099596739E11,0.02873042,-0.11971009,9.552865,-0.066046394,-0.015978966,-0.004261058,-31.4,72.200005,-67.200005
8.55108370697E11,0.046686932,-0.12330139,9.534908,-0.06498113,-0.01917476,-0.004261058,-31.4,72.200005,-67.3
8.55115482656E11,0.022744916,-0.09935937,9.516952,-0.06391586,-0.018109497,-0.0031957934,-31.4,72.200005,-67.200005
8.55129820697E11,0.03232172,-0.10055647,9.516952,-0.0628506,-0.017044231,-0.004261058,-31.4,72.200005,-67.3
