Time, x, y, z,,
84.50616498,11.348785,-2.7685242,-2.8011932,,
84.51597996,11.70108,-3.665924,-1.9085541,,
84.52561898,12.065277,-5.3036194,0.12666321,,
84.55250187,11.413055,-6.3295593,2.8664703,,
84.55937786,9.813446,-5.4583435,2.5736847,,
84.56672592,8.806549,-5.2417297,2.3856354,,
84.57401986,7.2426453,-5.101288,2.0642853,,
84.58113499,6.721344,-5.127472,1.9190826,,
84.58909698,6.3666687,-5.146515,1.9952545,,
84.60075207,6.078644,-5.43692,2.2404327,,
84.61215491,6.426178,-5.9487,2.299942,,
84.62318201,6.9165344,-6.819916,2.364212,,
84.63208194,7.7948914,-8.614716,2.4951324,,
84.63949103,8.032928,-9.269318,2.466568,,
84.64622087,8.282867,-9.771576,2.3999176,,
84.65324397,8.516144,-10.283356,1.959549,,
84.66070695,8.523285,-10.166718,1.6167755,,
84.66661401,8.4566345,-9.847748,1.2359161,,
84.67528505,7.804413,-8.360016,0.77412415,,
84.68549104,7.5854187,-6.9032288,0.19807434,,
84.69340105,7.3473816,-5.7463684,-0.55174255,,
84.70076008,7.261688,-5.2131653,-0.8611908,,
84.70995493,7.1926575,-4.6513977,-1.2777557,,
84.721662,6.668976,-3.537384,-1.6371918,,
84.73125787,6.361908,-2.9327698,-1.7395477,,
84.73819299,6.1857605,-2.6114197,-1.5467377,,
84.74643703,6.2809753,-2.3519592,-1.401535,,
84.75406499,6.104828,-2.2305603,-1.227768,,
84.76122899,6.0881653,-2.1496277,-1.2063446,,
84.76797886,5.900116,-2.113922,-1.087326,,
84.77566094,5.997711,-2.0282288,-1.0373383,,
84.78307099,5.945343,-2.0258484,-0.97068787,,
84.79084702,5.9263,-2.004425,-0.70170593,,
84.79858203,6.0262756,-2.0187073,-0.36845398,,
84.80579205,6.2881165,-2.0448914,-0.3184662,,
84.81331892,6.702301,-2.3329163,-0.3589325,,
84.823034,6.797516,-2.5709534,-0.6707611,,
84.83475895,6.721344,-3.3874207,-1.3396454,,
84.84631701,6.4952087,-3.972992,-1.2420502,,
84.85573001,6.24527,-4.8156433,-0.62553406,,
84.86331792,6.2048035,-5.0489197,-0.44700623,,
84.87033792,6.0762634,-5.2726746,-0.33036804,,
84.88172908,5.9024963,-5.6106873,-0.33750916,,
84.89421387,6.2381287,-5.641632,-0.90641785,,
84.90564103,6.638031,-5.653534,-1.2182465,,
84.91810508,7.1164856,-5.584503,-1.7609711,,
84.92891593,7.3211975,-5.4321594,-2.465561,,
84.935502,7.361664,-5.353607,-2.7440643,,
84.94229693,7.587799,-5.327423,-3.472458,,
84.94876404,7.868683,-5.3155212,-3.6890717,,
84.95518107,8.532806,-5.3678894,-4.222275,,
84.96196289,9.13028,-5.3155212,-4.108017,,
84.96846886,9.446869,-5.332184,-4.293686,,
84.97483392,9.6753845,-5.403595,-4.2413177,,
84.98161287,10.039581,-5.7154236,-3.7009735,,
84.99066396,9.994354,-6.217682,-3.1534882,,
85.12903495,10.068146,-6.191498,-3.3177338,,
85.14173598,7.054596,-5.2393494,3.7019806,,
85.15229101,7.959137,-5.3631287,4.294693,,
85.16341586,8.858917,-5.441681,4.347061,,
85.17466087,9.480194,-5.729706,4.332779,,
85.181287,9.9253235,-6.2295837,4.2280426,,
85.18723006,9.920563,-6.443817,3.9662018,,
85.19356008,9.573029,-6.8103943,3.204483,,
85.19989605,9.442108,-6.841339,2.8022003,,
85.20615501,9.151703,-6.71756,2.3285065,,
85.21248097,8.439972,-6.320038,1.4477692,,
85.23112006,8.071014,-5.986786,1.3382721,,
85.23810501,7.195038,-4.53714,-0.6779022,,
85.24711795,7.030792,-4.1705627,-0.64933777,,
85.25302286,7.028412,-4.1039124,-0.8254852,,
85.25884004,7.0260315,-4.0205994,-0.7850189,,
85.26536794,6.9808044,-3.9253845,-0.830246,,
85.27140994,6.9998474,-3.8111267,-0.7302704,,
85.27777691,6.907013,-3.6992493,-0.88023376,,
85.28409405,6.771332,-3.6825867,-0.98973083,,
85.28998299,6.668976,-3.5778503,-1.1801605,,
85.29656191,6.6665955,-3.5064392,-1.3943939,,
85.30269284,6.5190125,-3.3540955,-2.0085297,,
85.30851693,6.63089,-3.2922058,-2.2917938,,
85.31469507,6.7261047,-3.2541199,-2.5702972,,
85.32077498,6.6094666,-3.2660217,-2.1894379,,
85.32661386,6.50473,-3.2326965,-1.4800873,,
85.33217998,6.523773,-3.287445,-1.1492157,,
85.33813186,6.5118713,-3.3421936,-0.894516,,
85.34386892,6.4999695,-3.4040833,-0.7040863,,
85.34940906,6.388092,-3.4754944,-0.5874481,,
85.35640306,6.290497,-3.5397644,-0.52793884,,
85.36197085,6.207184,-3.70401,-0.44224548,,
85.36751504,6.195282,-3.6706848,-0.31132507,,
85.37410493,6.1405334,-3.7087708,-0.14231873,,
85.38108487,6.131012,-3.7182922,-0.006637573,,
85.38664694,6.11911,-3.8658752,0.13142395,,
85.39259405,6.1357727,-3.9444275,-0.06614685,,
85.39859004,6.164337,-3.915863,-0.24467468,,
85.404602,6.2119446,-4.0134583,-0.4827118,,
85.4112689,6.6808777,-3.9896545,-1.2063446,,
85.41692705,7.1022034,-3.8349304,-1.5467377,,
85.42244692,7.3140564,-3.7182922,-1.7657318,,
85.42879291,7.535431,-3.5659485,-1.8680878,,
85.43511386,7.735382,-3.473114,-2.0632782,,
85.44063492,8.36142,-3.3921814,-2.0966034,,
85.44684286,8.611359,-3.408844,-2.0132904,,
85.45311804,8.897003,-3.4374084,-1.9942474,,
85.45868797,9.1493225,-3.4516907,-1.8181,,
85.46532888,9.5159,-3.6111755,-1.6300507,,
85.4709229,9.734894,-3.749237,-1.5157928,,
85.47667689,9.858673,-3.7754211,-1.5372162,,
85.495614,10.1586,-4.268158,-1.8657074,,
85.50233502,10.315704,-4.2705383,-2.0132904,,
85.50903888,10.272858,-4.1110535,-2.2965546,,
85.51805992,10.28714,-3.8825378,-2.472702,,
85.52525396,10.184784,-3.723053,-2.4203339,,
85.53076406,10.16098,-3.427887,-2.279892,,
85.536689,10.210968,-3.3778992,-2.1085052,,
85.54232306,10.306183,-3.268402,-2.0704193,,
85.54786487,10.191925,-3.2541199,-2.1561127,,
85.55380507,10.320465,-3.1541443,-2.0061493,,
85.55937691,10.537079,-3.3088684,-1.5753021,,
85.56511207,10.794159,-3.7397156,-1.2015839,,
85.57100005,11.160736,-4.3490906,-0.7136078,,
85.5768959,11.020294,-5.256012,-0.3755951,,
85.58483405,11.198822,-6.8580017,0.43611145,,
85.59072704,11.267853,-7.2912292,0.76460266,,
85.59631891,11.2083435,-7.4911804,0.98835754,,
85.60190101,10.720367,-7.4530945,1.1430817,,
85.60786695,9.991974,-7.257904,1.0645294,,
85.61342902,8.608978,-6.7223206,1.0788116,,
85.61920805,8.132904,-6.486664,1.2263947,,
85.62531896,7.7687073,-6.327179,1.3477936,,
85.85463805,5.664459,-3.2184143,-0.7612152,,
85.86225195,6.1143494,-3.4802551,-0.44700623,,
85.87249298,6.4047546,-3.8587341,-0.6326752,,
85.8803,6.7046814,-4.180084,-0.75883484,,
85.88691397,6.7165833,-4.3562317,-0.8611908,,
85.89407201,6.918915,-4.5871277,-0.8016815,,
85.90069599,6.971283,-4.7013855,-0.8016815,,
85.90728803,7.0569763,-4.8799133,-0.9183197,,
85.91448994,7.0141296,-4.9441833,-1.0849457,,
85.92178388,6.9427185,-5.0608215,-1.2063446,,
85.92995305,7.004608,-5.3226624,-1.2991791,,
85.93720598,7.085541,-5.4845276,-1.5991058,,
85.94496293,7.156952,-5.43454,-1.8061981,,
85.95235891,7.259308,-5.4250183,-1.9514008,,
85.96026201,7.4425964,-5.2774353,-2.434616,,
85.96756001,7.7687073,-5.1441345,-2.9011688,,
85.97503395,7.856781,-5.103668,-3.2653656,,
85.98198099,8.149567,-5.122711,-3.42247,,
85.98992701,8.354279,-5.0155945,-3.7533417,,
85.99911399,8.982697,-5.146515,-4.453171,,
86.00777693,9.051727,-5.5107117,-4.3555756,,
86.01654787,9.177887,-6.641388,-3.7200165,,
86.02358098,9.6492,-7.4388123,-3.3439178,,
86.033184,10.203827,-7.4602356,-3.6866913,,
86.0440659,10.429962,-7.16745,-4.017563,,
86.05210299,10.551361,-6.4342957,-3.7985687,,
86.06110091,10.622772,-6.2652893,-3.7652435,,
86.07017202,10.629913,-6.3176575,-3.8699799,,
86.07842989,10.520416,-6.160553,-4.2770233,,
86.08601089,10.384735,-6.039154,-4.6578827,,
86.09376593,10.28714,-6.0105896,-4.629318,,
86.10079188,10.232391,-6.1700745,-4.229416,,
86.10837908,10.522797,-6.822296,-2.2656097,,
86.1155159,10.856049,-7.265045,-1.1206512,,
86.12213893,11.332123,-8.083893,0.7384186,,
86.12926788,10.979828,-8.174347,1.1478424,,
86.13582797,9.551605,-7.6506653,1.5501251,,
86.14230294,8.656586,-7.3245544,1.58107,,
86.149471,8.742279,-6.693756,1.5572662,,
86.15610499,7.3664246,-5.8701477,1.8262482,,
86.1626019,6.626129,-5.6202087,2.0714264,,
86.1696219,6.0953064,-5.4512024,2.428482,,
86.17642708,5.7358704,-5.1774597,2.9402618,,
86.18288989,5.783478,-5.103668,3.223526,,
86.18996496,5.8406067,-5.0084534,3.537735,,
86.19760985,6.3143005,-4.8108826,3.82576,,
86.20713301,7.0260315,-4.915619,4.0209503,,
86.21631403,7.97818,-5.0798645,4.294693,,
86.22291799,8.449493,-5.160797,4.389908,,
86.22950597,8.737518,-5.334564,4.423233,,
86.23709292,9.215973,-5.653534,4.4636993,,
86.246875,9.180267,-5.9487,3.980484,,
86.25405593,9.165985,-6.001068,3.8043365,,
86.26475806,8.766083,-5.6844788,3.287796,,
86.27486391,8.061493,-5.2536316,2.6688995,,
86.28419299,7.387848,-4.744232,1.857193,,
86.29227896,7.0569763,-4.21579,1.3644562,,
86.29851408,6.914154,-4.0158386,1.2335358,,
86.30503507,6.6427917,-3.7444763,0.6479645,,
86.31222887,6.6856384,-3.5849915,0.40992737,,
86.32157798,6.4809265,-3.3540955,-0.059005737,,
86.329318,6.3595276,-3.2017517,-0.4160614,,
86.34044499,6.1357727,-2.928009,-1.0897064,,
86.46078606,5.60495,-3.2731628,-5.73143,,
86.46794791,8.628021,-1.20224,-0.5636444,,
86.47603889,8.74942,-1.0927429,-0.68266296,,
86.483288,9.07077,-1.2498474,-0.91593933,,
86.49058695,9.292145,-1.39505,-1.0444794,,
86.49781294,9.465912,-1.6330872,-1.2777557,,
86.50471992,9.596832,-2.4733582,-1.6586151,,
86.511306,9.58017,-2.9113464,-1.6847992,,
86.51876898,9.508759,-3.499298,-1.7252655,,
86.52568192,9.499237,-3.8753967,-1.6633759,,
86.53234286,9.549225,-4.02536,-1.6205292,,
86.54013891,9.627777,-4.4633484,-1.4896088,,
86.54692001,9.656342,-4.6323547,-1.5181732,,
86.55344791,9.927704,-4.7775574,-1.5562592,,
86.56075306,10.020538,-4.72995,-1.5514984,,
86.56799407,10.306183,-4.6252136,-1.587204,,
86.57487006,10.344269,-4.5728455,-1.4562836,,
86.58187599,10.372833,-4.4371643,-1.2848969,,
86.58854289,10.503754,-4.2134094,-1.1920624,,
86.59516902,10.5989685,-4.132477,-1.2658539,,
86.6021039,10.925079,-3.9491882,-1.8085785,,
86.60877795,11.086945,-3.9015808,-2.1918182,,
86.61773701,11.213104,-3.6873474,-2.741684,,
86.62490292,11.198822,-3.6944885,-2.870224,,
86.63139601,11.163116,-3.7897034,-3.0987396,,
86.6380219,11.067902,-4.384796,-2.7750092,,
86.64535804,11.151215,-4.79422,-2.4679413,,
86.65204902,11.551117,-5.8749084,-1.2372894,,
86.65882487,11.677277,-6.322418,-0.8707123,,
86.66916795,11.877228,-6.636627,-0.36845398,,
86.67603393,11.970062,-6.4271545,-0.18992615,,
86.68161197,10.882233,-5.6940002,0.5456085,,
86.68829293,10.327606,-5.1941223,1.3477936,,
86.69408603,9.570648,-4.8799133,2.1595001,,
86.69969292,8.175751,-4.47287,3.1187897,,
86.70602889,7.4878235,-4.446686,3.0640411,,
86.71783586,6.3190613,-4.306244,2.6165314,,
86.72674389,5.8572693,-4.3038635,2.3427887,,
86.73366303,5.452606,-4.351471,2.235672,,
86.74029489,5.533539,-4.3871765,2.235672,,
86.74687691,5.919159,-4.789459,2.4951324,,
86.75391002,6.292877,-5.0917664,2.6474762,,
86.76059694,7.0974426,-6.046295,2.8878937,,
86.76718802,7.5782776,-6.6461487,3.0426178,,
86.77444096,8.04007,-7.23172,3.1878204,,
86.78109093,8.916046,-8.633759,3.2925568,,
86.78769798,9.189789,-9.136017,3.2949371,,
86.79482884,9.313568,-9.54306,3.133072,,
86.80143089,9.25882,-9.714447,2.5617828,,
86.80798788,9.00412,-9.376434,2.3308868,,
86.81518788,8.3090515,-8.076752,0.84791565,,
86.82220788,7.9877014,-7.367401,0.37660217,,
86.82962389,7.694916,-6.769928,0.13856506,,
86.83667607,7.214081,-5.584503,-0.6779022,,
86.84330387,7.175995,-4.941803,-1.1158905,,
86.85042591,7.0260315,-4.0610657,-2.8416595,,
86.85829301,7.6044617,-3.38266,-3.1963348,,
86.86499805,6.611847,-2.8423157,-3.6581268,,
86.87128205,6.1976624,-2.6875916,-2.8559418,,
86.87827106,6.145294,-2.523346,-2.0799408,,
86.88502498,6.361908,-2.4757385,-1.318222,,
86.89159293,6.37381,-2.4067078,-1.1111298,,
86.89862795,6.1929016,-2.4138489,-1.1087494,,
86.90531797,5.945343,-2.2186584,-1.1587372,,
86.91191907,5.719208,-2.1401062,-1.3134613,,
86.91897507,5.60495,-2.0544128,-1.4110565,,
86.92556686,5.5002136,-1.9115906,-1.549118,,
86.93212886,5.4597473,-1.940155,-1.3967743,,
86.93937607,5.471649,-2.106781,-1.3087006,,
86.94624491,5.471649,-2.106781,-1.3087006,,
86.95306606,5.847748,-2.3495789,-1.2610931,,
87.13950098,6.047699,-2.9613342,-1.1968231,,
87.146819,9.730133,-5.3179016,-4.267502,,
87.15329683,9.620636,-5.3940735,-4.819748,,
87.16092194,9.573029,-5.608307,-5.250595,,
87.1706599,9.384979,-6.020111,-5.5743256,,
87.18210185,10.139557,-6.9151306,-3.562912,,
87.19203794,10.577545,-7.6792297,-2.0061493,,
87.20040286,11.020294,-8.619476,0.36946106,,
87.20865691,11.225006,-8.398102,1.3073273,,
87.21936691,10.275238,-7.7363586,1.8095856,,
87.22759092,9.061249,-6.8889465,2.2499542,,
87.23565782,8.511383,-6.379547,2.2785187,,
87.2437929,7.663971,-5.43454,2.4618073,,
87.25138295,7.0783997,-4.6180725,2.2594757,,
87.25953591,6.9427185,-4.21579,2.3689728,,
87.26771892,7.1807556,-3.6992493,2.6308136,,
87.27467096,7.5973206,-3.5778503,2.9521637,,
