Time, x, y, z
4.59721899,-0.027008057,0.94247437,9.314896
4.602168083,-0.007965088,0.9234314,9.372025
4.607048035,0.046783447,0.90200806,9.414871
4.611783028,0.07772827,0.90200806,9.512466
4.616827965,0.018218994,0.83773804,9.567215
4.621505976,0.022979736,0.773468,9.655289
4.626663923,0.006317139,0.7330017,9.710037
4.632731915,-0.06985474,0.69729614,9.66481
4.637724876,-0.022247314,0.7020569,9.724319
4.642518997,0.106292725,0.62350464,9.679092
4.647845984,0.13485718,0.6663513,9.652908
4.651891947,0.09439087,0.6758728,9.612442
4.655986071,0.09439087,0.6758728,9.612442
4.659898043,0.08248901,0.6830139,9.564835
4.664753914,0.003936768,0.644928,9.505325
4.668742895,0.003936768,0.6663513,9.460098
4.673520088,-0.046051025,0.6330261,9.512466
4.677402973,-0.08175659,0.63064575,9.483902
4.681457996,-0.08175659,0.63064575,9.483902
4.689239979,-0.08175659,0.6663513,9.3910675
4.694401979,-0.017486572,0.6592102,9.376785
4.702483892,0.04916382,0.65682983,9.338699
4.710692883,0.15628052,0.7401428,9.338699
4.718254089,0.12295532,0.7663269,9.312515
4.72338891,0.03012085,0.8067932,9.143509
4.728377104,0.03488159,0.8091736,9.072098
4.733505011,-0.029388428,0.9139099,9.08876
4.73969388,-0.065093994,0.91867065,9.007828
4.74518609,-0.10317993,0.8901062,9.005447
4.749639988,-0.043670654,0.9496155,8.931656
4.753084898,-0.05795288,0.96865845,8.922134
4.759474039,-0.1055603,1.0019836,8.95784
4.763243914,-0.07699585,1.0448303,8.89357
4.76770997,-0.1055603,0.9972229,9.000687
4.772793055,-0.09603882,1.0210266,8.984024
4.778014898,-0.088897705,1.0376892,9.055435
4.783117056,-0.06271362,1.0257874,9.141129
4.788635015,-0.06271362,1.0329285,9.183975
4.793736935,-0.041290283,0.9948425,9.169693
4.798211098,-0.01272583,1.0329285,9.257767
4.802736044,0.03250122,1.0662537,9.257767
4.8089149,0.063446045,1.0257874,9.333939
4.816714048,0.10391235,1.0305481,9.348221
4.824630976,0.061065674,1.04245,9.322037
4.832602024,0.061065674,1.0376892,9.27919
4.83852911,0.006317139,1.0567322,9.293472
4.842320919,-0.017486572,1.0019836,9.257767
4.847281933,-0.029388428,1.0329285,9.181595
4.852107048,-0.08175659,1.0019836,9.229202
4.857078075,-0.08175659,1.0019836,9.229202
4.862202883,-0.16268921,0.9900818,9.34346
4.867012978,-0.19125366,0.940094,9.329178
4.871355057,-0.14602661,0.8829651,9.488663
4.876930952,-0.14602661,0.8829651,9.488663
4.882090092,0.00869751,0.91867065,9.455338
4.887389898,-0.015106201,0.92581177,9.560074
4.891505003,0.03012085,0.9043884,9.514847
4.896501064,0.03012085,0.9043884,9.514847
4.900517941,0.09677124,0.92581177,9.464859
4.905293942,0.09677124,0.92581177,9.464859
4.909507036,0.12295532,0.93533325,9.507706
4.914218903,0.07058716,0.9805603,9.462479
4.918154001,0.04916382,0.9234314,9.464859
4.92167592,-0.06985474,0.87106323,9.429153
4.925146103,-0.046051025,0.88534546,9.433914
4.929148912,-0.046051025,0.88534546,9.433914
4.932593107,-0.067474365,0.8996277,9.324417
4.936446905,-0.13174438,0.8663025,9.300613
4.940150023,-0.1222229,0.91152954,9.329178
4.943743944,-0.1222229,0.91152954,9.329178
4.947391987,-0.14364624,0.8996277,9.383926
4.950964928,-0.15792847,0.8305969,9.317276
4.954422951,-0.15792847,0.8305969,9.317276
4.958173037,-0.23886108,0.82107544,9.412491
4.961809874,-0.30075073,0.7520447,9.486282
4.965792894,-0.26028442,0.78775024,9.476761
4.969595909,-0.26028442,0.78775024,9.476761
4.97330308,-0.14602661,0.8424988,9.350601
4.976906061,-0.13650513,0.91867065,9.324417
4.980468988,-0.110321045,0.90914917,9.322037
4.984328985,-0.110321045,0.90914917,9.322037
4.987983942,-0.08175659,0.9496155,9.272049
4.991440058,-0.007965088,0.95199585,9.250626
4.995826006,0.006317139,1.0210266,9.264908
5.000247002,0.006317139,1.0210266,9.264908
5.00463891,-0.005584717,0.9900818,9.314896
5.010339975,0.08963013,1.0091248,9.205399
5.014709949,0.015838623,0.9543762,9.291092
5.019692898,-0.015106201,0.95199585,9.348221
5.025284052,-0.048431396,0.9496155,9.34108
5.031393051,-0.07699585,0.9972229,9.400589
5.037978888,-0.1055603,0.9543762,9.367264
5.044568062,-0.110321045,0.940094,9.412491
5.050574064,-0.14602661,0.9496155,9.362503
5.055018902,-0.12698364,0.98532104,9.3077545
5.060921907,-0.06271362,0.9900818,9.298233
5.066755056,-0.065093994,0.9972229,9.157791
5.072679043,-0.10317993,1.0257874,9.136368
5.078577995,-0.048431396,1.004364,9.195877
5.084099054,-0.01272583,1.0281677,9.191116
5.200731993,-0.000823975,1.0472107,9.198257
5.205770016,-0.11984253,0.8924866,9.498184
5.210953951,-0.046051025,0.8829651,9.476761
5.21579504,-0.01272583,0.88772583,9.588638
5.220767975,-0.003204346,0.88534546,9.571976
5.225795984,-0.060333252,0.9139099,9.548172
5.231052876,-0.019866943,0.92819214,9.455338
5.236010075,-0.038909912,0.91152954,9.495804
5.240973949,-0.067474365,0.88534546,9.41011
5.246531963,-0.08413696,0.9162903,9.402969
5.251749039,-0.07461548,0.8972473,9.336319
5.257028103,-0.06985474,0.9234314,9.336319
5.2620399,-0.048431396,0.9496155,9.34108
5.266953945,-0.024627686,0.97579956,9.322037
5.27187705,-0.07699585,0.921051,9.350601
5.276947975,-0.03414917,0.92819214,9.338699
5.282254934,-0.088897705,0.9043884,9.381546
5.28737998,-0.14126587,0.83773804,9.495804
5.292543888,-0.041290283,0.8020325,9.610062
5.297357082,0.013458252,0.80441284,9.529129
5.302314043,0.022979736,0.81869507,9.617203
5.307374954,0.022979736,0.8305969,9.688614
5.312125921,0.037261963,0.8329773,9.591019
5.316792965,0.022979736,0.8734436,9.488663
5.332545042,-0.10317993,0.9305725,9.293472
5.336515903,-0.12698364,0.92819214,9.162552
5.341404915,-0.15078735,0.9234314,9.02211
5.346560001,-0.16744995,0.94247437,9.08876
5.35125494,-0.16030884,0.8901062,9.043533
5.356492996,-0.1055603,0.8996277,9.136368
5.3613379,-0.0317688,0.90914917,9.124466
5.366069078,0.05630493,0.84487915,9.27681
5.370775938,0.065826416,0.8924866,9.310135
5.375245094,0.10391235,0.856781,9.369644
5.38004303,0.09915161,0.82821655,9.486282
5.38479805,0.087249756,0.8067932,9.519608
5.389659882,0.003936768,0.74490356,9.524368
5.394181013,0.003936768,0.76394653,9.5386505
