Time, x, y, z,,,,,,,,,,,,
6.579604149,-0.5744934,-9.60733,-0.4731903,,,,,,,,,,,,
6.587578058,-0.61972046,-9.581146,-0.4898529,,,,,,,,,,,,
6.596398115,-0.5602112,-9.569244,-0.39701843,,,,,,,,,,,,
6.604656935,-0.5578308,-9.578766,-0.4089203,,,,,,,,,,,,
6.613966942,-0.5483093,-9.557343,-0.4660492,,,,,,,,,,,,
6.624303102,-0.56259155,-9.566864,-0.44462585,,,,,,,,,,,,
6.632377148,-0.55307007,-9.621613,-0.38511658,,,,,,,,,,,,
6.640725136,-0.5435486,-9.600189,-0.3922577,,,,,,,,,,,,
6.64763093,-0.6149597,-9.657318,-0.39463806,,,,,,,,,,,,
6.655575991,-0.6816101,-9.638275,-0.42082214,,,,,,,,,,,,
6.662447929,-0.7006531,-9.597809,-0.44224548,,,,,,,,,,,,
6.670644045,-0.7315979,-9.588287,-0.4993744,,,,,,,,,,,,
6.678000927,-0.7315979,-9.616852,-0.39463806,,,,,,,,,,,,
6.73379612,-0.7625427,-9.628754,-0.40653992,,,,,,,,,,,,
6.741883993,-0.76968384,-9.654938,-0.38749695,,,,,,,,,,,,
6.751047134,-0.76730347,-9.633514,-0.37321472,,,,,,,,,,,,
6.760200024,-0.7411194,-9.626373,-0.37321472,,,,,,,,,,,,
6.768201113,-0.76016235,-9.595428,-0.33988953,,,,,,,,,,,,
6.776227951,-0.71255493,-9.574005,-0.36131287,,,,,,,,,,,,
6.782797098,-0.7244568,-9.623993,-0.3755951,,,,,,,,,,,,
6.789977074,-0.7220764,-9.557343,-0.35417175,,,,,,,,,,,,
6.796721935,-0.7244568,-9.569244,-0.3589325,,,,,,,,,,,,
6.803290129,-0.73635864,-9.60257,-0.35655212,,,,,,,,,,,,
6.810734987,-0.70303345,-9.60257,-0.38987732,,,,,,,,,,,,
6.817245007,-0.7149353,-9.593048,-0.30656433,,,,,,,,,,,,
6.823693991,-0.7077942,-9.585907,-0.34703064,,,,,,,,,,,,
6.830322027,-0.75064087,-9.566864,-0.38987732,,,,,,,,,,,,
6.83772397,-0.7173157,-9.550201,-0.3089447,,,,,,,,,,,,
6.844342947,-0.77682495,-9.628754,-0.32322693,,,,,,,,,,,,
6.850981951,-0.7792053,-9.593048,-0.30418396,,,,,,,,,,,,
6.858757973,-0.7958679,-9.593048,-0.44700623,,,,,,,,,,,,
6.865366936,-0.757782,-9.588287,-0.39701843,,,,,,,,,,,,
