Time, x, y, z
6.120809078,-2.604,-10.113,0.153
6.149492025,-2.604,-10.113,0.153
6.306229115,-2.604,-10.113,0.153
6.337095976,-2.604,-10.113,0.153
6.361398935,-2.604,-10.113,0.153
6.387169123,-2.604,-10.113,0.153
6.412961006,-2.604,-10.113,0.153
6.439041138,-2.604,-10.113,0.153
6.458272934,-2.604,-10.113,0.153
6.490787983,-2.604,-10.113,0.153
6.513699055,-2.604,-10.113,0.153
6.539715052,-2.604,-10.113,0.153
6.563388109,-2.604,-10.113,0.153
6.584234953,-2.604,-10.113,0.153
6.596630096,-2.604,-10.113,0.153
6.619157076,-1.379,-9.653,-0.459
6.658843994,-1.379,-9.653,-0.459
6.696027994,-1.379,-9.653,-0.459
6.716232061,-1.379,-9.653,-0.459
6.756416082,-1.379,-9.653,-0.459
6.77817893,-1.379,-9.653,-0.459
7.016188145,-1.379,-9.653,-0.459
7.032865047,-1.379,-9.653,-0.459
7.059163094,-1.379,-9.653,-0.459
7.090121984,-1.379,-9.653,-0.459
7.117526054,-1.379,-9.653,-0.459
7.138508081,-2.604,-9.653,0.459
7.165591002,-2.604,-9.653,0.459
7.188040018,-2.604,-9.653,0.459
7.209286928,-2.604,-9.653,0.459
7.234908104,-2.604,-9.653,0.459
7.259392023,-2.604,-9.653,0.459
7.289215088,-2.604,-9.653,0.459
7.305437088,-2.604,-9.653,0.459
7.31477809,-2.604,-9.653,0.459
7.344608068,-2.604,-9.653,0.459
7.382578135,-2.604,-9.653,0.459
7.421088934,-2.604,-9.653,0.459
7.44492197,-2.604,-9.653,0.459
7.48010397,-2.604,-9.653,0.459
7.710339975,-2.604,-9.653,0.459
7.73320694,-2.451,-9.653,-0.459
7.7605371,-2.451,-9.653,-0.459
7.794716072,-2.451,-9.653,-0.459
7.817130995,-2.451,-9.653,-0.459
7.84332509,-2.451,-9.653,-0.459
7.864783955,-2.451,-9.653,-0.459
7.894384098,-2.451,-9.653,-0.459
7.915920925,-2.451,-9.653,-0.459
7.939183903,-2.451,-9.653,-0.459
7.954637003,-2.451,-9.653,-0.459
7.98510499,-2.451,-9.653,-0.459
8.008417082,-2.451,-9.653,-0.459
8.028793049,-2.451,-9.653,-0.459
8.051136923,-2.451,-9.653,-0.459
8.074258995,-2.451,-9.653,-0.459
8.105375004,-2.451,-9.653,-0.459
8.130510044,-2.451,-9.653,-0.459
8.15332408,-2.298,-10.419,0.766
8.182177019,-2.298,-10.419,0.766
8.20484705,-2.298,-10.419,0.766
8.473889065,-2.298,-10.419,0.766
8.495109034,-2.298,-10.419,0.766
8.514821005,-2.298,-10.419,0.766
8.538083982,-2.298,-10.419,0.766
8.566760969,-2.298,-10.419,0.766
8.595008087,-2.298,-10.419,0.766
8.625048113,-2.298,-10.419,0.766
8.648535919,-2.298,-9.653,0.919
8.674041939,-2.298,-9.653,0.919
8.695619059,-2.298,-9.653,0.919
8.724019957,-2.298,-9.653,0.919
8.745753002,-2.298,-9.653,0.919
8.787940931,-2.298,-9.653,0.919
8.81056304,-2.298,-9.653,0.919
8.862236929,-2.298,-9.653,0.919
8.890687895,-2.298,-9.653,0.919
8.935033035,-2.298,-9.653,0.919
9.105601978,-2.298,-9.653,0.919
9.130835962,-2.298,-9.653,0.919
9.155039024,-1.992,-9.653,1.225
9.179794979,-1.992,-9.653,1.225
9.194530916,-1.992,-9.653,1.225
9.267562103,-1.992,-9.653,1.225
9.286473942,-1.992,-9.653,1.225
9.31562109,-1.992,-9.653,1.225
9.345153046,-1.992,-9.653,1.225
9.374803019,-1.992,-9.653,1.225
9.401142073,-1.992,-9.653,1.225
9.421863985,-1.992,-9.653,1.225
9.448580933,-1.992,-9.653,1.225
9.474718046,-1.992,-9.653,1.225
9.495668125,-1.992,-9.653,1.225
9.523934078,-1.992,-9.653,1.225
9.553635073,-1.992,-9.653,1.225
9.585725975,-1.992,-9.653,1.225
9.799495888,-1.992,-9.653,1.225
9.821557951,-2.604,-10.113,2.145
9.848428917,-2.604,-10.113,2.145
9.87446208,-2.604,-10.113,2.145
9.902657938,-2.604,-10.113,2.145
9.924858999,-2.604,-10.113,2.145
9.953098011,-2.604,-10.113,2.145
9.988866043,-2.604,-10.113,2.145
10.01105804,-2.604,-10.113,2.145
10.03693504,-2.604,-10.113,2.145
10.06275196,-2.604,-10.113,2.145
10.08866305,-2.604,-10.113,2.145
10.11669703,-2.604,-10.113,2.145
10.14674301,-2.604,-10.113,2.145
10.1700079,-2.298,-9.347,1.685
10.19640894,-2.298,-9.347,1.685
10.22593994,-2.298,-9.347,1.685
10.24747701,-2.298,-9.347,1.685
10.25979705,-2.298,-9.347,1.685
10.27577491,-2.298,-9.347,1.685
10.59045191,-2.298,-9.347,1.685
10.6113071,-2.298,-9.347,1.685
10.64698095,-2.298,-9.347,1.685
10.67298098,-2.298,-9.194,0.612
10.69800801,-2.298,-9.194,0.612
10.72400398,-2.298,-9.194,0.612
10.75686593,-2.298,-9.194,0.612
10.78679199,-2.298,-9.194,0.612
10.81971712,-2.298,-9.194,0.612
10.85903807,-2.298,-9.194,0.612
10.90342708,-2.298,-9.194,0.612
10.91449399,-2.298,-9.194,0.612
10.93287296,-2.298,-9.194,0.612
10.96724005,-2.298,-9.194,0.612
10.99486704,-2.298,-9.194,0.612
11.02737207,-2.298,-9.194,0.612
11.05838008,-2.298,-9.194,0.612
11.28173704,-2.298,-9.194,0.612
11.30785198,-2.298,-9.347,2.145
11.33336897,-2.298,-9.347,2.145
11.35770102,-2.298,-9.347,2.145
11.39304299,-2.298,-9.347,2.145
11.40942092,-2.298,-9.347,2.145
11.43980308,-2.298,-9.347,2.145
11.46843095,-2.298,-9.347,2.145
11.50127811,-2.298,-9.347,2.145
11.52824111,-2.298,-9.347,2.145
11.55239601,-2.298,-9.347,2.145
11.57701511,-2.298,-9.347,2.145
