1442983782.9	(0.0, 0, 0)	0
1442983783.24			-0.4697113	0.0061187744	9.451218	-0.000646607833914	0.049657639116	2.08499550819	-10.388184	-7.0129395	-40.17334
1442983783.32			-0.44352722	-0.020065308	9.413132	0.00212926394306	0.0470830984414	2.18673276901	-8.613586	-7.3028564	-38.867188
1442983783.51			-0.51493835	-0.02720642	9.520248	0.00285356398672	0.0540360957384	2.15802073479	-9.013367	-7.2540283	-38.1485
1442983783.53			-0.5006561	-0.012924194	9.479782	0.00136144482531	0.0527640208602	2.10032844543	-9.165955	-6.488037	-38.298035
1442983783.57			-0.4530487	-0.04386902	9.439316	0.00321842478588	0.0509498842061	2.15201430321	-9.393311	-7.3379517	-38.82141
1442983783.67			-0.45780945	-0.005783081	9.498825	0.000608114758506	0.0481591597199	2.07933330536	-9.112549	-6.083679	-38.493347
1442983783.77			-0.45066833	0.0013580322	9.510727	-0.000142629491165	0.0473498478532	2.14924383163	-9.165955	-7.1884155	-38.980103
1442983783.82			-0.4625702	-0.029586792	9.425034	-8.85165296495e-05	0.0505758754909	2.13888120651	-9.767151	-7.4890137	-39.031982
1442983783.84			-0.43400574	-0.031967163	9.425034	0.00338812638074	0.0460156835616	2.17788410187	-9.962463	-8.029175	-39.03351
1442983783.89			-0.48399353	-0.008163452	9.491684	0.000858947518282	0.0509472005069	2.16981077194	-9.996033	-8.06427	-36.819458
1442983783.96			-0.44828796	-0.010543823	9.482162	0.00111072289292	0.0472417995334	2.14829468727	-8.995056	-7.0114136	-38.983154
1442983784.16			-0.43876648	-0.02482605	9.489304	0.0026134159416	0.0462050996721	2.20652432442	-8.293152	-7.713318	-38.809204
1442983784.21			-0.5006561	-0.020065308	9.472641	0.00211528246291	0.0528037212789	2.23973417282	-8.082581	-7.926941	-39.015198
1442983784.23			-0.51493835	-0.02720642	9.489304	0.00286284228787	0.0542119666934	2.23102760315	-8.345032	-8.018494	-39.448547
1442983784.28			-0.4863739	-0.079574585	9.503586	0.00836197286844	0.0511333234608	2.16101503372	-9.060669	-7.08313	-39.30359
1442983784.33			-0.44114685	-0.008163452	9.425034	0.00572883104905	0.0501510731876	2.17503347397	-8.879089	-7.269287	-39.601135
1442983784.38			-0.42686462	0.022781372	9.475021	-0.00240192003548	0.04502113536	2.16594076157	-10.038757	-8.06427	-38.809204
1442983784.41			-0.43400574	-0.05101013	9.470261	0.0053806505166	0.0457962341607	2.12404966354	-9.341431	-6.6619873	-39.149475
1442983784.44			-0.4863739	-0.005783081	9.472641	0.000710843910929	0.049733774364	2.1339363575	-8.7677	-6.715393	-38.690186
1442983784.46			-0.4625702	-0.02482605	9.46788		0.00261900387704	0.0488179698586		2.15678548813	-10.388184	-8.06427	-39.491272
1442983784.48			-0.4697113	-0.04386902	9.434555	0.004644039087	0.0497451946139	2.15986084938	-10.388184	-8.06427	-39.491272
1442983784.51			-0.44114685	-0.0010223389	9.434555	0.000108242849819	0.0467245951295	2.11611628532	-9.689331	-6.9473267	-38.093567
1442983784.54			-0.4863739	0.0061187744	9.413132	-0.000649159308523	0.0516238175333	2.06661200523	-9.689331	-6.312561	-37.78534
1442983784.59			-0.42686462	-0.058151245	9.534531	0.0060928366147	0.0447405092418	2.20624613762	-9.204102	-7.8323364	-38.980103
1442983784.61			-0.42686462	0.0037384033	9.441696	0.000611341698095	0.0454770199955	2.20667953491	-8.71582	-8.34198	-39.419556
1442983784.63			-0.46495056	-0.020065308	9.5464325	0.0020993729122	0.0486656576395	2.21880483627	-8.641052	-7.8948975	-39.154053
1442983784.73			-0.55540466	0.015640259	9.417892	-0.00165781448595	0.0589051246643	2.08764600754	-10.154724	-7.1289063	-38.95874
1442983784.76			-1.4432831	-0.524704	9.325058	0.0555488839746	0.153556287289	2.10224938393	-10.73761	-7.713318	-39.149475
1442983784.79			-0.1078949	-0.09385681	9.482162	0.00989728514105	0.0113782314584	2.19763326645	-10.73761	-7.713318	-39.149475
1442983784.82			-0.7601166	0.10133362	9.267929	-0.0108967730775	0.081832639873	2.10827088356	-9.008789	-7.675171	-39.13269
1442983784.89			-0.3959198	-0.031967163	9.572617	0.0112712089904	0.0475880809128	2.23162441254	-9.068298	-8.06427	-39.491272
1442983784.94			-0.4863739	-0.012924194	9.489304	0.00136018858757	0.0512101501226	2.16580581665	-10.012817	-8.093262	-39.787292
1442983785.0			-0.42686462	-0.06291199	9.486923	0.00603516353294	0.047478980571	2.18857779503	-9.757996	-8.004761	-38.85956
1442983785.02			-0.4697113	-0.041488647	9.434555	0.00439205253497	0.0497451946139	2.14483642578	-10.56366	-7.888794	-38.298035
1442983785.04			-0.3887787	0.025161743	9.460739	-0.000246661482379	0.0431476935744	2.16802434921	-9.942627	-7.888794	-38.298035
1442983785.07			-0.48161316	0.015640259	9.501205	0.000565454969183	0.049437238276	2.22112841606	-8.293152	-7.713318	-38.127136
1442983785.09			-0.5101776	-0.022445679	9.40123	0.00238401349634	0.054213937372	2.19678544998	-8.982849	-7.7911377	-37.753296
1442983785.14			-0.74583435	0.49409485	9.284592	-0.0529961027205	0.0801582112908	1.95281708241	-9.841919	-7.156372	-38.209534
1442983785.16			-0.64585876	-0.2604828	9.439316	0.0275241937488	0.0683157220483	2.15968441963	-9.799194	-7.255554	-38.82904
1442983785.2			-0.3625946	-0.16526794	9.553574	0.0222371958196	0.0464701220393	2.19158535004	-9.689331	-7.3638916	-39.149475
1442983785.23			-0.27928162	0.5321808	9.386948	-0.0427861064672	0.039833907038	2.0490796566	-8.54187	-6.8099976	-37.686157
1442983785.31			-0.5839691	0.21559143	10.04631	-0.0217865899205	0.0437497496605	2.04386277199	-9.515381	-6.488037	-37.27417
1442983785.33			1.1846466	0.01802063	9.0203705	-0.00198075943626	-0.130582809448	2.70787644386	-8.708191	-8.155823	-37.57019
1442983785.36			-0.77915955	0.40126038	9.213181	-0.0433707349002	0.0843693390489	1.98777067661	-8.992004	-7.0129395	-38.127136
1442983785.39			-0.429245	0.24891663	9.341721	-0.0266113262624	0.0459169447422	2.028185606	-10.147095	-6.8847656	-38.752747
1442983785.46			-0.5792084	0.40602112	9.59642	-0.0422077067196	0.0602835789323	2.04301834106	-9.507751	-7.546997	-37.275696
1442983785.53			-0.1816864	0.17036438	9.453598	-0.0180158372968	0.0192163921893	2.21964883804	-10.002136	-8.825684	-38.163757
1442983785.6			-0.4697113	0.47505188	10.1082	-0.0491090089083	0.0517392024398	2.07540788651	-9.864807	-8.288574	-36.9339
1442983785.64			-0.48875427	0.39888	9.241745	-0.0430737882853	0.0528362728655	2.14908123016	-9.864807	-9.291077	-37.109375
1442983785.71			-0.68870544	0.18702698	9.301254	-0.0200501345098	0.0739094913006	2.10588860512	-12.483215	-9.815979	-38.467407
1442983785.76			-0.30308533	0.12275696	9.186996	-0.0133539754897	0.0329787246883	2.22991538048	-10.115051	-9.291077	-37.615967
1442983785.85			-0.2649994	-0.64372253	9.236984	0.0695486739278	0.028681082651	2.25433206558	-11.260986	-7.537842	-36.25183
1442983785.89			-0.13883972	-2.42424	9.377426	0.252953499556	0.0148046566173	2.58503222466	-10.388184	-8.764648	-36.42273
