Time, step_count, frequency, a_variance
23.1221441554,1,0.0432485842696,0.772761599311
24.6802651214,2,0.641798693329,0.917902125943
27.412501974,3,0.366000480169,1.03483284157
28.1474861335,4,1.36057354042,1.13464668064
31.1311280155,5,0.335160867008,2.05685366362
32.2139219665,6,0.923536744036,2.16148005591
35.6110679435,7,0.294364742277,3.88265108729
36.601149969,8,1.01001732606,3.90836473749
39.6384419727,9,0.329240652135,4.12432356081
40.6487568091,10,0.989790473199,4.07544855359
44.3352850149,11,0.271257927284,4.30727789377
45.1619640063,12,1.20965938472,4.33179222679
49.6095451545,13,0.224841316363,4.23880239758
53.3754227257,14,0.265542355293,4.25688412101
