x,y,z,s
2.18679190368e-06,2.03925746525e-07,-0.0,0.999999999998
0.0075888016046,0.00588312363487,0.00290428709584,0.999949680765
0.0183892440337,0.0154968629938,0.00568824601621,0.99969461677
0.0355403144309,0.0326364974382,0.00694302280108,0.998811062974
0.0464875723306,0.0429617622339,0.00661574064175,0.997972657231
0.0627593073018,0.0559666377057,0.00411828064192,0.996449720044
0.0786152529308,0.0719385189293,-0.000826838690055,0.994305691344
0.0941119523267,0.0940721089966,-0.00574453850942,0.991090499912
0.11241533244,0.120849518821,-0.00605057376604,0.986266483964
0.128414861436,0.149761588555,-0.00270557046951,0.980343699855
0.143898492851,0.168692268752,0.000363555622116,0.975108204276
0.157839102361,0.175911308876,0.00111176130739,0.971669075952
0.168365542354,0.181821256866,-0.000224654199009,0.968810623512
0.178064026071,0.194474486239,-0.000477734038793,0.96461010185
0.186635267963,0.205442490169,0.000211100165395,0.960708392501
0.193584563862,0.214600607418,6.67524964187e-05,0.957325227639
0.199198932423,0.22192584758,-0.000620857007524,0.954498987969
0.203941310181,0.226594445153,-0.00240441080118,0.952395463154
0.207812371007,0.228356524946,-0.00401786788723,0.951131522298
0.21079800603,0.227443296651,-0.00624420657267,0.950681207002
0.213064029231,0.224974169503,-0.00827338835401,0.950748070495
0.214687159614,0.222546230997,-0.0100291397726,0.950937440067
0.215391799571,0.221621115635,-0.011285679051,0.950980066684
0.214443521592,0.223214735322,-0.0116519519971,0.950817222182
0.211595379545,0.226446573036,-0.0114634118455,0.950693397003
0.20751804875,0.229517083363,-0.0122206795625,0.95084637186
0.203257540633,0.231628649199,-0.0137569178855,0.951233561359
0.195657023847,0.230149720181,-0.0178751951904,0.953115896792
0.191276380402,0.228471307189,-0.0210954491686,0.954342281425
0.186085648664,0.226395564421,-0.0256988599362,0.955749312514
0.180545101797,0.225819200037,-0.029918638797,0.956824973631
0.174006260994,0.227130677356,-0.0343121291074,0.957578275827
0.162970116761,0.226294202497,-0.0386232698586,0.959551936054
0.147198910968,0.214485367869,-0.0384548907523,0.964805539452
0.132874690629,0.199773829941,-0.0345963105724,0.970174122906
0.135634021033,0.198750531624,-0.0347550410339,0.969996765789
0.141991691491,0.204850030447,-0.0377729659491,0.967702447872
0.122934254214,0.18428324313,-0.0442768287281,0.974149073746
0.0991004207393,0.157288710989,-0.0477218738905,0.981408167256
0.0880224223159,0.126468237046,-0.0457360479278,0.986998506639
0.0726634458441,0.0892903694122,-0.0432812003071,0.992408177752
0.0532800985772,0.0590499756782,-0.0491796705116,0.995618245853
0.0392691547122,0.0442043111967,-0.0541161551139,0.996782500908
0.0255146465694,0.0279781071596,-0.052049401847,0.997926394128
0.0125210500888,0.00517036272683,-0.0491076620383,0.998701621198
0.00505402433861,-0.0154200009008,-0.0501519273068,0.998609765923
-0.00381752870954,-0.0256778412995,-0.0558302966394,0.998102726636
-0.0151968829769,-0.0242529231428,-0.0601409924833,0.997779490414
-0.0250669150467,-0.0211616000787,-0.0629969149876,0.997474423308
-0.0314448149448,-0.0235381994354,-0.0647571690845,0.997127717914
-0.0444848817818,-0.0364207947921,-0.0682134789136,0.996012822354
-0.0557043206476,-0.0426459980076,-0.069558077575,0.995108045068
-0.0666147204616,-0.0440812085551,-0.0683648937782,0.994457423608
-0.0771966749355,-0.0510903333339,-0.0666203292984,0.993474802369
-0.0878532620209,-0.0591766242083,-0.0648882770955,0.99225472687
-0.0970006897747,-0.0641546330117,-0.0628011224723,0.991227051821
-0.103233245666,-0.0715301702264,-0.059764060971,0.990280055718
-0.106508289124,-0.0806975762988,-0.0572741339051,0.989375337833
-0.108072040674,-0.0877477824776,-0.0556359258464,0.988698844163
-0.107781373738,-0.094833630575,-0.0544669481615,0.988141239674
-0.106181649778,-0.100113315463,-0.054350105933,0.987800003696
-0.101623096533,-0.102509957846,-0.0542208762378,0.988040764024
-0.0911429615762,-0.10289333379,-0.053878451786,0.989041472765
-0.0765922807331,-0.0982666887694,-0.0536674800561,0.990755813505
-0.0487860501596,-0.0915639520602,-0.0512281103767,0.993283265086
-0.0157884823453,-0.0793773139139,-0.0505308890267,0.995437891139
0.0182938082213,-0.0682161845965,-0.0569793395623,0.995874110319
0.0484694164246,-0.0641923636406,-0.0678565166188,0.994447358724
0.07497983092,-0.0543943545254,-0.0690613508654,0.99330247607
0.0986537448731,-0.0359482473452,-0.0658473682637,0.992289920451
0.119031599306,0.00633384087721,-0.0607770408121,0.991008331013
0.143160445836,0.0570783263495,-0.0556004029206,0.986486566865
0.16797681811,0.0833027477556,-0.0592692072782,0.980475191865
0.189537660571,0.117216247366,-0.0624089171696,0.972851969025
0.212727333795,0.151719798409,-0.0605137751901,0.963361960656
0.233311849488,0.175641764563,-0.054800669142,0.954836340998
0.249667630585,0.194719563866,-0.0471888272697,0.947377211182
0.260843822282,0.210870359548,-0.0403127779997,0.941206179204
0.264589404104,0.22530161122,-0.0361827376868,0.936975154799
0.261035091236,0.234675306713,-0.0354673293994,0.935697734371
0.253229982554,0.236170156074,-0.0382367779983,0.937355952733
0.2415610988,0.229246053444,-0.0436872210144,0.941905467256
0.225927536775,0.214008355441,-0.0511518493108,0.948968208235
0.208232839572,0.193646471242,-0.0572139913813,0.957009241277
0.190283391137,0.182182177734,-0.0581496244622,0.962922897406
0.175607942618,0.183312163199,-0.0552371265966,0.965664207247
0.174705361227,0.197942514783,-0.0523364109225,0.963097968896
0.186029647526,0.207580079814,-0.0552717429282,0.95877448607
0.193490549787,0.204125002933,-0.0614536955644,0.95766269303
0.191281511668,0.209086263429,-0.0640850758464,0.956863323988
0.182331685612,0.220517749508,-0.0559117681986,0.956556821496
0.175942703996,0.220701049059,-0.0477388477067,0.958152500531
0.174369791671,0.213006861565,-0.0510821909475,0.960007219997
0.178177292393,0.223849746566,-0.0562272833589,0.956547247157
0.157529250175,0.197461389228,-0.0601877016558,0.965697144902
0.132878855918,0.165355346369,-0.0572357090425,0.975563884473
0.112293124474,0.130567166576,-0.0540276985103,0.98357687905
0.0862325921527,0.0974547699206,-0.0552784117123,0.98995495103
