time,ax,ay,az,gx,gy,gz,mx,my,mz
1.4666219166782618E18,0.6313782,2.1678772,9.058609,-0.0056610107,0.05456543,0.066223145,-6.417656,-17.528534,-66.96663
1.4666219166984033E18,0.61968994,2.2279053,9.069351,-0.034500122,0.019317627,0.035247803,-6.503868,-17.528534,-67.05055
1.466621916718545E18,0.4781189,2.381775,9.070404,-0.056930542,-0.011657715,0.061950684,-6.2454224,-17.699623,-67.05055
1.4666219167386865E18,0.5386963,2.4328156,8.943817,-0.07722473,0.0032958984,0.108947754,-6.3316345,-17.956161,-67.21821
1.4666219167588283E18,0.60591125,2.3496094,8.92749,-0.030227661,0.046020508,0.13137817,-6.503868,-18.04161,-67.55333
1.4666219167789699E18,0.63420105,2.356186,8.7773285,-0.04197693,0.08981323,0.13031006,-6.8483353,-18.04161,-67.720985
1.4666219167991114E18,0.42860413,2.361496,8.927765,-0.10713196,0.09408569,0.14099121,-7.020569,-18.29834,-67.720985
1.466621916819253E18,0.401474,2.3370361,9.157669,-0.1381073,0.022521973,0.15274048,-7.106781,-18.041801,-67.972374
1.4666219168393946E18,0.5355835,2.375351,9.056824,-0.13917542,0.013977051,0.1538086,-6.9345474,-17.614174,-68.307495
1.466621916859536E18,0.55474854,2.4022217,8.943222,-0.13703918,0.06524658,0.15594482,-6.8483353,-17.357445,-68.22357
1.4666219168796777E18,0.3704834,2.4136658,9.178329,-0.12208557,0.10903931,0.16342163,-7.106781,-17.015266,-68.39123
1.4666219168998193E18,0.12825012,2.5073547,9.531677,-0.09324646,0.09194946,0.16983032,-7.020569,-16.758728,-68.22357
1.466621916919961E18,0.060333252,2.4828644,9.456787,-0.08042908,0.051361084,0.18585205,-6.8483353,-16.3311,-68.13984
1.4666219169401027E18,-0.009506226,2.479782,9.3146515,-0.009933472,0.07485962,0.2168274,-6.5900803,-16.074371,-68.22357
1.4666219169602442E18,-0.03916931,2.5286102,9.039719,0.06590271,0.09088135,0.25634766,-6.503868,-15.988731,-68.307304
1.4666219169803858E18,-0.18165588,2.562729,8.574539,0.10328674,0.104766846,0.30654907,-6.5898895,-15.817642,-68.39104
1.4666219170005274E18,-0.39085388,2.617569,8.294205,0.04774475,0.11010742,0.3866577,-6.5898895,-15.903091,-68.22338
1.466621917020669E18,-0.37487793,2.5580902,8.257217,-0.017410278,0.04067993,0.4774475,-6.762123,-15.817642,-68.39104
1.4666219170408105E18,-0.11312866,2.4087524,8.103958,-0.10392761,0.05456543,0.54260254,-7.020569,-15.903282,-68.47477
1.466621917060952E18,0.17158508,2.275055,8.1671295,-0.15626526,0.12612915,0.48706055,-7.106781,-15.817642,-68.642426
1.466621917081094E18,-0.15800476,2.5194397,8.40744,-0.21821594,0.16885376,0.35888672,-7.2790146,-15.646553,-68.80989
