Time, step_count, frequency, a_variance
22.0165875053,1,0.0454202995699,0.00965568790778
22.5927085972,2,1.73574620711,0.0234201838703
23.1503944492,3,1.79312420482,0.115599277456
23.7758014297,4,1.59895880787,0.275442247112
24.091394434,5,3.16863804523,0.368961421128
24.3528823948,6,3.82426784347,0.411159777835
24.9647045231,7,1.6344619682,0.636231973405
25.4821615314,8,1.93252769571,0.857883191935
26.0688064194,9,1.70460873449,1.10848877315
26.6014354324,10,1.87747940025,1.54232081424
27.1720614529,11,1.75246126919,1.78719011206
27.7261355019,12,1.80481291591,2.01894420133
28.465527544,13,1.35246248672,2.15575312817
28.7614834404,14,3.37888182746,2.18048356375
29.3326963806,15,1.7506606199,2.31023203926
29.8605114841,16,1.89460285109,2.56249970733
30.4043833637,17,1.83866832898,2.65942527371
30.9487766647,18,1.83690724729,2.89178557616
31.4714235687,19,1.91333765179,3.02749831776
32.3008846664,20,1.20560205024,3.19491822101
33.0469285869,21,1.34040365788,3.45603305469
33.631318512,22,1.71118624264,3.48681710844
34.1380716228,23,1.97334753064,3.50069075066
34.689193573,24,1.81448044254,3.52167030817
35.3143454456,25,1.59961130051,3.6274940864
35.7253576183,26,2.43301796497,3.64982709479
36.2519254589,27,1.89909053108,3.75909774757
36.8155463982,28,1.77424210197,3.8259618123
37.9360962295,29,0.892419035712,3.93595549378
38.3615525246,30,2.35041768496,3.93998985841
39.2964873791,31,1.06959323976,3.94672407675
40.0295143604,32,1.36420626449,4.0010513133
40.5243573666,33,2.02084294939,4.17494662274
41.083803463,34,1.78748230866,4.21768576112
41.6433773518,35,1.78707409344,4.22682441423
42.2750044346,36,1.58321266961,4.31174933629
42.6554263115,37,2.62866060209,4.30268906864
43.2320104122,38,1.73435236724,4.34077405863
43.7712574482,39,1.85443763855,4.55792236281
44.3145224285,40,1.84072236614,4.58267588584
44.9341794682,41,1.61379591617,4.67065120605
45.6116105747,42,1.47616486799,4.70897220675
45.8898405266,43,3.59414934776,4.7062790729
46.4908193779,44,1.66395206388,4.72621063029
47.2462894154,45,1.32367923334,4.74478267316
