Time, mag
5.49931192398,-0.298951876269
5.50404310226,-0.307524766813
5.50966906548,-0.333893426167
5.51548790932,-0.282515874421
5.52111792564,-0.258866737994
5.52678990364,-0.29682626923
5.53118801117,-0.278862893182
5.53484392166,-0.308529537835
5.53932094574,-0.308529537835
5.54434490204,-0.311999992036
5.54930996895,-0.337650930391
5.55436110497,-0.276958401726
5.55938100815,-0.321819301058
5.56447005272,-0.286842013452
5.5699338913,-0.282719761747
5.57538700104,-0.32852494667
5.58120298386,-0.361236190561
5.58812189102,-0.342490952415
5.59317612648,-0.297044004208
5.59838891029,-0.31420487794
5.603276968,-0.310544066155
5.60844612122,-0.300412129673
5.61353302002,-0.292959385225
5.61861205101,-0.274576277967
5.62356495857,-0.267110385653
5.62883996964,-0.268056491933
5.63376688957,-0.287427904643
5.68860507011,-0.297934136215
5.69487404823,-0.330041781251
5.70010304451,-0.30833117752
5.70596790314,-0.342151837616
5.71156096458,-0.348064005845
5.71692609787,-0.332355085622
5.7228269577,-0.265138105023
5.7283270359,-0.3123751111
5.73338294029,-0.303142960566
5.73871803284,-0.269957059673
5.74520492554,-0.267703311872
5.75162005424,-0.264710932926
5.7562520504,-0.301657353108
5.76056289673,-0.33082298133
5.76494908333,-0.302548911724
5.76900196075,-0.31776866456
5.77493095398,-0.31776866456
5.77996110916,-0.316815058475
5.78497290611,-0.361826621946
5.78990602493,-0.350934702403
5.79478192329,-0.342557858708
5.80075407028,-0.357889575832
5.80663490295,-0.350931964081
5.81282997131,-0.343975330619
5.8180539608,-0.343975330619
5.8229470253,-0.316170849123
5.82803606987,-0.31648018589
5.83298301697,-0.2684865877
5.83809804916,-0.29012059652
5.84330010414,-0.273121639408
5.84840798378,-0.299185200181
5.85345101357,-0.301917392569
5.85821700096,-0.214975892408
5.86213612556,-0.207922035515
5.86596107483,-0.207922035515
5.86969804764,-0.201810783479
5.87353491783,-0.264545753058
5.87738490105,-0.27034177107
5.88140296936,-0.27034177107
5.88524198532,-0.282066099569
5.88910293579,-0.268627261736
5.89773893356,-0.346557690309
5.9025220871,-0.346557690309
5.90813207626,-0.355243631567
5.91292190552,-0.377558571666
5.91767311096,-0.38604193876
5.92247891426,-0.357817438973
5.92650508881,-0.349519226828
5.93062996864,-0.356267268171
5.93486499786,-0.331307961189
5.93917298317,-0.318857237479
5.94385194778,-0.304124597778
5.94844508171,-0.302952081192
5.95268511772,-0.28471471749
5.95686912537,-0.28471471749
5.96127200127,-0.291403974737
5.97032904625,-0.273700445866
5.97850799561,-0.281789725574
5.98461103439,-0.297866449999
5.98965501785,-0.244708931519
5.99441409111,-0.286454674934
5.99937105179,-0.296427588974
6.00389909744,-0.29289438926
6.00846290588,-0.29153113698
6.01308989525,-0.283424816536
6.01816892624,-0.304647257831
6.02397108078,-0.253887778997
6.02886390686,-0.315573377593
6.03380298615,-0.325484099103
6.03850603104,-0.30791943542
6.04322195053,-0.27389773974
6.04802393913,-0.286453516225
6.05273199081,-0.277879770268
6.05770897865,-0.313022340295
6.06244707108,-0.294717601041
6.06726312637,-0.294717601041
6.07247710228,-0.302669706463
6.07674908638,-0.306125026986
6.08056211472,-0.306125026986
6.08584499359,-0.315257695459
6.09084105492,-0.283922446894
6.09520602226,-0.285557764725
6.10024309158,-0.284233435349
6.10460495949,-0.304590491835
6.10826396942,-0.285699966265
6.11194992065,-0.330089052973
6.11558890343,-0.285776650983
6.11982703209,-0.285776650983
6.12345099449,-0.311661801757
6.12696409225,-0.351581147847
6.13091611862,-0.302450767546
6.13677811623,-0.302450767546
6.14233589172,-0.293314327583
6.14749598503,-0.293049349421
6.15226697922,-0.349765654239
6.15694189072,-0.332251100531
6.1617898941,-0.302071990859
6.16662406921,-0.339261638267
6.17133688927,-0.305532080856
6.1759750843,-0.305532080856
6.18110990524,-0.301848035783
6.18473601341,-0.259147899135
6.18854594231,-0.361508606782
6.32170295715,-0.277388592335
6.32653808594,-0.30224057013
6.3314409256,-0.30404457257
6.33639907837,-0.289658684948
6.3415350914,-0.318397681579
6.34642004967,-0.310762933342
6.35129308701,-0.310075296632
6.35611796379,-0.333310170732
6.36146998405,-0.314824894603
6.36630010605,-0.297080941826
6.37131404877,-0.307217284887
6.3763320446,-0.347177027775
6.38121008873,-0.322038078818
6.3864428997,-0.363546752458
6.39136195183,-0.303982225398
6.3962290287,-0.34793798819
6.40140604973,-0.315123823022
6.40624308586,-0.274018506132
6.41209697723,-0.308462049371
6.41702198982,-0.243813842676
6.42204594612,-0.268454336065
6.42728495598,-0.292244129791
6.43314003944,-0.285115022623
6.4386639595,-0.331646384304
6.44397902489,-0.277637145052
6.44912409782,-0.262924312391
6.45446395874,-0.28776582777
6.45975804329,-0.293403679772
6.46633696556,-0.305798359033
6.47245693207,-0.339979998201
6.48125505447,-0.300286402476
6.48918890953,-0.333463921625
6.49319005013,-0.314858207746
6.4972550869,-0.331943321787
6.50120902061,-0.302799213141
6.50506496429,-0.288495432923
6.50931811333,-0.304961891503
6.51428103447,-0.304961891503
6.51975989342,-0.293156977802
6.52563500404,-0.329676813444
6.53068804741,-0.299986123802
6.53609704971,-0.322939846121
6.54115700722,-0.320877003694
6.5462539196,-0.322095017068
6.55114793777,-0.323792678165
6.5561170578,-0.318744835935
6.56122803688,-0.299399097241
6.56601595879,-0.282555354725
6.57155799866,-0.317516013752
6.57656598091,-0.264482455569
6.58199810982,-0.250069195521
6.58708190918,-0.261412818264
6.59290099144,-0.286524863424
6.59765601158,-0.279059180829
6.60281991959,-0.296160361996
6.60935211182,-0.291767552996
6.61469197273,-0.296101565912
6.61986708641,-0.319892498239
6.6248319149,-0.288373985467
6.62998008728,-0.294414625257
6.63557291031,-0.299009131952
6.64087891579,-0.292877802623
6.64597010612,-0.334249488562
6.65121293068,-0.324765875107
6.65663099289,-0.310850720913
6.66174697876,-0.315020699232
6.6666059494,-0.298460567247
6.67160391808,-0.251199897534
6.67656612396,-0.265439581773
6.68164896965,-0.299727914662
6.68655896187,-0.252932409793
6.69168591499,-0.307415237267
6.70100092888,-0.291473202656
6.70770096779,-0.306548491479
6.71290898323,-0.324832303753
6.71775698662,-0.294480324253
6.72177290916,-0.309680297603
6.726583004,-0.309680297603
6.73157191277,-0.284020819243
6.73648500443,-0.302231927993
6.7414290905,-0.33940766756
6.74644899368,-0.340774314006
6.75146389008,-0.321336076954
6.75646996498,-0.286270816314
6.761480093,-0.281745157395
6.76634693146,-0.306853284398
6.77131199837,-0.327691207054
6.77789592743,-0.318450880564
6.78298401833,-0.319718439953
6.78830289841,-0.319718439953
6.79356789589,-0.328249530953
6.79877591133,-0.345106852375
6.80366396904,-0.338800747451
6.8089621067,-0.322332469798
6.81435894966,-0.331057505133
6.90057206154,-0.295898721949
6.90547609329,-0.295711109164
6.91027593613,-0.276402698592
6.91507697105,-0.313031901424
6.9192841053,-0.31054244475
6.92389893532,-0.298008587782
6.92999005318,-0.330481853277
6.93532800674,-0.276970127747
6.94075107574,-0.308875044531
6.94462108612,-0.285359789949
6.94857811928,-0.312256056356
6.95352292061,-0.275000841137
6.95853590965,-0.326216151124
6.96344995499,-0.302385351527
6.96803593636,-0.283920481176
6.97280311584,-0.334873708413
6.97787904739,-0.297963375054
6.98291611671,-0.31328923278
6.98776006699,-0.349382856654
6.99276399612,-0.302118499328
6.99759197235,-0.312195828771
7.00268006325,-0.339915580938
7.00747704506,-0.276013516634
7.01325798035,-0.32743557915
7.01779007912,-0.29909369434
7.0232129097,-0.313005661528
7.03060007095,-0.263716589546
7.03660202026,-0.263716589546
7.04117298126,-0.275192886808
7.04535293579,-0.275192886808
7.05013108253,-0.291231314333
7.05458211899,-0.271847023836
7.05963897705,-0.300546936815
7.06497812271,-0.278954549215
7.0702059269,-0.259718569995
7.07506799698,-0.267097541282
7.07954692841,-0.303076590863
7.08421397209,-0.307133625744
7.0885720253,-0.335982775006
7.09212589264,-0.284990256688
7.09630894661,-0.359426904916
7.10188508034,-0.311471309198
7.10947108269,-0.33177187732
7.11560106277,-0.339823872892
7.12182593346,-0.297693080081
7.12786698341,-0.315792455741
7.13268899918,-0.292838242887
7.13776993752,-0.29224781538
7.14267897606,-0.283450651949
7.14799499512,-0.303190550117
7.15293002129,-0.301192773286
7.15841293335,-0.307514041689
7.16333293915,-0.313525491895
7.1683819294,-0.369544104465
7.17334794998,-0.332992298563
7.17857503891,-0.302855294529
7.18343091011,-0.339019383256
7.18848109245,-0.316027470168
7.19336295128,-0.296340551472
7.19852900505,-0.290223722761
7.20331597328,-0.311354925462
7.20914506912,-0.275823176897
7.21442198753,-0.275823176897
7.21983098984,-0.300008767672
7.2240819931,-0.302868904977
7.22819209099,-0.340538728708
7.23218011856,-0.313658560786
7.2370569706,-0.269880480438
7.24220490456,-0.285848934148
7.24853110313,-0.319254610469
7.25344491005,-0.27889796291
7.25843501091,-0.330748590482
7.26348590851,-0.307909571285
7.2684431076,-0.301407103361
7.2734940052,-0.289921778317
7.27890896797,-0.249318567139
7.2838139534,-0.290707787072
7.28885412216,-0.274342011098
7.29382801056,-0.273180664817
7.2989730835,-0.258350040278
7.30377793312,-0.304056336568
7.3085899353,-0.284287918126
7.31333589554,-0.307830940999
7.31831789017,-0.300367587025
7.32327103615,-0.345483768659
7.328083992,-0.294956345119
7.33291506767,-0.320660077792
7.33804512024,-0.370659631155
7.34289193153,-0.303470968101
7.34782099724,-0.280786579296
7.35264801979,-0.319932682029
7.35742902756,-0.284643028396
7.36262392998,-0.315373370002
7.36738610268,-0.296365923122
7.37231612206,-0.303660303715
7.37772297859,-0.307241632164
7.3829729557,-0.279561547404
7.38922595978,-0.28299681637
7.39415502548,-0.300955950152
7.51157999039,-0.291045897225
7.51548194885,-0.314827422989
7.52061104774,-0.333135679942
7.52512001991,-0.330413930333
7.52996706963,-0.296651870289
7.53566193581,-0.274085317825
7.54165101051,-0.283304298302
7.546667099,-0.234582252985
7.55263590813,-0.285616050539
7.55718111992,-0.294155567432
7.5617890358,-0.328773307851
7.56642508507,-0.264721056761
7.57227897644,-0.349896293554
7.5778400898,-0.339677120129
7.58267903328,-0.362245070863
7.58739709854,-0.383394159227
7.59221291542,-0.307357660833
7.59694290161,-0.321911851899
7.60211706161,-0.35489703198
7.60695099831,-0.296896841402
7.61206793785,-0.309916108293
7.61683297157,-0.297425287027
7.62178111076,-0.340328211983
7.6268799305,-0.318321013114
7.63240003586,-0.320105507504
7.63806605339,-0.3538479155
7.64305901527,-0.316947908163
7.65110611916,-0.308017835283
7.65851306915,-0.289878337502
7.66442799568,-0.286202942415
7.67071604729,-0.252373112087
7.6760931015,-0.284204602456
7.68113803864,-0.310161063042
7.68623399734,-0.330148819577
7.69130802155,-0.246809727329
7.69769310951,-0.282499112858
7.70439100266,-0.351962151978
7.71061205864,-0.316384156091
7.7165350914,-0.303973152463
7.72238111496,-0.318075011976
7.72803997993,-0.303457901902
7.73350906372,-0.323889088547
7.73813390732,-0.28978974413
7.74288797379,-0.30957087271
7.74740290642,-0.277430489455
7.75230002403,-0.2288132978
7.75673389435,-0.234932827638
7.76151299477,-0.234932827638
7.7658829689,-0.231970020157
7.77052998543,-0.268310067208
7.77456498146,-0.333972651504
7.77930688858,-0.352678835202
7.78390192986,-0.275254814732
7.78854489326,-0.307520806156
7.79289793968,-0.337188725685
7.79739499092,-0.35236129302
7.80220198631,-0.346567381226
7.80664610863,-0.325671643582
7.81113409996,-0.325671643582
7.81561207771,-0.324243437224
7.82019996643,-0.357830502923
7.82471394539,-0.36182317522
7.83093190193,-0.359900337032
7.83633804321,-0.3238410831
7.84116792679,-0.352978308803
7.84561109543,-0.352978308803
7.85039710999,-0.335915742596
7.85513496399,-0.335761718629
7.86049008369,-0.339397920118
7.86493992805,-0.352227680578
7.87006902695,-0.35491579773
7.87392807007,-0.267988553741
7.87787795067,-0.283692645617
7.88194203377,-0.303952085976
7.88695001602,-0.318636464495
7.89138507843,-0.281501106684
7.89625906944,-0.281501106684
7.90180110931,-0.297756252944
7.90675711632,-0.292525868324
7.91144895554,-0.286291359465
7.91722011566,-0.267547355152
7.92279100418,-0.328496169848
7.92800307274,-0.286767688044
7.93289208412,-0.311608140989
7.93767499924,-0.320876979715
7.94386196136,-0.317728926028
7.94880008698,-0.305558446058
7.95351600647,-0.338652686473
7.95835089684,-0.291825064773
7.9632089138,-0.318483793396
7.96826910973,-0.305458840883
7.9730219841,-0.330153022187
7.97796297073,-0.33404566433
7.98265600204,-0.331700287541
7.98716807365,-0.296953170877
7.99172902107,-0.347925620117
7.999366045,-0.323779983703
8.00461292267,-0.337303186435
8.01132512093,-0.361208508981
8.11523208618,-0.381346501552
8.12046203613,-0.412914828305
8.12614307404,-0.39130554962
8.13179311752,-0.355603347908
8.13827595711,-0.3670607785
8.14519915581,-0.334491692852
8.1515999794,-0.326475795864
8.15798006058,-0.33177854626
8.16428408623,-0.302480038847
8.17076215744,-0.259772402102
8.1757689476,-0.233754505469
8.17980704308,-0.275879026681
8.18380913734,-0.27091729301
8.18861303329,-0.279215387598
8.19365797043,-0.327655934754
8.19852695465,-0.362991098509
8.20367512703,-0.44568230193
8.20881710052,-0.45599230405
8.21405706406,-0.483067527286
8.21896300316,-0.484774925828
8.22384915352,-0.469202169943
8.22873315811,-0.467770555725
8.23380694389,-0.440467642382
8.23872313499,-0.479502218466
8.24376616478,-0.456836743743
8.2491689682,-0.452012083252
8.25426516533,-0.433775199422
8.25919494629,-0.419168161701
8.27625999451,-0.39486081917
8.28058609962,-0.262105847556
8.28425107002,-0.262105847556
8.28869495392,-0.266798491641
8.2932721138,-0.225716736922
8.29772815704,-0.210666303212
8.30223903656,-0.25775102843
8.30754408836,-0.241051791616
8.31172213554,-0.270843310133
8.31568512917,-0.276858398684
8.31974611282,-0.344578784663
8.32376799583,-0.344578784663
8.32771811485,-0.305309050019
8.3320690155,-0.325502053056
8.33596811295,-0.370030257658
8.34247002602,-0.345671189713
8.35001716614,-0.37278734192
8.35461816788,-0.37278734192
8.35887298584,-0.378981830027
8.36318001747,-0.417826788744
8.36732516289,-0.427547786685
8.37105402946,-0.429532654223
8.37572894096,-0.412979029871
8.38004908562,-0.408353993847
8.38404307365,-0.408353993847
8.38802204132,-0.41948139746
8.39223513603,-0.417398540115
8.39832315445,-0.422377075163
8.40238103867,-0.396800084356
8.40708599091,-0.364348886426
8.41187415123,-0.394586566229
8.41561398506,-0.340766086646
8.41992816925,-0.332650469516
8.43047103882,-0.34105688247
8.43791303635,-0.34721072399
8.44308600426,-0.455594770678
8.44815597534,-0.47370686786
8.45384297371,-0.492304902265
8.45904216766,-0.501632003548
8.46508607864,-0.498533004821
8.47049794197,-0.536604012591
8.47615513802,-0.544264979132
8.48176012039,-0.575433576023
8.4868970871,-0.48651421245
8.49204597473,-0.592947111133
8.49635014534,-0.551601371033
8.50137314796,-0.493468221929
8.50550017357,-0.422126992707
8.51174602509,-0.395338174212
8.51695094109,-0.319019608985
8.52184710503,-0.301281029733
8.52685008049,-0.248016205655
8.53192911148,-0.251934932535
8.53660211563,-0.247565491903
8.54022703171,-0.233256486921
8.54493603706,-0.231748811726
8.55030808449,-0.270120703899
8.55496606827,-0.218950106499
8.56040511131,-0.175564574741
8.56507000923,-0.13530460206
8.57058105469,-0.0731850874059
8.57744297981,-0.0215558876657
8.58263716698,0.0802538368588
8.58664498329,0.166546522461
8.59083304405,0.215296571334
8.59459600449,0.269816427059
8.6076611042,0.301360473724
8.69499311447,0.326917861664
8.70063505173,-0.632900903465
8.70609698296,-0.752538612637
8.71138296127,-0.80817735548
8.71687016487,-0.808894751148
8.72262701988,-0.836346627342
8.72787914276,-0.777979402407
8.73307404518,-0.7247537304
8.73791704178,-0.545815163036
8.74274215698,-0.545815163036
8.74989209175,-0.504091874884
8.75595793724,-0.488185818371
8.76240215302,-0.442212774691
8.76726303101,-0.448799409634
8.77193317413,-0.376877008903
8.77591309547,-0.376877008903
8.77976307869,-0.402550576222
8.78518996239,-0.406244837929
8.79167900085,-0.393484663111
8.796860075,-0.391787220413
8.80114707947,-0.420487284016
8.80515012741,-0.457438151084
8.8088341713,-0.526287768877
8.81291399002,-0.512126597749
8.81790194511,-0.477319844767
