Time, x, y, z,,,
6.40140605,8.649445,-3.7754211,-1.042099,,,
6.406243086,8.689911,-3.794464,-1.0111542,,,
6.412096977,8.658966,-3.7825623,-0.99687195,,,
6.41702199,8.720856,-3.806366,-0.9849701,,,
6.422045946,8.701813,-3.7849426,-0.99687195,,,
6.427284956,8.670868,-3.813507,-0.9278412,,,
6.433140039,8.689911,-3.7825623,-0.9492645,,,
6.43866396,8.651825,-3.761139,-0.91593933,,,
6.443979025,8.680389,-3.8182678,-0.9683075,,,
6.449124098,8.6875305,-3.8301697,-1.0016327,,,
6.454463959,8.668488,-3.8230286,-0.95640564,,,
6.459758043,8.644684,-3.8468323,-1.0182953,,,
6.466336966,8.649445,-3.8039856,-1.023056,,,
6.472456932,8.611359,-3.8206482,-0.96354675,,,
6.481255054,8.654205,-3.8230286,-0.9611664,,,
6.48918891,8.6232605,-3.8158875,-0.93974304,,,
6.49319005,8.649445,-3.794464,-0.97306824,,,
6.497255087,8.630402,-3.7754211,-1.0468597,,,
6.501209021,8.663727,-3.780182,-1.0182953,,,
6.505064964,8.692291,-3.7587585,-0.98735046,,,
6.509318113,8.675629,-3.749237,-1.0111542,,,
6.514281034,8.675629,-3.749237,-1.0111542,,,
6.519759893,8.680389,-3.7706604,-1.0016327,,,
6.525635004,8.642303,-3.787323,-0.9183197,,,
6.530688047,8.658966,-3.7968445,-1.023056,,,
6.53609705,8.647064,-3.7778015,-0.98020935,,,
6.541157007,8.637543,-3.7920837,-1.0278168,,,
6.54625392,8.632782,-3.7992249,-1.0301971,,,
6.551147938,8.6232605,-3.825409,-0.99687195,,,
6.556117058,8.647064,-3.780182,-1.0111542,,,
6.561228037,8.661346,-3.7992249,-0.9992523,,,
6.566015959,8.670868,-3.8158875,-1.0135345,,,
6.571557999,8.658966,-3.7635193,-0.9825897,,,
6.576565981,8.68515,-3.8182678,-1.0516205,,,
6.58199811,8.718475,-3.8039856,-0.95402527,,,
6.587081909,8.704193,-3.8039856,-0.97068787,,,
6.592900991,8.675629,-3.794464,-1.0159149,,,
6.597656012,8.699432,-3.7539978,-1.0325775,,,
6.60281992,8.678009,-3.7754211,-0.9754486,,,
6.609352112,8.675629,-3.7825623,-1.0111542,,,
6.614691973,8.663727,-3.7825623,-1.0706635,,,
6.619867086,8.649445,-3.7587585,-1.0587616,,,
6.624831915,8.680389,-3.780182,-1.0111542,,,
6.629980087,8.675629,-3.7778015,-1.0040131,,,
6.63557291,8.670868,-3.7635193,-1.0540009,,,
6.640878916,8.658966,-3.8158875,-1.0182953,,,
6.645970106,8.637543,-3.7730408,-0.97306824,,,
6.651212931,8.644684,-3.7730408,-1.0016327,,,
6.656630993,8.666107,-3.7730408,-0.94688416,,,
6.661746979,8.644684,-3.7968445,-1.0040131,,,
6.666605949,8.658966,-3.806366,-1.0016327,,,
6.671603918,8.701813,-3.8420715,-0.9421234,,,
6.676566124,8.680389,-3.851593,-0.95640564,,,
6.68164897,8.654205,-3.8158875,-0.9944916,,,
6.686558962,8.6875305,-3.8611145,-0.977829,,,
6.691685915,8.651825,-3.8206482,-0.9207001,,,
6.701000929,8.668488,-3.825409,-0.9087982,,,
6.707700968,8.644684,-3.83255,-0.94688416,,,
6.712908983,8.642303,-3.8039856,-0.89927673,,,
6.717756987,8.663727,-3.8206482,-0.9421234,,,
6.721772909,8.632782,-3.8492126,-0.95640564,,,
6.726583004,8.632782,-3.8492126,-0.95640564,,,
6.731571913,8.661346,-3.83255,-1.0182953,,,
6.736485004,8.654205,-3.8039856,-1.0159149,,,
6.741429091,8.597076,-3.8468323,-0.9921112,,,
6.746448994,8.594696,-3.844452,-1.0087738,,,
6.75146389,8.628021,-3.8182678,-1.0063934,,,
6.756469965,8.673248,-3.8111267,-0.9754486,,,
6.761480093,8.673248,-3.8230286,-0.97306824,,,
6.766346931,8.654205,-3.7968445,-0.9992523,,,
6.771311998,8.625641,-3.8158875,-0.9754486,,,
6.777895927,8.649445,-3.794464,-0.9373627,,,
6.782984018,8.642303,-3.8016052,-0.9611664,,,
6.788302898,8.642303,-3.8016052,-0.9611664,,,
6.793567896,8.635162,-3.787323,-0.99687195,,,
6.798775911,8.644684,-3.7516174,-0.88261414,,,
6.803663969,8.632782,-3.7706604,-0.98020935,,,
6.808962107,8.637543,-3.8158875,-0.9207001,,,
6.81435895,8.635162,-3.806366,-0.8921356,,,
6.900572062,8.666107,-3.8087463,-0.95402527,,,
6.905476093,8.647064,-3.844452,-0.9849701,,,
6.910275936,8.678009,-3.8206482,-0.9921112,,,
6.915076971,8.637543,-3.825409,-0.9754486,,,
6.919284105,8.632782,-3.825409,-1.0397186,,,
6.923898935,8.661346,-3.83255,-0.8778534,,,
6.929990053,8.630402,-3.813507,-0.91355896,,,
6.935328007,8.666107,-3.8492126,-0.98020935,,,
6.940751076,8.647064,-3.8277893,-0.9207001,,,
6.944621086,8.663727,-3.83255,-0.9849701,,,
6.948578119,8.6232605,-3.8682556,-0.93974304,,,
6.953522921,8.656586,-3.8825378,-0.9516449,,,
6.95853591,8.613739,-3.8563538,-0.9349823,,,
6.963449955,8.635162,-3.8682556,-0.93022156,,,
6.968035936,8.656586,-3.8634949,-0.93974304,,,
6.972803116,8.601837,-3.8587341,-0.94688416,,,
6.977879047,8.635162,-3.889679,-0.8849945,,,
6.982916117,8.6185,-3.8992004,-0.83976746,,,
6.987760067,8.604218,-3.8373108,-0.86357117,,,
6.992763996,8.642303,-3.8563538,-0.91593933,,,
6.997591972,8.628021,-3.8634949,-0.91593933,,,
7.002680063,8.594696,-3.8563538,-0.97068787,,,
7.007477045,8.668488,-3.8539734,-0.9492645,,,
7.01325798,8.630402,-3.8158875,-0.9349823,,,
7.017790079,8.642303,-3.8492126,-0.9754486,,,
7.02321291,8.642303,-3.825409,-0.9326019,,,
7.030600071,8.673248,-3.8753967,-0.9421234,,,
7.03660202,8.673248,-3.8753967,-0.9421234,,,
7.041172981,8.661346,-3.877777,-0.9254608,,,
7.045352936,8.661346,-3.877777,-0.9254608,,,
7.050131083,8.632782,-3.9182434,-0.8540497,,,
7.054582119,8.654205,-3.9063416,-0.90641785,,,
7.059638977,8.6232605,-3.8992004,-0.93022156,,,
7.064978123,8.656586,-3.8825378,-0.9111786,,,
7.070205927,8.675629,-3.8872986,-0.9111786,,,
7.075067997,8.666107,-3.877777,-0.96354675,,,
7.079546928,8.613739,-3.9134827,-0.9326019,,,
7.084213972,8.604218,-3.9182434,-0.958786,,,
7.088572025,8.597076,-3.8801575,-0.88975525,,,
7.092125893,8.647064,-3.8944397,-0.8873749,,,
7.096308947,8.585175,-3.8492126,-0.88975525,,,
7.10188508,8.616119,-3.8730164,-0.9921112,,,
7.109471083,8.6232605,-3.8111267,-0.9754486,,,
7.115601063,8.6185,-3.83255,-0.84690857,,,
7.121825933,8.654205,-3.8563538,-0.84690857,,,
7.127866983,8.644684,-3.8182678,-0.9111786,,,
7.132688999,8.654205,-3.8373108,-0.977829,,,
7.137769938,8.6232605,-3.89682,-1.0206757,,,
7.142678976,8.661346,-3.8539734,-0.93974304,,,
7.147994995,8.647064,-3.83255,-0.958786,,,
7.152930021,8.632782,-3.8611145,-0.9921112,,,
7.158412933,8.637543,-3.8396912,-0.97306824,,,
7.163332939,8.632782,-3.8420715,-0.94688416,,,
7.168381929,8.561371,-3.870636,-0.9183197,,,
7.17334795,8.601837,-3.8801575,-0.875473,,,
7.178575039,8.644684,-3.8277893,-1.0016327,,,
7.18343091,8.611359,-3.8230286,-0.96354675,,,
7.188481092,8.639923,-3.8373108,-0.87309265,,,
7.193362951,8.673248,-3.813507,-0.8611908,,,
7.198529005,8.649445,-3.8730164,-0.9016571,,,
7.203315973,8.642303,-3.825409,-0.9492645,,,
7.209145069,8.68277,-3.83255,-0.90641785,,,
7.214421988,8.68277,-3.83255,-0.90641785,,,
7.21983099,8.635162,-3.870636,-0.9445038,,,
7.224081993,8.649445,-3.8373108,-0.9207001,,,
7.228192091,8.6185,-3.8182678,-0.9016571,,,
7.232180119,8.6232605,-3.8682556,-0.9254608,,,
7.237056971,8.654205,-3.889679,-0.9944916,,,
7.242204905,8.654205,-3.8634949,-0.9421234,,,
7.248531103,8.637543,-3.8206482,-0.9326019,,,
7.25344491,8.668488,-3.8468323,-0.9492645,,,
7.258435011,8.604218,-3.8658752,-0.9373627,,,
7.263485909,8.651825,-3.8182678,-0.9254608,,,
7.268443108,8.658966,-3.8182678,-0.9254608,,,
7.273494005,8.661346,-3.8396912,-0.9326019,,,
7.278908968,8.694672,-3.8611145,-0.9492645,,,
7.283813953,8.666107,-3.8420715,-0.8683319,,,
7.288854122,8.663727,-3.8801575,-0.9016571,,,
7.293828011,8.673248,-3.8682556,-0.87309265,,,
7.298973084,8.6875305,-3.870636,-0.88261414,,,
7.303777933,8.647064,-3.8492126,-0.88023376,,,
7.308589935,8.663727,-3.8539734,-0.9087982,,,
7.313335896,8.651825,-3.8230286,-0.90641785,,,
7.31831789,8.647064,-3.8753967,-0.8016815,,,
7.323271036,8.613739,-3.8206482,-0.8849945,,,
7.328083992,8.644684,-3.8801575,-0.86595154,,,
7.332915068,8.647064,-3.806366,-0.8873749,,,
7.33804512,8.587555,-3.825409,-0.84928894,,,
7.342891932,8.642303,-3.8682556,-0.84928894,,,
7.347820997,8.673248,-3.8563538,-0.8421478,,,
7.35264802,8.635162,-3.8468323,-0.8350067,,,
7.357429028,8.649445,-3.8730164,-0.958786,,,
7.36262393,8.628021,-3.8539734,-0.92308044,,,
7.367386103,8.647064,-3.8587341,-0.9207001,,,
7.372316122,8.647064,-3.8349304,-0.9445038,,,
7.377722979,8.651825,-3.8349304,-0.8611908,,,
7.382972956,8.680389,-3.83255,-0.88975525,,,
7.38922596,8.680389,-3.8206482,-0.9040375,,,
7.394155025,8.649445,-3.8563538,-0.8588104,,,
7.51157999,8.678009,-3.8158875,-0.8611908,,,
7.515481949,8.639923,-3.83255,-0.90641785,,,
7.520611048,8.62088,-3.8468323,-0.83262634,,,
7.52512002,8.637543,-3.8206482,-0.811203,,,
7.52996707,8.661346,-3.8396912,-0.8611908,,,
7.535661936,8.6875305,-3.8396912,-0.84690857,,,
7.541651011,8.68277,-3.8301697,-0.8350067,,,
7.546667099,8.727997,-3.8682556,-0.73979187,,,
7.552635908,8.697052,-3.8087463,-0.7540741,,,
7.55718112,8.651825,-3.8634949,-0.8778534,,,
7.561789036,8.628021,-3.8563538,-0.7612152,,,
7.566425085,8.694672,-3.8539734,-0.8135834,,,
7.572278976,8.613739,-3.8349304,-0.7683563,,,
7.57784009,8.616119,-3.8634949,-0.7231293,,,
7.582679033,8.597076,-3.83255,-0.8135834,,,
7.587397099,8.585175,-3.8039856,-0.8278656,,,
7.592212915,8.663727,-3.8206482,-0.8016815,,,
7.596942902,8.630402,-3.851593,-0.83976746,,,
7.602117062,8.611359,-3.8349304,-0.73265076,,,
7.606950998,8.670868,-3.825409,-0.8254852,,,
7.612067938,8.642303,-3.8492126,-0.86357117,,,
7.616832972,8.658966,-3.8420715,-0.86595154,,,
7.621781111,8.639923,-3.7920837,-0.8040619,,,
7.626879931,8.668488,-3.7778015,-0.82310486,,,
7.632400036,8.654205,-3.813507,-0.7873993,,,
7.638066053,8.632782,-3.7730408,-0.811203,,,
7.643059015,8.68515,-3.7563782,-0.75883484,,,
7.651106119,8.68515,-3.7730408,-0.7873993,,,
7.658513069,8.68515,-3.813507,-0.811203,,,
7.664427996,8.694672,-3.8039856,-0.7969208,,,
7.670716047,8.708954,-3.8587341,-0.78263855,,,
7.676093102,8.670868,-3.8563538,-0.8278656,,,
7.681138039,8.673248,-3.794464,-0.78977966,,,
7.686233997,8.651825,-3.787323,-0.8183441,,,
7.691308022,8.720856,-3.8396912,-0.811203,,,
7.69769311,8.692291,-3.8206482,-0.7873993,,,
7.704391003,8.642303,-3.7658997,-0.7635956,,,
7.710612059,8.666107,-3.780182,-0.8588104,,,
7.716535091,8.668488,-3.8182678,-0.8016815,,,
7.722381115,8.647064,-3.8182678,-0.86357117,,,
7.72803998,8.656586,-3.844452,-0.811203,,,
7.733509064,8.651825,-3.8039856,-0.8135834,,,
7.738133907,8.694672,-3.787323,-0.83262634,,,
7.742887974,8.654205,-3.844452,-0.7635956,,,
7.747402906,8.680389,-3.8611145,-0.78263855,,,
7.752300024,8.730377,-3.8682556,-0.7850189,,,
7.756733894,8.723236,-3.8587341,-0.8350067,,,
7.761512995,8.723236,-3.8587341,-0.8350067,,,
7.765882969,8.725616,-3.8682556,-0.79930115,,,
7.770529985,8.699432,-3.8492126,-0.73979187,,,
7.774564981,8.630402,-3.825409,-0.82310486,,,
7.779306889,8.630402,-3.7849426,-0.7945404,,,
7.78390193,8.675629,-3.8682556,-0.8254852,,,
7.788544893,8.635162,-3.8872986,-0.7873993,,,
7.79289794,8.62088,-3.8539734,-0.74931335,,,
7.797394991,8.62088,-3.794464,-0.8540497,,,
7.802201986,8.644684,-3.7635193,-0.8135834,,,
7.806646109,8.644684,-3.8111267,-0.8350067,,,
7.8111341,8.644684,-3.8111267,-0.8350067,,,
7.815612078,8.647064,-3.8039856,-0.8588104,,,
7.820199966,8.637543,-3.7658997,-0.7445526,,,
7.824713945,8.613739,-3.794464,-0.8207245,,,
7.830931902,8.601837,-3.8230286,-0.8350067,,,
7.836338043,8.635162,-3.825409,-0.8873749,,,
7.841167927,8.608978,-3.8230286,-0.83976746,,,
7.845611095,8.608978,-3.8230286,-0.83976746,,,
7.85039711,8.635162,-3.7992249,-0.8707123,,,
7.855134964,8.625641,-3.8301697,-0.830246,,,
7.860490084,8.613739,-3.8539734,-0.8016815,,,
7.864939928,8.608978,-3.83255,-0.8040619,,,
7.870069027,8.62088,-3.8111267,-0.7445526,,,
7.87392807,8.699432,-3.83255,-0.8254852,,,
7.877877951,8.68277,-3.8373108,-0.7969208,,,
7.881942034,8.670868,-3.8158875,-0.7873993,,,
7.886950016,8.656586,-3.7968445,-0.85643005,,,
7.891385078,8.699432,-3.806366,-0.78977966,,,
7.896259069,8.699432,-3.806366,-0.78977966,,,
7.901801109,8.680389,-3.8016052,-0.8254852,,,
7.906757116,8.694672,-3.7920837,-0.7778778,,,
7.911448956,8.6875305,-3.8087463,-0.84928894,,,
7.917220116,8.708954,-3.813507,-0.8183441,,,
7.922791004,8.654205,-3.7920837,-0.78977966,,,
7.928003073,8.673248,-3.8420715,-0.83976746,,,
7.932892084,8.647064,-3.8492126,-0.7945404,,,
7.937674999,8.666107,-3.7849426,-0.7850189,,,
7.943861961,8.663727,-3.7849426,-0.84690857,,,
7.948800087,8.675629,-3.806366,-0.7612152,,,
7.953516006,8.647064,-3.7635193,-0.8778534,,,
7.958350897,8.6875305,-3.8158875,-0.74931335,,,
7.963208914,8.68277,-3.7516174,-0.78977966,,,
7.96826911,8.699432,-3.7444763,-0.7969208,,,
7.973021984,8.666107,-3.7539978,-0.8207245,,,
7.977962971,8.678009,-3.7111511,-0.8445282,,,
7.982656002,8.666107,-3.742096,-0.85643005,,,
7.987168074,8.699432,-3.7468567,-0.88261414,,,
7.991729021,8.651825,-3.749237,-0.7873993,,,
7.999366045,8.678009,-3.749237,-0.78977966,,,
8.004612923,8.658966,-3.76828,-0.7445526,,,
8.011325121,8.663727,-3.6825867,-0.811203,,,
8.115232086,8.563751,-3.8634949,-0.7969208,,,
8.120462036,8.535187,-3.8682556,-0.70170593,,,
8.126143074,8.528046,-3.9325256,-0.7207489,,,
8.131793118,8.544708,-3.992035,-0.6612396,,,
8.138275957,8.504242,-4.030121,-0.7778778,,,
8.145199156,8.520905,-4.0729675,-0.7683563,,,
8.151599979,8.5399475,-4.0539246,-0.75645447,,,
8.157980061,8.511383,-4.0801086,-0.86357117,,,
8.164284086,8.55423,-4.044403,-0.9278412,,,
8.170762157,8.561371,-4.1300964,-0.92308044,,,
8.175768948,8.594696,-4.1253357,-0.9040375,,,
8.179807043,8.549469,-4.1372375,-0.830246,,,
8.183809137,8.544708,-4.1419983,-0.9087982,,,
8.188613033,8.566132,-4.0991516,-0.80882263,,,
8.19365797,8.501862,-4.115814,-0.83262634,,,
8.198526955,8.49234,-4.068207,-0.75883484,,,
8.203675127,8.420929,-4.0229797,-0.7707367,,,
8.208817101,8.389984,-4.063446,-0.7707367,,,
8.214057064,8.347137,-4.0801086,-0.8183441,,,
8.218963003,8.359039,-4.0610657,-0.7707367,,,
8.223849154,8.351898,-4.1181946,-0.73265076,,,
8.228733158,8.344757,-4.139618,-0.7112274,,,
8.233806944,8.368561,-4.1443787,-0.7612152,,,
8.238723135,8.316193,-4.1634216,-0.7516937,,,
8.243766165,8.311432,-4.21817,-0.7802582,,,
8.249168968,8.339996,-4.1753235,-0.7635956,,,
8.254265165,8.356659,-4.1753235,-0.8040619,,,
8.259194946,8.354279,-4.1872253,-0.9278412,,,
8.276259995,8.3638,-4.2205505,-0.9373627,,,
8.2805861,8.578033,-4.056305,-1.061142,,,
8.28425107,8.578033,-4.056305,-1.061142,,,
8.288694954,8.613739,-3.9468079,-1.1396942,,,
8.293272114,8.680389,-3.8944397,-1.1587372,,,
8.297728157,8.720856,-3.8230286,-1.2158661,,,
8.302239037,8.701813,-3.7730408,-1.1349335,,,
8.307544088,8.718475,-3.7516174,-1.2158661,,,
8.311722136,8.68277,-3.787323,-1.1230316,,,
8.315685129,8.668488,-3.8158875,-1.0849457,,,
8.319746113,8.585175,-3.8349304,-1.087326,,,
8.323767996,8.585175,-3.8349304,-1.087326,,,
8.327718115,8.630402,-3.8587341,-0.9825897,,,
8.332069016,8.580414,-3.9230042,-0.97068787,,,
8.335968113,8.525665,-3.9372864,-0.9611664,,,
8.342470026,8.551849,-3.9491882,-0.9183197,,,
8.350017166,8.482819,-4.030121,-0.9278412,,,
8.354618168,8.482819,-4.030121,-0.9278412,,,
8.358872986,8.447113,-4.08963,-0.93022156,,,
8.363180017,8.399506,-4.115814,-0.84928894,,,
8.367325163,8.3923645,-4.094391,-0.91355896,,,
8.371054029,8.356659,-4.1419983,-1.0016327,,,
8.375728941,8.378082,-4.158661,-0.9040375,,,
8.380049086,8.354279,-4.196747,-0.9921112,,,
8.384043074,8.354279,-4.196747,-0.9921112,,,
8.388022041,8.351898,-4.184845,-0.95640564,,,
8.392235136,8.342377,-4.2062683,-0.9659271,,,
8.398323154,8.344757,-4.184845,-0.98973083,,,
8.402381039,8.342377,-4.268158,-0.8921356,,,
8.407085991,8.394745,-4.2015076,-1.0468597,,,
