Time, step_count, frequency, a_variance
40.1153991795,55,1.60872313033,5.31398744817
41.1456311321,56,0.970655197998,2.97971113683
41.7135310745,57,1.76087357181,4.34335043613
42.2482190704,58,1.87024958041,4.77074281597
42.8309419727,59,1.71608151328,5.7131491256
43.4371340847,60,1.64964205283,5.97401431613
44.0453019714,61,1.64428280712,4.81889231671
44.6885559368,62,1.55459593539,2.7412767384
45.0906567478,63,2.48693853042,3.15438161734
45.6141619587,64,1.91020066128,5.21088652154
45.8661649132,65,3.96820744444,0.472014030116
46.2156548405,66,2.86131279304,2.62027280746
46.8255078697,67,1.63973933396,4.58521772802
47.3374156857,68,1.95347671763,4.31179064828
47.869585743,69,1.87909858191,3.429994927
48.4503438377,70,1.72188732103,4.36833971953
49.0481977367,71,1.67264945778,5.31382104498
49.5948736572,72,1.82923732787,5.98972850838
50.2191197777,73,1.60193226235,4.26013557588
51.271747818,74,0.950003193628,3.17451423643
51.8137497807,75,1.84501176913,3.9939556337
52.186685791,76,2.68142515664,2.55223795762
52.5764918232,77,2.56537846376,3.74891673478
52.9757888222,78,2.50440149202,1.93045824833
53.4892088318,79,1.94772307521,6.00902619091
54.112815752,80,1.60357425093,4.31492861622
54.8438025856,81,1.36801369611,3.71598186565
55.3116074944,82,2.13764323822,2.35544573132
55.7878426456,83,2.09980300129,3.71436214556
56.3310605431,84,1.84088190901,3.50900117801
56.8657626057,85,1.87020037874,5.02548532504
57.4372605228,86,1.74978765442,3.64761027292
57.9654535198,87,1.89324736549,2.61331966338
58.5897606754,88,1.60177565004,4.55131212313
59.3059574509,89,1.39626431492,2.16516028383
59.9426785851,90,1.57054626635,1.32516736155
60.3640695953,91,2.37309286528,3.30805948071
60.9693626308,92,1.65209236079,5.75169978457
61.730972662,93,1.31300791629,4.54463664838
62.0871206665,94,2.80782143175,3.28830050327
62.5996104622,95,1.95125836343,4.48007344577
63.2160815144,96,1.62213618382,4.31025509192
63.7522624874,97,1.86504193595,6.74106170057
64.0828026676,98,3.02535080418,1.78463827497
64.3685215855,99,3.4999432573,2.60193996556
64.9373645973,100,1.7579542671,3.40693199649
65.503032465,101,1.7678218212,2.69096650011
66.0904374313,102,1.70240303926,4.1322428239
66.6634845924,103,1.74505707013,3.42587760878
67.2420475674,104,1.72842031608,5.1255987325
67.8429647827,105,1.66412273515,3.59119641253
68.3087786579,106,2.14678019107,5.19682411776
68.8886597252,107,1.7244915491,3.4939575782
69.4218087292,108,1.87564825692,5.42964762364
69.9882086945,109,1.76553683137,4.78573365762
70.5041716957,110,1.93812346539,2.8751554109
71.0964837933,111,1.68829913172,5.60739077613
72.2026875877,112,0.903992559952,4.26174744715
72.7345636749,113,1.88013716745,4.59995823288
73.3137567902,114,1.72653985985,4.20239091617
73.8309286499,115,1.93359321696,5.4777319573
74.422477808,116,1.69047658392,5.45988535273
74.9455426598,117,1.91180882568,3.32270085333
75.5437856579,118,1.67156156133,4.72194643149
76.2495487595,119,1.41690603797,5.2201064166
76.6198128128,120,2.70077527366,3.18024956359
77.1310174942,121,1.95616361976,3.9717223514
77.7222016335,122,1.69152034638,2.9859487495
78.3089225769,123,1.70438776928,5.96341527639
79.3524585247,124,0.958280356425,2.76032018237
79.9084256172,125,1.79866760725,3.68570083435
80.4368966103,126,1.89225144458,3.57525584004
81.0120704651,127,1.73860475682,4.27660153714
81.5775695324,128,1.76834951252,5.86531720072
82.2082744122,129,1.58552760901,3.75856043794
82.6701155186,130,2.16524684813,2.44141659463
83.2101896286,131,1.8515977371,2.60120700971
83.7170525074,132,1.9729201759,6.58085884679
84.2957056046,133,1.72815112357,2.64121853404
84.7878554344,134,2.03190154566,4.96698232105
85.3983674526,135,1.6379693932,5.25568673359
85.8573165417,136,2.17889091374,4.38079847119
86.4332836151,137,1.73621036013,3.30844713255
86.9349444389,138,1.99337869834,5.12645539603
87.5237985134,139,1.69821360392,4.80103380274
88.0577126026,140,1.87296050099,3.27999704002
88.600766468,141,1.84143795607,4.89184197004
89.2040575027,142,1.65757477318,5.86116423082
89.8970044136,143,1.4431119965,2.93079553453
90.3046334267,144,2.4532110521,2.90618858618
90.7833865166,145,2.08875936487,3.84302266182
91.3294015408,146,1.83145143578,2.63058396999
92.055623579,147,1.37698933288,4.19824244612
92.5901995182,148,1.87064161836,3.39586167823
92.9763656139,149,2.58955928821,2.8560840815
93.4611835957,150,2.06262976561,5.25140579965
94.0552495003,151,1.68331491881,1.36702473483
94.7683125019,152,1.40240062619,6.01008567651
95.1147294521,153,2.88669477446,3.51787240417
95.6215155602,154,1.97321904484,4.38515937888
96.2029545784,155,1.71987081811,4.67967852393
96.71366148,156,1.95807026881,3.07875505172
97.2933795929,157,1.72497629049,6.25460820102
97.9145124435,158,1.60996153876,6.50430991294
98.3730025768,159,2.18107201748,3.76858980099
98.8738556385,160,1.99659356509,4.57404925406
99.1249564171,161,3.98246475242,0.247936179437
99.4736996174,162,2.86743941999,4.48296790733
99.9900204182,163,1.93678038632,5.48091987994
100.547005558,164,1.79538003523,4.70509430586
101.058248425,165,1.95601751241,5.32592595669
101.69506135,166,1.5703198855,6.54490154935
102.135204458,167,2.27198831695,5.12510840375
102.727880383,168,1.6872627333,4.68332682456
103.229860449,169,1.99211097638,6.75148903452
103.807338381,170,1.73166790388,2.7465061206
104.405984545,171,1.6704358271,7.11093751933
105.458532476,172,0.950075497666,3.86865920026
105.975558186,173,1.93413979672,5.99919216397
106.595166349,174,1.6139232153,3.15048870678
107.097312355,175,1.99145266275,3.31837782831
107.738720322,176,1.55907012705,3.69121550436
