Time, x, y, z
4.595525026,-1.7480164,9.6094055,-2.427475
4.603714943,-1.7480164,9.6094055,-2.427475
4.615778923,-1.7480164,9.6094055,-2.427475
4.62185812,-1.7694397,9.5737,-2.5679169
4.627166986,-1.7884827,9.502289,-2.6440887
4.633181095,-1.8170471,9.476105,-2.5679169
4.638931036,-1.8051453,9.51181,-2.575058
4.644238949,-1.8027649,9.490387,-2.632187
4.650975943,-1.8194275,9.526093,-2.556015
4.666078091,-1.8241882,9.533234,-2.5203094
4.675414085,-1.8051453,9.559418,-2.5417328
4.681219101,-1.8575134,9.5451355,-2.594101
4.687334061,-1.828949,9.5451355,-2.5631561
4.692471981,-1.8051453,9.597504,-2.4608002
4.697180033,-1.7742004,9.614166,-2.4893646
4.702125072,-1.7956238,9.623688,-2.5322113
4.706809044,-1.7670593,9.661774,-2.6417084
4.711713076,-1.7694397,9.623688,-2.639328
4.717421055,-1.7242126,9.6284485,-2.639328
4.72319293,-1.7170715,9.611786,-2.510788
4.72816205,-1.7622986,9.580841,-2.4869843
4.735135078,-1.764679,9.552277,-2.4512787
4.740031004,-1.7551575,9.5737,-2.498886
4.746057987,-1.7289734,9.514191,-2.5322113
4.751528025,-1.790863,9.514191,-2.4608002
4.756699085,-1.7813416,9.557037,-2.5893402
4.761624098,-1.7884827,9.523712,-2.575058
4.767374992,-1.8813171,9.521332,-2.5322113
4.772418976,-1.9241638,9.502289,-2.4417572
4.777851105,-1.8646545,9.57608,-2.5774384
4.78271699,-1.7932434,9.5737,-2.5893402
4.787538052,-1.7884827,9.626068,-2.5774384
4.792340994,-1.8313293,9.604645,-2.5084076
4.797224998,-1.8265686,9.564178,-2.4322357
4.803754091,-1.8170471,9.590363,-2.4179535
4.808990002,-1.7861023,9.590363,-2.5012665
4.815334082,-1.7742004,9.597504,-2.5631561
4.822794914,-1.7480164,9.595123,-2.594101
4.830569983,-1.7980042,9.595123,-2.4774628
4.836589098,-1.8456116,9.583221,-2.3965302
4.842669964,-1.8908386,9.590363,-2.4631805
4.849960089,-1.847992,9.633209,-2.491745
4.854635,-1.8598938,9.568939,-2.3465424
4.86055398,-1.8456116,9.5451355,-2.446518
4.868669033,-1.790863,9.542755,-2.3608246
4.872827053,-1.6789856,9.585602,-2.5417328
4.877579927,-1.6647034,9.607025,-2.4250946
4.882827044,-1.6766052,9.616547,-2.4203339
4.887685061,-1.7503967,9.566559,-2.484604
4.89278698,-1.7218323,9.521332,-2.401291
4.89922905,-1.7551575,9.51181,-2.446518
4.904819012,-1.7480164,9.478485,-2.4441376
4.911170006,-1.7432556,9.521332,-2.4369965
4.915864944,-1.7408752,9.5451355,-2.325119
4.920105934,-1.7408752,9.5451355,-2.325119
4.925430059,-1.7980042,9.523712,-2.408432
4.930876017,-1.790863,9.5737,-2.3989105
4.935672998,-1.8003845,9.633209,-2.5036469
4.940316916,-1.8075256,9.623688,-2.4774628
4.945837021,-1.70755,9.611786,-2.3798676
4.952866077,-1.7551575,9.676056,-2.4250946
4.957670927,-1.7527771,9.730804,-2.4965057
4.964118958,-1.7170715,9.687958,-2.4179535
4.96875906,-1.7503967,9.718903,-2.434616
4.973330021,-1.7361145,9.707001,-2.3560638
4.978490114,-1.7170715,9.70224,-2.434616
4.983286142,-1.7813416,9.69986,-2.548874
4.988110065,-1.8313293,9.633209,-2.536972
4.993399143,-1.7813416,9.630829,-2.4798431
4.998057127,-1.7622986,9.537994,-2.4179535
5.002810955,-1.7480164,9.597504,-2.382248
5.008162975,-1.6718445,9.50943,-2.4036713
5.013082027,-1.7194519,9.537994,-2.5084076
5.017707109,-1.7932434,9.516571,-2.427475
5.024178028,-1.7599182,9.51181,-2.3322601
5.029109955,-1.8003845,9.44516,-2.401291
5.033761024,-1.790863,9.5737,-2.472702
5.039535046,-1.7313538,9.616547,-2.4631805
5.044553041,-1.7599182,9.552277,-2.3489227
5.049544096,-1.7051697,9.57132,-2.498886
5.055082083,-1.7194519,9.607025,-2.4965057
5.059911966,-1.7242126,9.57608,-2.4893646
5.064506054,-1.6766052,9.580841,-2.434616
5.069935083,-1.6289978,9.521332,-2.4203339
5.074541092,-1.6694641,9.557037,-2.4488983
5.079354048,-1.726593,9.590363,-2.5393524
5.103200912,-1.7527771,9.580841,-2.4131927
5.108989,-1.790863,9.671295,-2.4250946
5.114521027,-1.7503967,9.666534,-2.4488983
5.120998144,-1.7503967,9.649872,-2.4512787
5.126574039,-1.7622986,9.64035,-2.4393768
5.131043911,-1.745636,9.645111,-2.4631805
5.135599136,-1.7503967,9.6284485,-2.4155731
5.140093088,-1.745636,9.616547,-2.3941498
5.144563913,-1.745636,9.616547,-2.3941498
5.150017023,-1.745636,9.6094055,-2.4131927
5.158297062,-1.8241882,9.604645,-2.408432
5.164998055,-1.7742004,9.602264,-2.3989105
5.172147036,-1.7313538,9.616547,-2.4369965
5.180066109,-1.6932678,9.607025,-2.3965302
5.187459946,-1.662323,9.6284485,-2.3941498
5.19413805,-1.7004089,9.659393,-2.3846283
5.201687098,-1.726593,9.621307,-2.3798676
5.208004951,-1.7599182,9.592743,-2.427475
5.214466095,-1.7432556,9.597504,-2.4036713
5.220026016,-1.7432556,9.623688,-2.3941498
5.226979017,-1.7551575,9.564178,-2.3846283
5.233926058,-1.7503967,9.595123,-2.5060272
5.240350962,-1.7551575,9.6094055,-2.4036713
5.246217012,-1.8027649,9.652252,-2.3941498
5.251011133,-1.8003845,9.63559,-2.434616
5.256901026,-1.7884827,9.661774,-2.3965302
5.262222052,-1.809906,9.597504,-2.4203339
5.272856951,-1.8218079,9.633209,-2.351303
5.281414986,-1.7575378,9.599884,-2.3917694
5.291697979,-1.7004089,9.666534,-2.3989105
5.296705008,-1.7718201,9.661774,-2.4227142
5.302272081,-1.7599182,9.654633,-2.3965302
5.30806303,-1.8408508,9.590363,-2.4369965
5.31408906,-1.8146667,9.587982,-2.3870087
5.320225,-1.8622742,9.587982,-2.4774628
5.326558113,-1.8194275,9.537994,-2.3917694
5.331874132,-1.7432556,9.595123,-2.4036713
5.33810401,-1.7361145,9.568939,-2.4441376
5.344986916,-1.70755,9.530853,-2.3679657
5.35255909,-1.6956482,9.580841,-2.453659
5.357227087,-1.7242126,9.614166,-2.3774872
5.361808062,-1.7123108,9.604645,-2.3870087
5.366302013,-1.7194519,9.590363,-2.4203339
5.370883942,-1.7432556,9.63797,-2.4322357
5.375437021,-1.726593,9.623688,-2.4369965
5.380111933,-1.809906,9.602264,-2.3751068
5.389384031,-1.8598938,9.671295,-2.4227142
5.393960953,-1.7742004,9.687958,-2.401291
5.400094032,-1.7694397,9.723663,-2.370346
5.405930042,-1.8146667,9.661774,-2.4108124
5.411050081,-1.8051453,9.6927185,-2.4131927
5.415713072,-1.8122864,9.623688,-2.3727264
5.422308922,-1.7742004,9.597504,-2.3322601
5.427644014,-1.7861023,9.642731,-2.3917694
5.43640399,-1.7599182,9.645111,-2.3798676
5.441847086,-1.7123108,9.654633,-2.4131927
5.446927071,-1.7670593,9.63559,-2.4703217
5.452162027,-1.828949,9.623688,-2.401291
5.457087994,-1.847992,9.599884,-2.4560394
5.462552071,-1.828949,9.630829,-2.3846283
5.467788935,-1.8122864,9.63797,-2.3655853
5.473160028,-1.8194275,9.6284485,-2.434616
5.478255987,-1.8170471,9.6284485,-2.4060516
5.483139992,-1.847992,9.597504,-2.3751068
5.488037109,-1.8456116,9.614166,-2.389389
5.493238926,-1.8170471,9.611786,-2.4631805
5.497540951,-1.7765808,9.585602,-2.3989105
5.502002001,-1.7813416,9.597504,-2.298935
5.506781101,-1.7813416,9.597504,-2.298935
5.511265039,-1.7289734,9.618927,-2.3203583
5.515108109,-1.7622986,9.568939,-2.3346405
5.518747091,-1.7742004,9.557037,-2.517929
5.522623062,-1.8146667,9.499908,-2.5084076
5.527331114,-1.8146667,9.499908,-2.5084076
5.532004118,-1.8194275,9.4618225,-2.4441376
5.536566973,-1.8646545,9.523712,-2.3560638
5.541492939,-1.8527527,9.521332,-2.260849
5.546226978,-1.8955994,9.514191,-2.2084808
5.550980091,-1.8717957,9.516571,-2.3155975
5.55568099,-1.8503723,9.516571,-2.3655853
5.56042099,-1.8337097,9.552277,-2.3417816
5.565201044,-1.790863,9.564178,-2.4869843
5.570338011,-1.8622742,9.578461,-2.4679413
5.574883938,-1.8194275,9.590363,-2.5226898
5.579530954,-1.8241882,9.585602,-2.4036713
5.584732056,-1.7861023,9.564178,-2.2727509
5.588805914,-1.7694397,9.592743,-2.401291
5.593307018,-1.7599182,9.683197,-2.4941254
5.597904921,-1.7765808,9.614166,-2.4250946
5.652173996,-1.8622742,9.678436,-2.3917694
5.658368111,-1.8717957,9.57132,-2.317978
5.663100004,-1.8456116,9.566559,-2.3560638
5.668587923,-1.8955994,9.5737,-2.306076
5.673973084,-1.9003601,9.585602,-2.2560883
5.680053949,-1.8717957,9.552277,-2.2441864
5.684778929,-1.8694153,9.557037,-2.2656097
5.689471006,-1.8622742,9.5737,-2.3536835
5.693367958,-1.8408508,9.590363,-2.3394012
5.697843075,-1.8313293,9.585602,-2.2846527
5.701632977,-1.8384705,9.6284485,-2.306076
5.705518007,-1.8384705,9.618927,-2.3465424
5.710263014,-1.8384705,9.618927,-2.3465424
5.714153051,-1.8456116,9.654633,-2.3536835
5.718537092,-1.8622742,9.695099,-2.2917938
5.724021912,-1.8265686,9.69986,-2.3108368
5.729099989,-1.8241882,9.69986,-2.3394012
5.734564066,-1.7932434,9.735565,-2.2822723
5.739892006,-1.8218079,9.652252,-2.2846527
5.744400978,-1.8456116,9.659393,-2.3084564
5.749953985,-1.8003845,9.657013,-2.3227386
5.755198002,-1.809906,9.618927,-2.3536835
5.759665012,-1.7813416,9.645111,-2.4131927
5.764569044,-1.8027649,9.585602,-2.2917938
5.769705057,-1.8313293,9.633209,-2.3941498
5.774344921,-1.7956238,9.626068,-2.3322601
5.78035593,-1.8146667,9.5451355,-2.363205
5.784774065,-1.8337097,9.540375,-2.306076
5.789300919,-1.8503723,9.626068,-2.3394012
5.794314146,-1.7884827,9.604645,-2.3870087
5.799063921,-1.8384705,9.607025,-2.5155487
5.803504944,-1.9146423,9.568939,-2.3346405
5.807929039,-1.8670349,9.590363,-2.2917938
5.81301403,-1.8836975,9.523712,-2.2108612
5.817359924,-1.8432312,9.566559,-2.1989594
5.821789026,-1.8456116,9.568939,-2.325119
5.826993942,-1.8003845,9.657013,-2.3298798
5.831427097,-1.8670349,9.607025,-2.3227386
5.835813046,-1.8456116,9.611786,-2.3036957
5.840775013,-1.8670349,9.621307,-2.3417816
5.846256971,-1.8670349,9.621307,-2.3417816
5.851131916,-1.8598938,9.633209,-2.298935
5.855821133,-1.874176,9.683197,-2.317978
5.861670017,-1.9146423,9.623688,-2.3941498
5.867990017,-1.8670349,9.57132,-2.3584442
5.873227119,-1.9289246,9.595123,-2.2656097
5.879297018,-1.8598938,9.587982,-2.3132172
5.884186029,-1.8646545,9.63797,-2.3346405
5.888025999,-1.8241882,9.602264,-2.3274994
5.891821146,-1.847992,9.64035,-2.453659
5.89547801,-1.7932434,9.618927,-2.3655853
5.899483919,-1.8194275,9.616547,-2.3227386
5.903273106,-1.8194275,9.616547,-2.3227386
5.907041073,-1.8313293,9.587982,-2.3846283
5.910722017,-1.8194275,9.616547,-2.3370209
5.914525032,-1.7813416,9.587982,-2.3013153
5.918303967,-1.7813416,9.587982,-2.3013153
5.922099113,-1.8384705,9.659393,-2.3036957
5.926717043,-1.8194275,9.642731,-2.3751068
5.931745052,-1.8860779,9.621307,-2.3536835
5.936411142,-1.8527527,9.604645,-2.4060516
5.941210985,-1.8360901,9.590363,-2.3655853
5.94589591,-1.8241882,9.604645,-2.408432
5.950523138,-1.8194275,9.63559,-2.4131927
5.955276966,-1.7837219,9.64035,-2.389389
5.959902048,-1.7599182,9.661774,-2.389389
5.965433121,-1.7599182,9.623688,-2.5464935
5.97021699,-1.8075256,9.623688,-2.3560638
