Time, x, y, z
6.299372911,-1.685,-10.113,-0.766
6.34264493,-1.685,-10.113,-0.766
6.367338896,-1.685,-10.113,-0.766
6.380168915,-1.685,-10.113,-0.766
6.39276886,-1.685,-10.113,-0.766
6.423908949,-1.685,-10.113,-0.766
6.474431038,-1.685,-10.113,-0.766
6.50336194,-1.685,-10.113,-0.766
6.530639887,-1.685,-10.113,-0.766
6.555575848,-1.685,-10.113,-0.766
6.577183008,-1.685,-10.113,-0.766
6.833549976,-1.685,-10.113,-0.766
6.858002901,-1.838,-9.347,0.153
6.885375977,-1.838,-9.347,0.153
6.917659044,-1.838,-9.347,0.153
6.944687843,-1.838,-9.347,0.153
6.965597868,-1.838,-9.347,0.153
6.986217976,-1.838,-9.347,0.153
7.012721062,-1.838,-9.347,0.153
7.038639069,-1.838,-9.347,0.153
7.060776949,-1.838,-9.347,0.153
7.082931995,-1.838,-9.347,0.153
7.111621857,-1.838,-9.347,0.153
7.134714842,-1.838,-9.347,0.153
7.16347599,-1.838,-9.347,0.153
7.188691854,-1.838,-9.347,0.153
7.220439911,-1.838,-9.347,0.153
7.247606039,-1.838,-9.347,0.153
7.277384043,-1.838,-9.347,0.153
7.301972866,-1.838,-9.347,0.153
7.327486992,-1.685,-10.113,0
7.597602844,-1.685,-10.113,0
7.633563995,-1.685,-10.113,0
7.649600983,-1.685,-10.113,0
7.686205864,-1.685,-10.113,0
7.728366852,-1.685,-10.113,0
7.775327921,-1.685,-10.113,0
7.814092646,-1.685,-10.113,0
7.849035749,-1.992,-9.5,0.153
7.890596876,-1.992,-9.5,0.153
7.915234814,-1.992,-9.5,0.153
7.960246811,-1.992,-9.5,0.153
7.991238842,-1.992,-9.5,0.153
8.020517836,-1.992,-9.5,0.153
8.055853853,-1.992,-9.5,0.153
8.085997829,-1.992,-9.5,0.153
8.136756668,-1.992,-9.5,0.153
8.163162718,-1.992,-9.5,0.153
8.201187859,-1.992,-9.5,0.153
8.227030764,-1.992,-9.5,0.153
8.278648863,-1.992,-9.5,0.153
8.313824663,-1.992,-9.5,0.153
8.3414147,-1.838,-9.96,-1.072
8.375018845,-1.838,-9.96,-1.072
8.407387743,-1.838,-9.96,-1.072
8.453674803,-1.838,-9.96,-1.072
8.490118752,-1.838,-9.96,-1.072
8.514382849,-1.838,-9.96,-1.072
8.554612646,-1.838,-9.96,-1.072
8.59231473,-1.838,-9.96,-1.072
8.647117643,-1.838,-9.96,-1.072
8.670911818,-1.838,-9.96,-1.072
8.715490608,-1.838,-9.96,-1.072
8.750291615,-1.838,-9.96,-1.072
8.782617836,-1.838,-9.96,-1.072
8.821574717,-1.838,-9.96,-1.072
8.846189766,-1.379,-9.807,-0.153
8.88872674,-1.379,-9.807,-0.153
8.934171705,-1.379,-9.807,-0.153
8.97365263,-1.379,-9.807,-0.153
9.00868681,-1.379,-9.807,-0.153
9.034112721,-1.379,-9.807,-0.153
9.070269613,-1.379,-9.807,-0.153
9.097810774,-1.379,-9.807,-0.153
9.129938631,-1.379,-9.807,-0.153
9.168193607,-1.379,-9.807,-0.153
9.204133778,-1.379,-9.807,-0.153
9.249542742,-1.379,-9.807,-0.153
9.32315877,-1.379,-9.807,-0.153
9.355991631,-1.992,-10.113,1.225
9.414442806,-1.992,-10.113,1.225
9.475406675,-1.992,-10.113,1.225
9.519349842,-1.992,-10.113,1.225
9.571163683,-1.992,-10.113,1.225
9.619013815,-1.992,-10.113,1.225
9.665152817,-1.992,-10.113,1.225
9.724095612,-1.992,-10.113,1.225
9.801722794,-1.992,-10.113,1.225
9.858623552,-1.992,-10.113,1.225
9.917774506,-1.532,-10.113,1.379
9.968668528,-1.532,-10.113,1.379
10.01612145,-1.532,-10.113,1.379
10.06921751,-1.532,-10.113,1.379
10.11703236,-1.532,-10.113,1.379
10.16770346,-1.532,-10.113,1.379
10.21342546,-1.532,-10.113,1.379
10.28857834,-1.532,-10.113,1.379
10.36627347,-1.532,-10.113,1.379
10.41695435,-1.685,-9.96,-0.153
10.45991833,-1.685,-9.96,-0.153
10.52792532,-1.685,-9.96,-0.153
10.5941015,-1.685,-9.96,-0.153
10.64179832,-1.685,-9.96,-0.153
10.71445043,-1.685,-9.96,-0.153
10.77520854,-1.685,-9.96,-0.153
10.84082634,-1.685,-9.96,-0.153
10.90712745,-1.685,-9.96,-0.153
10.9671045,-1.838,-9.5,-0.306
10.99383337,-1.838,-9.5,-0.306
11.03597338,-1.838,-9.5,-0.306
11.06615645,-1.838,-9.5,-0.306
11.09443147,-1.838,-9.5,-0.306
11.13662941,-1.838,-9.5,-0.306
11.15297634,-1.838,-9.5,-0.306
11.18574054,-1.838,-9.5,-0.306
11.21140558,-1.838,-9.5,-0.306
11.22942049,-1.838,-9.5,-0.306
11.2389384,-1.838,-9.5,-0.306
11.26181538,-1.838,-9.5,-0.306
11.27164657,-1.838,-9.5,-0.306
11.28572042,-1.838,-9.5,-0.306
11.31507356,-1.838,-9.5,-0.306
11.34767944,-1.838,-9.5,-0.306
11.38719446,-1.838,-9.5,-0.306
11.42060859,-0.919,-10.113,-0.766
11.4479304,-0.919,-10.113,-0.766
11.48074252,-0.919,-10.113,-0.766
11.49521143,-0.919,-10.113,-0.766
11.50487144,-0.919,-10.113,-0.766
11.5309344,-0.919,-10.113,-0.766
11.55022556,-0.919,-10.113,-0.766
11.59591348,-0.919,-10.113,-0.766
11.84493143,-0.919,-10.113,-0.766
11.8783415,-0.919,-10.113,-0.766
11.9047156,-1.225,-9.96,-0.919
11.92890055,-1.225,-9.96,-0.919
11.96354539,-1.225,-9.96,-0.919
11.9762984,-1.225,-9.96,-0.919
12.0084985,-1.225,-9.96,-0.919
12.0443154,-1.225,-9.96,-0.919
12.08207042,-1.225,-9.96,-0.919
12.11736257,-1.225,-9.96,-0.919
12.15561945,-1.225,-9.96,-0.919
12.18403561,-1.225,-9.96,-0.919
12.20935041,-1.225,-9.96,-0.919
12.23078043,-1.225,-9.96,-0.919
12.25672538,-1.225,-9.96,-0.919
12.28825957,-1.225,-9.96,-0.919
12.31041557,-1.225,-9.96,-0.919
12.33732254,-1.225,-9.96,-0.919
12.51272757,-1.225,-9.96,-0.919
12.53671343,-1.532,-9.96,-1.532
12.55940039,-1.532,-9.96,-1.532
12.59261138,-1.532,-9.96,-1.532
12.61690051,-1.532,-9.96,-1.532
12.63866956,-1.532,-9.96,-1.532
12.65473158,-1.532,-9.96,-1.532
12.66451246,-1.532,-9.96,-1.532
12.7007354,-1.532,-9.96,-1.532
12.73270351,-1.532,-9.96,-1.532
12.76198751,-1.532,-9.96,-1.532
12.78838355,-1.532,-9.96,-1.532
12.81637246,-1.532,-9.96,-1.532
12.83985359,-1.532,-9.96,-1.532
12.86750347,-1.532,-9.96,-1.532
12.89163858,-1.532,-9.96,-1.532
12.9070235,-1.225,-9.653,-0.459
12.93604548,-1.225,-9.653,-0.459
12.96562345,-1.225,-9.653,-0.459
12.99013645,-1.225,-9.653,-0.459
13.30405552,-1.225,-9.653,-0.459
13.32824261,-1.225,-9.653,-0.459
13.35138757,-1.225,-9.653,-0.459
13.37733252,-1.225,-9.653,-0.459
13.40447957,-1.225,-9.653,-0.459
13.43070657,-1.685,-9.653,0
13.46144158,-1.685,-9.653,0
13.48406059,-1.685,-9.653,0
13.50512249,-1.685,-9.653,0
13.53057653,-1.685,-9.653,0
13.55872542,-1.685,-9.653,0
13.58439142,-1.685,-9.653,0
13.61357553,-1.685,-9.653,0
13.63971049,-1.685,-9.653,0
13.66421659,-1.685,-9.653,0
13.6907335,-1.685,-9.653,0
13.72145755,-1.685,-9.653,0
13.74615247,-1.685,-9.653,0
13.77055437,-1.685,-9.653,0
13.79499251,-1.685,-9.653,0
14.09470851,-1.685,-9.653,0
14.13439257,-1.225,-9.653,-1.072
14.15531046,-1.225,-9.653,-1.072
14.17929441,-1.225,-9.653,-1.072
14.2031296,-1.225,-9.653,-1.072
14.22080357,-1.225,-9.653,-1.072
14.23361356,-1.225,-9.653,-1.072
14.26016457,-1.225,-9.653,-1.072
14.28509147,-1.225,-9.653,-1.072
14.30535442,-1.225,-9.653,-1.072
14.33628256,-1.225,-9.653,-1.072
14.3636244,-1.225,-9.653,-1.072
14.39081938,-1.225,-9.653,-1.072
14.42032249,-1.225,-10.266,-1.379
14.44487149,-1.225,-10.266,-1.379
14.46159155,-1.225,-10.266,-1.379
14.47124655,-1.225,-10.266,-1.379
14.48853046,-1.225,-10.266,-1.379
14.51746757,-1.225,-10.266,-1.379
14.54538543,-1.225,-10.266,-1.379
14.57698447,-1.225,-10.266,-1.379
14.85084136,-1.225,-10.266,-1.379
14.86213143,-1.225,-10.266,-1.379
14.88609035,-1.225,-10.266,-1.379
14.90998443,-1.685,-9.807,-0.153
14.94165738,-1.685,-9.807,-0.153
14.95193727,-1.685,-9.807,-0.153
14.97087844,-1.685,-9.807,-0.153
15.00103744,-1.685,-9.807,-0.153
15.02276547,-1.685,-9.807,-0.153
15.04171045,-1.685,-9.807,-0.153
15.06579431,-1.685,-9.807,-0.153
15.08224638,-1.685,-9.807,-0.153
15.09531434,-1.685,-9.807,-0.153
15.1050814,-1.685,-9.807,-0.153
15.1243101,-1.685,-9.807,-0.153
15.15746507,-1.685,-9.807,-0.153
15.17687711,-1.685,-9.807,-0.153
15.20726522,-1.685,-9.807,-0.153
15.2259272,-1.685,-9.807,-0.153
